NAME|BRANCH|ADDR|TELL
오레시피|청주테크노폴리스점|충북 청주시 흥덕구 송화로108번길 111반찬전문점 |043-231-7339
오레시피|수원 광교호수점|경기 수원시 영통구 월드컵로87번길 7 호반프라자 |031-212-1118
오레시피|전남진도점|전남 진도군 진도읍 동외1길 8 |061.543.0160
오레시피|경산 사동점|경북 경산시 백자로 58 104호 반찬전문점|053-801-8883
오레시피|천안 차암점|충남 천안시 서북구 3공단6로 123 천안스마일시티 효성해링턴 플레이스 2동 106호 |041-566-5721
오레시피|진주초전점|경남 진주시 초북로 56-8 1층 103호 |055-754-3322
오레시피|서울 은평본점|서울 은평구 진관3로 21 은평뉴타운엘크루 101동 119호 |02-357-4351
오레시피|경산 중산점|경북 경산시 펜타힐즈2로 41 화성빌딩 111호 |053-811-3932
오레시피|김포풍무점|경기 김포시 풍무2로 35 104호 (풍무동) |031-984-7123
오레시피|구미산동점|경북 구미시 산동면 신당3로 43 골드클래스상가 1-B1 |054-476-0079
오레시피|여수신월점|전남 여수시 신월로 655 서희스타힐스 제상가b동 제1층 제101호|061-641-5377
오레시피|오산세교점|경기 오산시 내삼미로79번길 31 3더시너지 상가 108호 |031)378-1309
오레시피|분당이매점|경기 성남시 분당구 이매로 54 이매촌 성지아파트 상가 102호 |031-708-2004
오레시피|영천창신점|경북 영천시 창신1길 22 104호 반찬전문점|054-336-8834
오레시피|천안신부점|충남 천안시 동남구 신원2길 61 도솔노블시티동문 굿모닝힐 2단지 105호 |041.902.3666
오레시피|화성기산점|경기 화성시 동탄지성로 319-17 102호반찬전문점 |031-223-6786
오레시피|서울 가산점|서울 금천구 가산로 115 |02-839-9969
오레시피|영주가흥점|경북 영주시 대동로13번길 2-19반찬전문점 |054-631-7788
오레시피|구미문성점|경북 구미시 고아읍 문성로 34 문성서희스타힐스 124동 상가 110호 |054-441-5585
오레시피|아산모종점|충남 아산시 모종남로12번길 5 1층 112호(모종동)|041-533-2921
오레시피|여주교동점|경기 여주시 세종로 204-20 예일세띠앙아파트 상가동 1층 102호(교동)|031-882-5280
오레시피|부산기장교리점|부산 기장군 기장읍 차성로 461 108동 105호(이진캐스빌블루 1차아파트)|051-723-8700
오레시피|부산서면동일파크점|부산 부산진구 동평로 145-1 1층(부암동)|051-809-0819
오레시피|김포 장기 초당마을점|경기 김포시 김포한강2로 92 메이플프라자 103호(장기동)|031-981-6556
오레시피|서울 방화점|서울 강서구 양천로 91-6 1층 104호(방화동)|02-2664-0088
오레시피|전주삼천점|전북 전주시 완산구 삼천천변1길 29 1층 104호(삼천동 1가)|063-237-0726
오레시피|포천신읍점|경기 포천시 호병골길 12 1층(신읍동)|031-531-1324
오레시피|대전한남대점|대전 대덕구 홍도로 105 1층(중리동)|042-625-2030
오레시피|서울상암DMC점|서울 마포구 월드컵북로54길 17 1층(상암동,125호중 북측 1/2면적)|02-304-2322
오레시피|군포산본점|경기 군포시 금산로 65 147동 1층 3112호(산본동)|031-399-1097
오레시피|경주용황점|경북 경주시 용황로7길 8 (용강동, 협성휴포레용황상가)|054-748-7272
오레시피|김천부곡점|경북 김천시 부곡길 206 105호(부곡동, 부곡우방타운)|054-435-9169
오레시피|경북신도청점|경북 예천군 호명면 새움3로 16 107호|054-654-9188
오레시피|의정부코스트코점|경기 의정부시 용민로 493 지상 1층 116호(민락동 엘스퀘어)|031-853-5580
오레시피|부산연산파크시티점|부산 연제구 신금로 25 연산동, 노블스퀘어 135호|051-852-1626
오레시피|용인수지동천점|경기 용인시 수지구 문인로 62 102호(동천동)|031-261-7787
오레시피|안성공도점|경기 안성시 공도읍 공도로 142 디자인시티블루밍상가 2동 지하동 103호|031-651-2330
오레시피|울산약사점|울산 중구 평산1길 2 101호(약사동)|052-281-4545
오레시피|수원오목천점|경기 수원시 권선구 온정로9번길 36 106호(오목천동,서희스타힐스아파트 상가동 |031-294-2280
오레시피|대전상대점|대전 유성구 월드컵대로 316 33, 지상1층 103호(상대동)|042-825-9668
오레시피|아산테크노밸리점|충남 아산시 둔포면 아산밸리중앙로 47 이지더원 3단지 상가 B109호|041-542-3331
오레시피|서울돈암점|서울 성북구 아리랑로 75 돈암동, 코오롱하늘채상가동)|02-923-5558
오레시피|시흥배곧신도시점|경기 시흥시 서울대학로278번길 25-32 1층 105호(정왕동)|031-499-3830
오레시피|대전송촌선비점|대전 대덕구 동춘당로54번길 45 102호(송촌동)|042-623-0828
오레시피|구미옥계점|경북 구미시 옥계북로 74 1층(옥계동)|054-472-5332
오레시피|안성롯데캐슬점|경기 안성시 대덕면 서동대로 4723 |031-673-5553
오레시피|대구금호점|대구 북구 내곡로 71 1층 105호(사수동)|053-323-5789
오레시피|서울신풍역점|서울 영등포구 신풍로 77 상가동 C114호(신길동,래미안 에스티움)|02-848-7050
오레시피|용인동백점|경기 용인시 기흥구 동백중앙로 283 (중동,골드프라자 A동 1층 111호)|031-282-4546
오레시피|의정부민락2지구점|경기 의정부시 오목로 217 101호(민락동,송민프라자)|031-851-0643
오레시피|세종아름점|세종특별자치시 보듬3로 104-15 (아름동, 엘스빌딩) |044-866-5969
오레시피|남양주별내북부점|경기 남양주시 별내3로 326 (별내동, 불암타워) |031-528-5834
오레시피|천안청담점|충남 천안시 동남구 청수4로 10 (청당동) 534타워 110호|041-566-4562
오레시피|양주옥정율정점|경기 양주시 옥정동로8길 10 (옥정동) 112호(골드타워 주건축물제1동)|031-857-0668
오레시피|의왕삼동점|경기 의왕시 부곡시장3길 2 (삼동) |031-462-5212
오레시피|파주운정점|경기 파주시 청암로17번길 63 (목동동) 장은프라자 |031-945-0058
오레시피|김포은여울점|경기 김포시 김포한강8로 173-28 (마산동, 한강신도시 반도유보라 3차) |070-4142-0202
오레시피|평택세교점|경기 평택시 세교공원로 66 (세교동, 부영아파트) 부영아파트 상가 1동 107호|031-657-1369
오레시피|서울전농점|서울 동대문구 전농로 124 (전농동) |02-6014-5115
오레시피|광명철산점|경기 광명시 철산로 45 (철산동, 광명시사회체육센터) |02-2060-2064
오레시피|세종도담점|세종특별자치시 보듬2로 42 (도담동, 도램마을 14단지) 근린생활시설 A동 지1층 A-B10호(도담동,도램마을 14단지)|044-998-4422
오레시피|안산초지점|경기 안산시 단원구 초지로 118 (초지동, 대일타운) 104호 |031-410-5330
오레시피|대전노은점|대전 유성구 은구비남로33번길 6 (지족동) 지상1층 103호 |042-822-9310
오레시피|대전죽동점|대전 유성구 죽동로298번길 58 (죽동) 지상1층 102호 |042-822-5695
오레시피|양산증산점|경남 양산시 물금읍 물금1길 38 (물금리) 1층 |055-372-5528
오레시피|동탄2청계점|경기 화성시 동탄대로시범길 142 (청계동) 113호 (청계동, 센텀프라자)|031-377-5079
오레시피|세종종촌점|세종특별자치시 달빛로 80 (종촌동, 가재마을 12단지) |044-866-4767
오레시피|전주서신점|전북 전주시 완산구 서신로 102-1 (서신동, 광진선수촌아파트) |063-251-2279
오레시피|경남삼천포점|경남 사천시 벌리로 24 (벌리동) (벌리동)|055-835-0835
오레시피|시흥목감중앙점|경기 시흥시 목감중앙로 53 (조남동) (조남동, 중앙프라자)|031-439-5655
오레시피|울산 굴화점|울산 울주군 범서읍 장검길 55 (굴화리) |052-225-5678
오레시피|전주하가점|전북 전주시 덕진구 가리내8길 17 (덕진동2가) |063-225-5357
오레시피|용인수지상현점|경기 용인시 수지구 상현로 101 (상현동, 상현마을수지센트럴아이파크) |031-897-2834
오레시피|서울구의점|서울 광진구 구의강변로 102 (구의동, 현대13차폴라트리움) |02-444-1110
오레시피|나주혁신도시점|전남 나주시 상야2길 16 (빛가람동, 토담휴로스 1차) |061-333-6664
오레시피|다대롯데캐슬점|부산 사하구 다대낙조2길 100 (다대동, 다대동 롯데캐슬 몰운대아파트) |051-266-8280
오레시피|천안불당아이파크점|충남 천안시 서북구 불당17길 23 (불당동, 크리스탈프라자) |041-555-2258
오레시피|남양주도농점|경기 남양주시 도농로 24 (도농동, 부영애시앙) |031-512-8255
오레시피|신영통현대점|경기 화성시 영통로61번길 11 (반월동, 골드프라자) |031-204-5888
오레시피|경남 함양점|경남 함양군 함양읍 함양로 1216 (교산리, 천일종합중기) |055-963-1800
오레시피|대구 상동점|대구 수성구 수성로15길 4 (상동) |053-763-7655
오레시피|충주안림점|충북 충주시 봉현로 355 (안림동) 108호|043-845-1189
오레시피|안양연현점|경기 안양시 만안구 연현로 87-23 (석수동, 연현씨티빌) |031-348-6688
오레시피|남양주평내점|경기 남양주시 의안로 129-3 (평내동, 동부프라자) |031-592-9744
오레시피|인천 청천점|인천 부평구 세월천로 65 (산곡동) |032-508-2227
오레시피|수원천천점|경기 수원시 장안구 정자로41번길 9 (천천동, 삼성공인중개사사무소) |031-271-5557
오레시피|충북 혁신도시점|충북 음성군 맹동면 사예2길 24 (동성리) 비케이프라자 107|043-882-0938
오레시피|울산 옥동점|울산 남구 법대로95번길 8 (옥동) |052-256-5238
오레시피|전남 무안점|전남 무안군 무안읍 면성1길 109 (성남리, 수경고추상회) |061-452-5248
오레시피|남양주진접점|경기 남양주시 진접읍 해밀예당3로 138 (금곡리, 반도프라자) |031-575-7787
오레시피|통영죽림점|경남 통영시 광도면 죽림3로 41 (죽림리) |055-643-9498
오레시피|천안백석점|충남 천안시 서북구 한들3로 35-20 (백석동) |031-348-6688
오레시피|대전덕암점 |대전 대덕구 덕암로159번길 19 (덕암동) |042-935-3389
오레시피|대구옥포점 |대구 달성군 옥포면 돌미로 52 (강림리) |053-617-3114
오레시피|경주황성점 |경북 경주시 강변로 540 (황성동, e편한세상아파트) |054-771-9917
오레시피|여주홍문점 |경기 여주시 여흥로 137 (홍문동) |031-882-5339
오레시피|구미상모점 |경북 구미시 상모로9길 1 (상모동) |054-461-5926
오레시피|마산현동점 |경남 창원시 마산합포구 현동6길 94 (현동) |055-221-3370
오레시피|여수학동점|전남 여수시 쌍봉로 46 (학동) |061-921-7052
오레시피|서울 창동점|서울 도봉구 해등로16길 26 (창동, 타임프라자) |02-907-1588
오레시피|군산나운점|전북 군산시 하나운로 38 (나운동, 나운프라자) |063-468-0158
오레시피|양산석산점|경남 양산시 동면 금오16길 10 (석산리) 이성타워 103호
오레시피|익산모현점|전북 익산시 선화로10길 26-2 (모현동1가, 소매점)
오레시피|파주금촌점|경기 파주시 금빛로 24-17 (금촌동, 월드프라자) 월드프라자 103호|031-941-5399
오레시피|청주분평점|충북 청주시 서원구 원마루로 6 (분평동) |043-297-2789
오레시피|울산 화정점|울산 동구 화진길 100 (화정동, 엠코타운 이스턴베이) 엠코타운이스턴베이 2동 102호
오레시피|부산 부암점|부산 부산진구 백양산로54번길 13 (부암동, 한솔빌딩) 101호
오레시피|천안신불당점|충남 천안시 서북구 불당24로 38 (불당동, 지웰푸르지오) 지웰푸르지오상가 6호|041-555-5808
오레시피|구리갈매점|경기 구리시 갈매순환로 15 (갈매동, 마운틴프라자) 마운틴프라자 101호|031)572-9007
오레시피|군산수송점|전북 군산시 동수송3길 21 (수송동, 미래빌)
오레시피|정읍상동점|전북 정읍시 학산로 89-7 (상동) |063-537-7708
오레시피|경북 안동옥동점
오레시피|울산 강동점|울산 북구 산하중앙2로 260 (산하동) 효성M타운 101호
오레시피|포항지곡점|경상북도 포항시 남구 지곡동 480-4 국기 애드빌 주상복합|054-255-5306
오레시피|이천부발점|경기 이천시 부발읍 경충대로2092번길 39-11 (아미리) |031)633-1239
오레시피|청주오창점|충북 청주시 청원구 오창읍 주성1길 12 (주성리) |043)218-7726
오레시피|화성와우점|경기 화성시 봉담읍 와우로 90 (와우리, 토마토쇼핑) |031)221-7660
오레시피|분당삼평점|경기 성남시 분당구 판교로 374 (삼평동, 스타식스코아2) 103호|031)701-2558
오레시피|마산진동점|경남 창원시 마산합포구 진동면 진북산업로 55 (진동리, 협성 엠파이어아파트) |055)271-2077
오레시피|울산 무거점|울산 남구 대학로64번길 7-2 (무거동) |052)222-5188
오레시피|화천사내점|강원 화천군 사내면 사내로 40-3 (사창리, ) |033)441-4321
오레시피|서울 미아뉴타운점|서울 강북구 삼양로27길 35-21 (미아동, 미아프라자) |02)987-1986
오레시피|인천 오류점|인천 서구 단봉로 99 (왕길동, 그리니빌딩) 1층|032)565-5989
오레시피|성남여수점|경기 성남시 중원구 여수울로15번길 4-8 (여수동) |031)759-7279
오레시피|서산예천점|충남 서산시 호수공원11로 22 (예천동) |041)668-7374
오레시피|동탄2신도시점|경기 화성시 지산1길 12-2 (영천동) |031)374-3312
오레시피|김포고촌점|경기 김포시 고촌읍 인향로24번길 60 (신곡리) |031)988-8871
오레시피|익산어양점|전북 익산시 동서로63길 52 (어양동, 차메리키외국어학원) |063)835-5218
오레시피|광주 수완점|광주광역시 광산구 장덕로137번길 39 (수완동, 광주수완코오롱하늘채아파트) |062)953-6245
오레시피|울산 유곡점|울산 중구 유곡로 80 (유곡동, 우정혁신도시 푸르지오) 1층 104호|052)242-1125
오레시피|의정부호원점|경기 의정부시 신흥로 125 (호원동) 107호(호원동)|031)872-5265
오레시피|경남 사천점|경남 사천시 정동면 동계길 27 (고읍리) |055)855-6664
오레시피|원주혁신도시점|강원 원주시 혁신로 37-3 (반곡동) 스타타워 110호(반곡동)|033)744-8745
오레시피|안양석수점|경기 안양시 만안구 충훈로 89 (석수동) 101호(석수동)|031)471-5010
오레시피|대구 테크노폴리스점|대구 달성군 유가면 테크노중앙대로 254 (봉리, 하이젠스타) 2층 205호(하이젠스타)|053)611-0589
오레시피|전북혁신도시점|전북 완주군 이서면 기지로 36 (갈산리) 스타타워 1층 106호|063)299-5438
오레시피|수원정자스카이점|경기 수원시 장안구 이목로 24-3 (정자동) 1층 115호 (정자동 스카이프라자)|031)271-5753
오레시피|평택용이점|경기 평택시 현촌3길 21 (용이동, 평택용이금호어울림 1단지) 상가동 103호|031)653-7770
오레시피|거제상문점|경남 거제시 상동5길 117-40 (상동동) 상동프라자 109호|055)633-5432
오레시피|포항우현점|경북 포항시 북구 우창동로 40 (우현동) 1층 104호 (우현동)|054)255-5434
오레시피|평택청북점|경기 평택시 청북면 안청로 328 (옥길리) 106호|031)681-1866
오레시피|전주신시가지점|전북 전주시 완산구 홍산로 375 (효자동3가) 103호(효자동3가)|063)221-2278
오레시피|전북 신시가지점|전북 전주시 완산구 홍산로 375 (효자동3가) 103호
오레시피|울산 범서점|울산 울주군 범서읍 대동길 23 (천상리, 부영사랑으로아파트(상가)) 상가동 103호|052)211-5152
오레시피|부산 학장점|부산 사상구 대동로 63 (학장동) 2층(학장동)|051)313-5565
오레시피|부천중동점|경기 부천시 원미구 길주로 199 (중동, 굿모닝프라자) 118호(중동굿모닝프라자)|032)325-3211
오레시피|광양서평점|전남 광양시 광양읍 서평로 30 (구산리) 1층|061)761-2040
오레시피|화성반월점|경기 화성시 동탄원천로 382-36 (반월동) 104호 (반월동,세광빌딩)|031)233-2330
오레시피|울산 전하점|울산 동구 봉수로 290 (전하동, e편한세상전하) 상가동 지하2층 B203호 (전하동 E-편한세상)|052)234-1434
오레시피|경북 청도점|경북 청도군 청도읍 청화로 176-1 (고수리) |054)372-5949
오레시피|경남 산청점|경남 산청군 산청읍 중앙로 19-7 (산청리, 산청꽃마트) 107호|055)974-5252
오레시피|서울 제기역점|서울 동대문구 정릉천동로 58 1층 108호 (용두동, 롯데캐슬피렌체)|02)928-7389
오레시피|서울 화곡점|서울 강서구 강서로45길 49-4 (내발산동, 태승훼미리아파트5차) 1층 104호 (내발산동 태승훼미리5차 아파트)|02)2601-9655
오레시피|충북 청주율량점|충북 청주시 청원구 율봉로 183 (율량동) |043)211-5570
오레시피|충북 청주용암점|충북 청주시 상당구 중흥로 148 (용암동, 중흥마을덕일마이빌아파트) |043)288-7273
오레시피|충북 청주성화점|충북 청주시 서원구 장전로 77 (성화동) 월드빌딩|043)238-5453
오레시피|충북 청주금천점|충북 청주시 상당구 수영로 315 (용담동, 세영첼시빌아파트) |043)287-5332
오레시피|충북 천안두정점|충남 천안시 서북구 두정로 244 (두정동, 두정필레오Ⅱ) |041)579-7393
오레시피|충북 예산발연점|충남 예산군 예산읍 벚꽃로 175-17 (발연리, 우방유쉘아파트)
오레시피|충남 천안쌍용점|충남 천안시 서북구 월봉로 126 (쌍용동, 대림프라자) |041)577-7717
오레시피|충남 아산용화점|충남 아산시 용화고길 93 (용화동)
오레시피|충남 보령동대점|충남 보령시 주공로 18 (동대동, 서울보석) |041)936-3627
오레시피|충남 당진읍내점|충남 당진시 북문로 7-13 (읍내동) |041)357-8965
오레시피|인천 원당점|인천 서구 고산후로95번길 20 (당하동, 힘찬프라자) |032)565-4330
오레시피|인천 삼산점|인천 부평구 후정동로 39 (삼산동, 천양빌딩) |032)522-6030
오레시피|인천 산곡점|인천 부평구 마장로324번길 33 (산곡동) 1층 101호|032)505-8539
오레시피|인천 구월점|인천 남동구 선수촌로46번길 4 (구월동, 구월드림프라자) 상가 102호|032)467-1122
오레시피|울산 수암점|울산 남구 중앙로 27 (야음동) |052-266-5279
오레시피|울산 매곡점|울산 북구 매산로 65 (매곡동, 월드메르디앙월드시티1단지) |052)292-5253
오레시피|울산 달천점|울산 북구 달천로 50 (달천동, 달천아이파크1차) 상가 B동|052)281-3356
오레시피|울산 달동점|울산 남구 신정로 11 (달동, 달동삼성아파트) |052)260-1662
오레시피|서울 정릉점|서울 성북구 솔샘로25길 20 (정릉동, 정릉풍림상가) 2층|02)919-0436
오레시피|서울 발산점|서울 강서구 수명로 78 (내발산동, 새롬프라자) |02)2667-5156
오레시피|서울 문래점|서울 영등포구 선유로13길 25 (문래동6가, 에이스하이테크시티2) |02)2257-8188
오레시피|서울 내곡점|서울 서초구 헌릉로8길 45 (내곡동, 서초 포레스타 2단지) 상가동 1층|02)573-5890
오레시피|부산 오션시티점 |부산 강서구 명지오션시티3로 7 (명지동) |051)271-8770
오레시피|부산 서면점|부산 부산진구 중앙대로666번길 50 (부전동, 더샵 센트럴스타) B동|051)808-5501
오레시피|부산 부곡점|부산 금정구 중앙대로1719번길 61 (부곡동) |051)515-5578
오레시피|부산 낙민점|부산 동래구 안남로31번길 6 (낙민동) |051)521-0580
오레시피|대전 관저점|대전 서구 관저동로 88 (관저동, 관저빌딩) |042)544-0426
오레시피|대구 황금점|대구 수성구 청수로 213 (황금동, 캐슬골드파크1단지) |053)761-4351
오레시피|대구 침산점|대구 북구 침산로21길 23 (칠성동2가, 침산1차푸르지오아파트) 103동103호|053)353-1481
오레시피|대구 죽곡점|대구 달성군 다사읍 대실역남로 10 (죽곡리) |053)586-4566
오레시피|대구 이시아폴리스점|대구 동구 팔공로51길 10 (봉무동, 이시아폴리스 더샵 3차) |053)314-1225
오레시피|대구 상인점|대구 달서구 상원로 119 (상인동) |053)639-5534
오레시피|대구 본리점|대구 달서구 장기로 182 (감삼동) |053)566-9956
오레시피|대구 반석점|대전 유성구 반석동로 58 (반석동)
오레시피|대구 남산점|대구 중구 남산로 30 (남산동, 극동 스타클래스 남산) 극동스타클래스상가 106호|053)252-3454
오레시피|대구 구암점|대구 북구 학정로 416 (구암동) |053)322-1122
오레시피|광주 신창점|광주 광산구 신창로131번길 10 (신창동, 신창1차남양휴튼) |062)962-3324
오레시피|경북 포항장성점|경북 포항시 북구 새천년대로1249번길 20 (장성동) |054)253-0073
오레시피|경북 포항양덕점|경북 포항시 북구 천마로72번길 33 (양덕동, 삼구트리니엔아파트) |054)248-8479
오레시피|경북 울릉점|경북 울릉군 울릉읍 봉래길 16-7 (저동리) |054)791-3300
오레시피|경북 경산옥곡점|경북 경산시 경산로7길 4-3 (옥곡동) |053)813-0068
오레시피|경남 함안가야점|경남 함안군 가야읍 함안대로 561 |055)584-0382
오레시피|경남 진주평거들말점|경남 진주시 평거로9번길 19 (평거동) |055)744-5569
오레시피|경남 김해진영점|경남 김해시 진영읍 장등로19번길 19-1 (진영리) |055)345-5259
오레시피|경남 김해장유젤미점|경남 김해시 번화1로84번길 24 (대청동, 풍림위너스빌딩) |055)334-8582
오레시피|경남 거제옥포점|경남 거제시 옥포로 246 (옥포동) |055)688-3328
오레시피|경남 거제아주점|경남 거제시 아주1로2길 56 (아주동) |055)682-5199
오레시피|경남 거제고현점|경남 거제시 중곡로7길 5 (고현동) |055)634-6341
오레시피|경기 화성향남점|경기 화성시 향남읍 행정서로 32 (행정리, 센타프라자) |031)353-6833
오레시피|경기 평택지산점|경기 평택시 지산로 82 (지산동) |031)666-6198
오레시피|경기 평택이충점|경기 평택시 이충로35번길 22 (이충동, 뜨란프라자) |031)667-5210
오레시피|경기 평택비전점|경기 평택시 평택5로114번길 20 (비전동) |031)618-1135
오레시피|경기 일산후곡점|경기 고양시 일산서구 일산로 536 (일산동, 부흥프라자) |031)914-1487
오레시피|경기 일산식사점|경기 고양시 일산동구 위시티로 67 (식사동) c.k플라자 107호|031)963-5552
오레시피|경기 용인죽전점|경기 용인시 수지구 현암로125번길 6 (죽전동, 그린프라자) |031)889-5353
오레시피|경기 수원매탄점|경기 수원시 영통구 매탄로 55-2 (매탄동) |031)217-7760
오레시피|경기 동탄푸른마을점|경기 화성시 10용사로 349-5 (능동, 스타타워) |031)8003-2832
오레시피|경기 광명하안점|경기 광명시 하안로288번길 10 (하안동, 신광빌딩) 102호|02)898-0735
오레시피|경기 과천원문점|경기 과천시 별양로 12 (원문동, 래미안슈르아파트) |02)504-5353
오레시피|강원 춘천퇴계점|강원 춘천시 지석로 62 (퇴계동, 퇴계(6)주공아파트) 주공6차 아파트상가|033)251-6633
오레시피|서울 성수점|서울 성동구 상원10길 8-1 (성수동1가) |02)462-4090
오레시피|창원장천점|경남 창원시 진해구 충장로657번길 35 (풍호동, 창원마린푸르지오2단지) 221동 306호(풍호동 참원미린푸르지오2단지)|055)541-5155
오레시피|충남 당진송악점|충남 당진시 송악읍 반촌로 103 (가학리, 송악e편한세상) 송악이편한세상아파트상가 101호|041)970-1788
오레시피|부산 우암점|부산 남구 유엔로 22 (우암동, 자유2차아파트) |051)633-7979
오레시피|경북 김천혁신도시점|경북 김천시 혁신4로 75 (율곡동) |054)436-1833
오레시피|전남 광양마동점|전남 광양시 사동로 189 (마동) |061)793-5152
오레시피|충남 당진신평점|충남 당진시 신평면 거산3거리길 74-45 (거산리) |041)362-7584
오레시피|대전 유천태평점|대전 중구 태평로44번길 27 (유천동, 현암에버드림아파트) |042)523-1314
오레시피|서울 종암점|서울 성북구 종암로27길 25 (종암동) |02)921-4338
오레시피|서울 마곡점|서울 강서구 마곡서1로 115-1 (마곡동, 마곡헤리움1차) 103호|02)2666-5421
