NAME|BRANCH|ADDR|TELL|CORDX|CORDY
청담이상|남원도통점|전북 남원시 큰들2길 13-1 (도통동) |연락처 : 063-930-0898|127.39633503352|35.4153920735426
청담이상|원주단계점|강원 원주시 천사로 20 (단계동, 모닝프라자) 2층|연락처 : 033-742-2388|127.92738632418968|37.347854366353666
청담이상|충북혁신점|충북 음성군 맹동면 두성리 1395 |연락처 : 043)877-0588|127.0054536389576|37.537372377036924
청담이상|포항이동점|경북 포항시 남구 대이로143번길 11-6 (이동) |연락처 : 054-284-4588|129.33891600080173|36.02714413030471
청담이상|대전괴정점|대전 서구 도솔로 378 (괴정동) |연락처 : 042-526-9903|127.38791203755937|36.340251944544505
청담이상|대전봉명점|대전 유성구 온천북로 15 (봉명동) |연락처 : 042-823-5400|127.34481734847|36.357329772505295
청담이상|울산달동점|울산 남구 삼산로254번길 5 (달동) |연락처 : 052-272-3323|129.33514469607562|35.53815418506662
청담이상|위례신도시점|경기 성남시 수정구 위례순환로4길 6 (창곡동) |연락처 : 031-721-2283|127.14831687867674|37.469055276780495
청담이상|부산사상점|부산 사상구 광장로81번길 16 (괘법동) 2층|연락처 : 051-327-8881|128.9852424537126|35.16323461332587
청담이상|수원금곡점|경기 수원시 권선구 서수원로 529 (금곡동) |연락처 : 031-293-1007|126.95865714365067|37.2729697948553
청담이상|강남점|서울 서초구 서초대로77길 43 (서초동, 경원빌딩) 3층|연락처 : 02-533-6655|127.02491184372687|37.501391017974036
청담이상|용인보정점|경기 용인시 기흥구 죽전로 10 (보정동, 장은메디칼프라자) 2층|연락처 : 031-889-7407|127.10986386086284|37.32026290260748
청담이상|하남미사역점|경기 하남시 미사강변중앙로 164 (망월동, 미타워) 4층|연락처 : 031-793-0629|127.19118759272195|37.56141492225893
청담이상|안성석정점|경기 안성시 석정2길 12 (석정동, 석수빌딩) 2층|연락처 : 031-673-3825|127.26172549731486|37.008673986594864
청담이상|평택비전점|경기 평택시 비전5로 26 (비전동, 트러스트원 빌딩) 2층|연락처 : 031-654-3327  |127.11427347123865|37.00055993074852
청담이상|창원상남점|경남 창원시 성산구 마디미로27번길 1 (상남동, JS빌딩) 2층|연락처 : 055-266-3678  |128.68451000019726|35.222008627130535
청담이상|대전관평점|대전 유성구 테크노중앙로 88-14 (관평동) 2층|연락처 : 042-934-3323  |127.39217508941573|36.425297638181206
청담이상|대전둔산점|대전 서구 둔산로31번길 62 (둔산동) 2층|연락처 : 042-477-4900|127.37781778347119|36.35451204152281
청담이상|부산동래점|부산 동래구 명륜로129번길 35 (명륜동) 2층|연락처 : 	051-556-0023  |129.08026332111982|35.20511492970527
청담이상|동탄점|경기 화성시 동탄중심상가2길 35 (반송동, 중앙프라자) 2층|연락처 : 031-8003-8996  |127.07329914148008|37.20642110876824
청담이상|나주혁신점|전남 나주시 배멧2길 17 (빛가람동) 1층|연락처 : 061-337-8822  |126.79335296341215|35.01935808174816
청담이상|목동오거리점|서울 양천구 신정중앙로 102 (신정동) |연락처 : 02-6052-4123|126.8629055861142|37.526203410357944
청담이상|안산중앙점|경기 안산시 단원구 고잔2길 65 (고잔동, 경신씨티프라자) 2층|연락처 : 031-439-4548  |126.83858307131648|37.31768091669014
청담이상|강릉교동점|강원 강릉시 하슬라로192번길 24 (교동) |연락처 : 033-655-7007  |128.878148852697|37.76631650027916
청담이상|천안법원점|충남 천안시 동남구 청수11로 18 (청당동) 2층|연락처 : 041-556-8209  |127.1544802948274|36.782614508048376
청담이상|천안신불당점|충남 천안시 서북구 불당33길 15 (불당동) 2층|연락처 : 041-561-8277  |127.10758169170951|36.81161711769301
청담이상|청주오창점|충북 청주시 청원구 오창읍 중심상업1로 8-37 (양청리) |연락처 : 043-215-3442  |127.42843937709816|36.715138335652945
청담이상|수원인계점|경기 수원시 팔달구 인계로138번길 36 (인계동) 2층|연락처 : 031-221-4298 |127.03176958492374|37.265533753751384
청담이상|대전대흥점|대전 중구 중앙로138번길 30 (대흥동) 우리들공원 B동 2층|연락처 : 042-226-1023  |127.42545612127184|36.32742481236592
청담이상|세종도담점|세종특별자치시 보듬3로 8-37 (도담동, 원프라자) 2층|연락처 : 044-862-5403  |127.25784486346853|36.51557742964535
청담이상|화성향남점|경기 화성시 향남읍 상신하길로328번길 8-13 (하길리) 플러스타워 1동 1층|연락처 : 043-215-3442  |126.91194419318205|37.11670537799929
청담이상|일산라페스타점|경기 고양시 일산동구 무궁화로 19-14 (장항동, 로데오존) 2층|연락처 : 031-923-3789  |126.76675863465722|37.66289138588609
청담이상|세종대평점|세종특별자치시 시청대로 20 (대평동, 아마존타워) 206호|연락처 : 044-866-1336  |127.27532509303853|36.474474489161096
청담이상|안양범계점|경기 안양시 동안구 평촌대로223번길 20 (호계동) |연락처 : 031-383-7323  |126.95443657460694|37.39128812409353
청담이상|구로디지털점|서울 구로구 디지털로32나길 34 (구로동, 케이제이빌딩) 2층|연락처 : 02-6405-6068  |126.90103109256152|37.4843231574176
청담이상|강남역점(센트럴에비뉴)|서울 강남구 테헤란로4길 6 (역삼동, 강남역 센트럴 푸르지오 시티) 지하 2층|연락처 : 02-3452-5922  |127.02928477694876|37.49766705737763
청담이상|부산해운대점|부산 해운대구 구남로 46 (중동, 웨이브타운) 선셋비즈니스호텔 2층|연락처 : 051-742-4445  |129.16140253420292|35.16012486499752
청담이상|배곧신도시점|경기 시흥시 서울대학로278번길 19-8 (정왕동, 새롬프라자) 2층|연락처 : 031-434-1013  |126.7283548532914|37.3698361130402
청담이상|당진CGV점|충남 당진시 북문로1길 35-16 (읍내동) 2층|연락처 : 041-354-3516  |126.63040329136692|36.901669914419884
청담이상|신도림점(홈플러스)|서울 구로구 경인로 661 (신도림동, 신도림1차푸르지오) 1층(122호)|연락처 : 02-3667-2590  |126.8869872307475|37.509048584371186
청담이상|청주율량점|충북 청주시 청원구 율량로202번길 70 (율량동) |연락처 : 043-211-9888  |127.49467557488416|36.66512888612293
청담이상|논현영동시장점|서울 강남구 봉은사로1길 33 (논현동) 2층|연락처 : 02-511-1139  |127.02412196303561|37.50686569116364
청담이상|마곡나루역점|서울 강서구 마곡중앙로 161-8 (마곡동, 두산더랜드파크) 2층|연락처 : 02-6989-8181 |126.82711245680612|37.568928605108674
청담이상|오산시청점|경기 오산시 대원로 63 (원동, 중앙씨티월2) 2층|연락처 : 031-377-8208  |127.07553308705127|37.14656800793966
청담이상|아산용화점|충남 아산시 온화로83번길 23 (온천동) 2~3층|연락처 : 041-542-7289  |127.00832532615344|36.77800348802355
청담이상|내포신도시점|충남 예산군 삽교읍 청사로192번길 20 (목리) 에드가프라자 2차 1층|연락처 : 041-337-7824  |126.6802181159358|36.66161773699521
청담이상|부산괴정점|부산 사하구 사하로197번길 16 (괴정동) 1층|연락처 : 051-202-3020  |128.99245854010866|35.09911801921419
청담이상|수원영통점|경기 수원시 영통구 청명남로 32 (영통동, 월드프라자) 2층|연락처 : 031-203-1267|127.07571534512368|37.252488331773364
청담이상|논산내동점|충남 논산시 시민로132번길 44 (내동) |연락처 : 041-733-0111|127.105566282727|36.1806625089617
청담이상|강남CGV점|서울 강남구 테헤란로1길 42 (역삼동) 2~3층|연락처 : 02-561-0027|127.02715096556975|37.501131034860116
청담이상|신제주점|제주특별자치도 제주시 원노형로 66 (노형동) 1층|연락처 : 064)712-4500|126.48452246587955|33.482817373369066
청담이상|목포남악점|전남 무안군 삼향읍 대죽서로 37 (남악리) |연락처 : 061-282-0808|126.46174318202921|34.81208974815794
청담이상|파주운정점|경기 파주시 경의로 1066 (야당동) 2층|연락처 : 031-944-0949|126.75964042057572|37.712293794368044
청담이상|충북제천점|충북 제천시 용두대로15길 8 (하소동) 3층|연락처 : 043-647-1116|128.20079322782047|37.13947855187988
청담이상|서산테크노밸리점|충남 서산시 성연면 성연4로 27-20 (일람리) |연락처 : 041-666-9997|126.45047913826544|36.82288898568337
