NAME|BRANCH|ADDR|TELL|XCORD|YCORD
신마포갈매기|천안원성점|충남 천안시 동남구 충절로 207 |041-554-1345|127.15942910000000|36.8002319
신마포갈매기|제천하소점|충북 제천시 하소로 68 |043-645-6092|128.1990217|37.1421648
신마포갈매기|속초점|강원 속초시 먹거리1길 4 |033-635-6092|128.57318170000000|38.1948149
신마포갈매기|포항쌍용사거리점|경북 포항시 북구 상대로 62 |054-281-6092|129.35376470000000|36.0158466
신마포갈매기|평택장당점|경기 평택시 송탄로40번길 71-11 |031-666-6092|127.05740290000000|37.0514539
신마포갈매기|전곡점|경기 연천군 전곡읍 전곡로144번길 10 |031-835-6092|127.0694866|38.0251264
신마포갈매기|여주점|경기 여주시 세종로79번길 12-20 |031-881-6092|127.6359655|37.2898462
신마포갈매기|포천송우점|경기 포천시 소흘읍 송우로 12 |031-541-9749|127.14731100000000|37.8275431
신마포갈매기|구갈공원점|경기 용인시 기흥구 관곡로77번길 2 |031-287-7095|127.1139915|37.2816952
신마포갈매기|고양탄현점|경기 고양시 일산서구 일현로 47 |031-924-6092|126.7627463|37.6915171
신마포갈매기|공주신관점|충남 공주시 번영3로 38 |041-856-6092|127.13509900000000|36.4701748
신마포갈매기|이천점|경기 이천시 어재연로 24 극장빌딩|031-635-6092|127.44441190000000|37.2788818
신마포갈매기|시흥은행점|경기 시흥시 은행로167번길 3 |031-315-7092|126.7981982|37.4454147
신마포갈매기|오산세교점|경기 오산시 수청로 69 |031-377-5092|127.05641020000000|37.1750511
신마포갈매기|평택안중점|경기 평택시 안중읍 안중로18번길 60 |031-686-5540|126.92559430000000|36.984326
신마포갈매기|보령동대점|충남 보령시 작은오랏7길 20 |041-927-5001|126.60326810000000|36.3454059
신마포갈매기|강원영월점|강원 영월군 영월읍 단종로9번길 1 |033-373-2255|128.46794|37.184156
신마포갈매기|홍제역점|서울 서대문구 통일로 493 |02-391-6092|126.94086950000000|37.5918595
신마포갈매기|대전대흥점|대전 중구 중앙로122번길 24 |042-222-6092|127.4238355|36.32667
신마포갈매기|수지점|경기 용인시 수지구 풍덕천로139번길 10-1 |031-272-6092|127.0961608|37.3247539
신마포갈매기|무실점|강원 원주시 만대공원길 23 1층|033-747-6091|127.92692250000000|37.3379297
신마포갈매기|일산점|울산 동구 대학길 179 |052-252-6092|129.4272353|35.4971075
신마포갈매기|고척점|서울 구로구 중앙로 101 |02-2666-6092|126.85984910000000|37.5062069
신마포갈매기|마포구청점|서울 마포구 월드컵로 133 |02-324-6092|126.90636420000000|37.5598043
신마포갈매기|원주상지대점|강원 원주시 우산로 67 |033-748-9244|127.93656650000000|37.3695631
신마포갈매기|인천강화점|인천 강화군 강화읍 강화대로404번길 4 |032-933-6092|126.48634280000000|37.7471712
신마포갈매기|소하점|경기 광명시 기아로 21 |02-897-6092|126.8820935|37.436496
신마포갈매기|당진송악점|충남 당진시 송악읍 신복운로7길 29 |041-357-9280||
신마포갈매기|양주고읍점|경기 양주시 고읍남로 20-19 |031-843-6092|127.07812230000000|37.7940982
신마포갈매기|전북대점|전북 전주시 명륜5길 15 |063-255-2627|127.12372390000000|35.8410805
신마포갈매기|가좌2호점|인천 서구 건지로 391 |032-572-6092|126.68503510000000|37.4960422
신마포갈매기|동탄남광장점|경기 화성시 동탄중심상가1길 31 101,102호|031-8015-5292|127.07232210000000|37.2010924
신마포갈매기|인천공항점|인천 중구 신도시남로142번길 1 |032-751-9255|126.49078990000000|37.49408410000000
신마포갈매기|익산원광대점|전북 익산시 무왕로4길 21 |063-2013-7636|126.95686820000000|35.9619564
신마포갈매기|상동세이브존점|경기 부천시 송내대로265번길 53 |032-325-6092|126.7557395|37.5071014
신마포갈매기|세종점|경기 시흥시 함송로14번길 13-11 |031-319-6092|126.729558|37.3630779
신마포갈매기|오산역점|경기 오산시 원동로37번길 35-3 |031-378-6092|127.07033280000000|37.1450193
신마포갈매기|대흥역점|서울 마포구 대흥로 94 |02-701-6092|126.94241900000000|37.5480409
신마포갈매기|작전한림병원점|인천 계양구 도두리로6번길 15 |032-547-6092|126.73492090000000|37.5324784
신마포갈매기|수원영통점|경기 수원시 영통구 반달로 24 1층|031-205-6092|127.0747596|37.2512789
신마포갈매기|군산수송점|전북 군산시 동수송7길 5 |063-451-6092|126.71842380000000|35.9648146
신마포갈매기|평택역점|경기 평택시 자유로 6 |031-652-3532|127.09038660000000|36.9924363
신마포갈매기|대전괴정점|대전 서구 도솔로 379 |042-525-6092|127.38770680000000|36.3405922
신마포갈매기|대전노은점|대전 유성구 은구비남로33번길 13-22 |042-826-0056|127.30488630000000|36.3888789
신마포갈매기|화서점|경기 수원시 팔달구 동말로 45 |031-258-6092|126.99902380000000|37.2787938
신마포갈매기|안산사동점|경기 안산시 상록구 항가울로 9 |031-502-6692|126.84705630000000|37.2827239
신마포갈매기|대전월평점|대전 서구 월평중로13번길 11 |042-487-1571|127.36322230000000|36.3555547
신마포갈매기|제천청전점|충북 제천시 내제로29가길 10 |043-643-6092|128.21279000000000|37.1479983
신마포갈매기|대전가오점|대전 동구 은어송로51번길 30 |042-284-6092|127.45440340000000|36.3070156
신마포갈매기|고잔호수공원점|인천 남동구 에코중앙로156번길 6 |032-423-1919|126.70230910000000|37.3928913
신마포갈매기|소사역점|경기 부천시 소사로 287 1층|032-344-6092|126.79422410000000|37.4836773
신마포갈매기|강원대점|강원 춘천시 백령로 123 |033-252-6092|127.7416796|37.873237
신마포갈매기|정왕역점|경기 시흥시 오동마을로6번길 11-1 1층|031-432-6092|126.74225760000000|37.3523299
신마포갈매기|신흥역점|경기 성남시 수정구 시민로142번길 16-1 1층|031-732-6092|127.14562590000000|37.4413609
신마포갈매기|춘천점|강원 춘천시 우석로79번길 16-4 |033-263-6092|127.75274440000000|37.8659589
신마포갈매기|정왕로데오점|경기 시흥시 중심상가3길 31 103, 105호|031-497-2340|126.73568130000000|37.3435431
신마포갈매기|동암남부역점|인천 부평구 동암남로 6 |032-432-6092|126.70417950000000|37.470698
신마포갈매기|동탄점|경기 화성시 동탄반송3길 36-1 101,102,103호|070-4234-6092|127.06612540000000|37.2096789
신마포갈매기|천안나사렛대점|충남 천안시 서북구 쌍용13길 9 |041-576-9293|127.11874855016400|36.800209235137300
신마포갈매기|신논현역점|서울 강남구 강남대로110길 12 |02-563-6092|127.02580880000000|37.5038223
신마포갈매기|촬영소사거리점|서울 동대문구 한천로 141 |02-2247-6092|127.06658500000000|37.5737303
신마포갈매기|원주롯데시네마점|강원 원주시 서원대로 410 108|033-765-6092|127.95030480000000|37.3297624
신마포갈매기|인덕원점|경기 안양시 동안구 흥안대로456번길 12 1충|031-423-1092|126.9763256|37.3943043
신마포갈매기|풍무점|경기 김포시 풍무로 77 |031-981-7611|126.72123690000000|37.6025011
신마포갈매기|부천고강점|경기 부천시 역곡로 480 |070-4045-6092|126.816373|37.5273707
신마포갈매기|인천교대역점|인천 계양구 계산로 102 1층|032-546-6092|126.72358220000000|37.5373047
신마포갈매기|까치마을점|인천 계양구 효서로 353 |032-552-6092|126.73548340000000|37.5279757
신마포갈매기|작전점|인천 계양구 효서로 220 |010-8260-5513|126.72052350000000|37.5277857
신마포갈매기|안산중앙점|경기 안산시 단원구 고잔1길 53 |031-439-6092|126.83951590000000|37.3183017
신마포갈매기|검단점|인천 서구 검단로459번길 7-3 |032-563-6092|126.65463580000000|37.6021003
신마포갈매기|신시가지점|경기 의정부시 신흥로 229 지상1층|031-872-6092|127.04303370000000|37.7366286
신마포갈매기|병점점|경기 화성시 병점동로 107 1층|031-224-6092|127.03940550000000|37.2132543
신마포갈매기|인천서구청점|인천 서구 탁옥로 47 |032-567-6092|126.67482300000000|37.5440325
신마포갈매기|중동GS백화점점|경기 부천시 조마루로291번길 24 |032-322-8092|126.77600390000000|37.4985966
신마포갈매기|모란점|경기 성남시 중원구 성남대로1140번길 9 1층|031-758-8592|127.13030940000000|37.4316502
신마포갈매기|금촌역점|경기 파주시 아동로 13 |031-945-8338|126.7762047|37.7647274
신마포갈매기|둔촌역점|서울 강동구 양재대로 1371 |02-476-6092|127.13601410000000|37.5287001
신마포갈매기|신촌점|서울 서대문구 연세로7안길 14 |02-325-6092|126.93604130000000|37.5581247
신마포갈매기|하복대점|충북 청주시 흥덕구 진재로19번길 17 |043-233-0580|127.42857690000000|36.6323337
신마포갈매기|신포점|인천 중구 개항로 23-1 |032-777-4592|126.6252786|37.4719759
신마포갈매기|일산라페스타점|경기 고양시 일산동구 고봉로 32-36 105호, 106호|031-918-8892|126.76662760000000|37.6634987
신마포갈매기|계양구청점|인천광역시 계양구 계산새로87번길 5 |032-555-1991|126.73751670000000|37.5384943
신마포갈매기|부천점|경기 부천시 원미구 부천로35번길 12 1층|032-655-6092|126.7820567|37.4876549
신마포갈매기|송도점|인천 연수구 신송로125번길 13 |032-832-8591|126.65118440000000|37.3944978
신마포갈매기|만수점|인천 남동구 장승남로 65-1 |032-472-8599|126.73965730000000|37.443557
