NAME|BRANCH|ADDR|TELL|TIME|XCORD|YCORD
쿠우쿠우|거제점|경상남도 거제시 고현동 976-4, 4층|055-636-9900|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.62258956618493|34.89116541614902
쿠우쿠우|아산점|충청남도 아산시 권곡동 219-21, 5층|041-533-0095|11:30~22:00 (음식 마감 오후 9시, 매장별 상이)|127.01588210167405|36.78840879915587
쿠우쿠우|양주점|경기도 양주시 덕계동 424-40, 5층|031-866-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.04703352710624|37.81905955545556
쿠우쿠우|삼송원흥점|경기도 고양시 덕양구 원흥동 629, 9층|031-965-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.87497128515862|37.64978606555574
쿠우쿠우|포항상원점|경상북도 포항시 북구 중앙로 273 9층|054-242-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|129.36504984357205|36.03742876385906
쿠우쿠우|민락점|경기도 의정부시 천보로 56 해동2타워 9층|031-852-6279|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.0952710384603|37.74484875742178
쿠우쿠우|의정부점|경기도 의정부시 행복로 43, 3층|031-846-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.05021625934715)}|37.74242232411102
쿠우쿠우|하남점(임시 휴업)|경기도 하남시 신장동 523-1 현대베스코아 빌딩 8층|031-796-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.21599284532127|37.541106932407864
쿠우쿠우|익산점|전북 익산시 선화로 77, 3층|063-917-5550|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.93974777442247|35.94985938476636
쿠우쿠우|전주송천점|전라북도 전주시 덕진구 사근1길 31, 2층(201~207호)|063-252-6274|11:00~21:30 (음식 마감 오후 9시, 매장별 상이)|127.13055603440931)}|35.866665283545395
쿠우쿠우|성남본점|경기도 성남시 수정구 수정로 138 쿠우쿠우빌딩 6,7층|031-759-9000|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.13546667272885|37.44176643094181
쿠우쿠우|미사점|경기도 하남시 망월동 1093 경서타워 11층|031-795-1998|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.19104583190706|37.566179613656544
쿠우쿠우|동탄2신도시점|경기 화성시 동탄대로 469-12 린스트라우스 앨리스빌 3층|031-375-1379|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.097791|37.196642
쿠우쿠우|포항문덕점|경상북도 포항시 남구 오천읍 원리 1081-5, 1층|054-292-0902|11:30~22:00 (음식 마감 오후 9시, 매장별 상이)|129.40085683495684|35.97068884292048
쿠우쿠우|분당점|경기 성남시 분당구 성남대로 912 분당BYC빌딩 2층|031-702-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.12926188849636|37.41096581389446
쿠우쿠우|강북구청점|서울특별시 강북구 도봉로 308 북한산스카이빌딩 9층|02-6956-6275|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.02383724952872|37.635664815367456
쿠우쿠우|진주점임시휴무 12월 1일~12월9일|경상남도 진주시 에나로 100, 3층|055-761-6275|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.1403690376968|35.17720497986375
쿠우쿠우|대전유성점|대전광역시 유성구 온천로 34, 3층|042-825-3113|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.3412607794084|36.355231233039504
쿠우쿠우|김포구래점|경기도 김포시 구래동 6884-8, 10층|031-981-4433|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.62552687855614|37.64336557473563
쿠우쿠우|명지오션시티점임시휴무 11월 28일 ~ 12월 4일|부산광역시 강서구 명지동 3238 G타워 10층|051-205-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.90315683846023|35.08404323346276
쿠우쿠우|대전 가수원점|대전광역시 서구 가수원동 1319, 4층|042-544-1162|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.35331191472834|36.306110803499706
쿠우쿠우|송파하비오점(임시휴업 11월26일 ~ 12월 3일)|서울특별시 송파구 송파대로111 , 205동201호|02-402-1357|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.122549|37.481491
쿠우쿠우|제천점|충청북도 제천시 강제동 687, 3층|043-648-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.22461926806434|37.12428887352865
쿠우쿠우|부산서면점(임시 휴업)|부산광역시 부산진구 부전동 168-448, 4층|051-818-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|129.06107112420068|35.155558717280215
쿠우쿠우|순천점(11/20~11/30까지 임시휴무)|전라남도 순천시 해룡면 신대리 1973-2 신대타운빌딩 2층|061-722-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.546140177446|34.93465781103625
쿠우쿠우|별내점|경기도 남양주시 별내중앙로 34, 9층(별내동)|031-574-6274|12:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.1253852494292|37.64617094363693
쿠우쿠우|김천혁신점|경상북도 김천시 혁신3로 40, 3층|054-434-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.18099197319424|36.11536934936618
쿠우쿠우|은계점|경기 시흥시 은계번영길 23 은계타운 6층|031-317-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.80392224045347|37.43712229211874
쿠우쿠우|구미봉곡점|경북 구미시 야은로 296, G7스퀘어 3층|054-458-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.31513987741639|36.138612476713
쿠우쿠우|보라매공원점|서울특별시 동작구 보라매로5가길 16 보라매아카데미타워 7층|02-835-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.924094036542|37.491274381174634
쿠우쿠우|명동점|서울특별시 중구 명동 1가 7-1번지 4층|02-753-1230|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.98534912538675|37.56420692901234
쿠우쿠우|장안아트몰링점|서울특별시 동대문구 장안동 368-1, 15층|02-2115-1020|11:00~21:30 (음식 마감 오후 9시, 매장별 상이)|127.07238803828163|37.571926999991135
쿠우쿠우|김해장유점|경상남도 김해시 삼문로 15, 5층|055-311-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.80220251686634|35.19265359033029
쿠우쿠우|수원시청점|경기도 수원시 팔달구 인계동 1042-5, 3층|031-225-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.03145350618622|37.26454269197108
쿠우쿠우|송탄점|경기 평택시 경기대로 1407, 4층|031-667-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.06408698008701|37.07074826869559
쿠우쿠우|일산호수공원점|경기도 고양시 일산동구 장항동 869 SK엠시티 3층|031-932-9752|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.77084094348655)}|37.654797775479025
쿠우쿠우|대구시지점|대구광역시 수성구 달구벌대로 3294 퍼스트클래스 501호|053-795-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.7158894955265|35.8363943119007
쿠우쿠우|제주시청점|제주특별자치도 제주시 이도2동 1780-1, 2층|064-722-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.52666463832895|33.49945219328401
쿠우쿠우|상암점|서울특별시 마포구 매봉산로 80, 파크M빌딩 지하 1층|02-303-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.89428611799983|37.578529575152544
쿠우쿠우|서수원점 12월6일 15시 정상영업|경기도 수원시 권선구 금곡동 1117-1, 6층|031-294-3110|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.9544667093607|37.27409275601081
쿠우쿠우|부산 괴정점|부산광역시 사하구 괴정동 966-1, 11층|051-204-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.99371081113588|35.09956964511564
쿠우쿠우|상봉점|서울특별시 중랑구 상봉2동 101 이지펠리스, 3층|02-433-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.08753554913437|37.59648501655944
쿠우쿠우|오산점|경기도 오산시 원동 811-5번지 5층|031-376-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.07482360378825|37.14850032997936
쿠우쿠우|대전둔산점|대전광역시 서구 둔산동 1016, 4층|042-489 -6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.37825365653018|36.353414834365914
쿠우쿠우|김해점|경상남도 김해시 내동 1120-2, 6층|055-313-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.86629051320233|35.23665558351127
쿠우쿠우|당진점|충청남도 당진시 대덕동 1824, 1층|041-355-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.64581482600458|36.88423924007071
쿠우쿠우|서산점|충청남도 서산시 안견로 242 디퍼아울렛타운 2층|041-665-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.45645481512581|36.77858227631695
쿠우쿠우|대전점|대전광역시 중구 중앙로156번길 16, 앤비백화점 6층|042-253-5500|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.42712130009058|36.328071325509406
쿠우쿠우|원주점|강원도 원주시 무실동 1857-7 정한프라자 4층|033-745-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.93082745004907|37.33442408186557
쿠우쿠우|시흥점|경기도 시흥시 정왕대로178 광개토빌딩 3층|031-432-0234|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.7339689126966|37.347809799479045
쿠우쿠우|창원점|경남 창원시 의창구 용동로83번안길 36 SM비즈타운 4층|055-284-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.69999579693217|35.2395099898214
쿠우쿠우|군산점|전라북도 군산시 월명로 180, 3층|063-465-1515|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.716064467287|35.9600914348626
쿠우쿠우|평택점|경기도 평택시 합정동 966-1, 6층|031-651-6274|11:30~22:00 (음식 마감 오후 9시, 매장별 상이)|127.11400987827217|36.98955255852738
쿠우쿠우|부평점|인천광역시 부평구 부흥로 264 (동아웰빙타운), 9층|032-361-4057|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.72105059751189|37.49832884893845
쿠우쿠우|천안불당점임시휴무 11월30일~12월4일|충청남도 천안시 서북구 검은들3길 46 미래시티빌딩 7층|041-566-0308|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.10867855421037|36.81061768977741
쿠우쿠우|향남점매주 토,일 영업|경기도 화성시 향남읍 하길리 1467-2 7층|031-8047-0122|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.91319645483958)}|37.115765590178654
쿠우쿠우|통영점|경상남도 통영시 광도면 죽림5로 55-9|055-648-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.42163396574114|34.88495040446467
쿠우쿠우|안동점|경상북도 안동시 옥동2길 42, 1,2층|054-843-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|128.7015615443149|36.5598142031904
쿠우쿠우|굴화하나로마트점|울산광역시 울주군 굴화리 295-1 하나로마트 2층|052-223-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|129.25406209561882|35.55759667474695
쿠우쿠우|용인점|경기도 용인시 처인구 명지로40번길 9|031-322-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|127.18749115968471)}안녕하세요. 쿠우쿠우 용인점입니다.|37.23231046051943
쿠우쿠우|인천논현점|인천광역시 남동구 논현동 649-3 12층|032-433-6274|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.72432020639279|37.40001458352228
쿠우쿠우|산본점임시휴무|경기도 군포시 산본동 1133-1, 8층|031-392-3377|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.93161310777813|37.360170142254006
쿠우쿠우|마산점|경상남도 창원시 마산회원구 용마로 130|055-298-6274|11:00~21:30 (음식 마감 오후 9시, 매장별 상이)|128.5860885810207)}|35.22358361038385
쿠우쿠우|대구칠곡점|대구광역시 북구 동천동 908-1, 4층|053-326-6274|11:30~22:00 (음식 마감 오후 9시, 매장별 상이)|128.5604696516649|35.94273982542924
쿠우쿠우|동백점(임시 휴업)|경기도 용인시 기흥구 중동 829 골드프라자 D동 3층|031-282-6274|11:30~21:00 (음식 마감 오후 8시, 매장별 상이)|127.15358739867794|37.27768533212095
쿠우쿠우|파주점임시휴무|경기도 파주시 청암로17번길 33, 7층(목동동)|031-941-1357|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.73638739286686|37.72871022460904
쿠우쿠우|화정점|경기도 고양시 덕양구 화정로 53, 8층|031-968-6274|11:30~22:00 (음식 마감 오후 9시, 매장별 상이)|126.83188952521239|37.63522670823925
쿠우쿠우|광주첨단점|광주광역시 광산구 쌍암동 670-4, 5층|062-946-9696|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.84623016947197|35.21823798044128
쿠우쿠우|목포점|전라남도 목포시 남악로 22-14, 펠리시티몰 B101호|061-287-0900|11:00~22:00 (음식 마감 오후 9시, 매장별 상이)|126.44013659176004|34.8026465712393
쿠우쿠우|울산동구점|울산광역시 동구 일산동 949-4, 3층|052-252-6274|11:00~21:30 (음식 마감 오후 9시, 매장별 상이)|129.42970727034103|35.49793677151535
쿠우쿠우|왕십리점 임시휴업 11월26일 ~ 12월 3일|서울특별시 성동구 행당동 140 레몬프라자 7층|02-2296-6274|11:30~21:30 (음식 마감 오후 9시, 매장별 상이)|127.0355558780118|37.55825950971162
