NAME|BRANCH|ADDR|TELL|XCORD|YCORD
올리브영|광장점|서울특별시 광진구 아차산로 537-17 광장힐스테이트 단지 내 상가 19호|02-457-5290|127.0997349|37.5434468
올리브영|장지역점|서울특별시 송파구 충민로 66 1002(문정동) 지하1층|02-2157-6533|127.1249983|37.4775778
올리브영|암사역점|서울특별시 강동구 올림픽로 769 삼정빌딩 1층|02-3427-4240|127.1272021|37.5500142
올리브영|위례센터점|경기도 성남시 수정구 위례광장로 104|031-721-0362|127.141336|37.4735275
올리브영|송파아이파크점|서울특별시 송파구 법원로 55 송파아이파크 105호~108호|02-400-5322|127.1217534|37.4798804
올리브영|고덕점|서울특별시 강동구 동남로75길 13-15 성은빌딩 1층|02-429-5290|127.1555565|37.553617
올리브영|명일역점|서울특별시 강동구 양재대로 1637 1층 2호~4호|02-427-5290|127.1438177|37.5518296
올리브영|봉은사역점|서울특별시 강남구 영동대로 602|02-511-4090|127.0604294|37.5148931
올리브영|상일동점|서울특별시 강동구 상일로10길 36 세종텔레콤  지식산업센터1층 110-3호, 111호|02-426-8415|127.1741043|37.550799
올리브영|삼성점|서울특별시 강남구 테헤란로108길 22|02-508-5290|127.0659544|37.5081429
올리브영|건대입구점|서울특별시 광진구 동일로22길 115 1층|02-468-7878|127.0704585|37.5408235
올리브영|성남위례점|경기도 성남시 수정구 위례동로 147 1층 102~103호(창곡동, 위례건아타워)|031-755-5290|127.1484508|37.4676859
올리브영|세곡동점|서울특별시 강남구 헌릉로569길 21-36|02-445-2606|127.1001615546662|37.46638485458935
올리브영|학여울역점|서울특별시 강남구 영동대로 217|02-501-7994|127.0683726|37.4981551
올리브영|뚝섬유원지역점|서울특별시 광진구 능동로 7|02-469-5290|127.0667786|37.5323439
올리브영|상일동역점|서울특별시 강동구 고덕로 399 고덕동 210-1 고덕센트럴푸르지오 메가스퀘어|02-429-9153|127.16967893433|37.5574405229047
올리브영|코엑스몰점|서울특별시 강남구 테헤란로87길 22|02-551-5290|127.05933|37.5096492
올리브영|건대몰오브케이점|서울특별시 광진구 아차산로30길 26 몰오브케이 1층 101-2호|02-461-6328|127.0669456|37.539793
올리브영|군자역점|서울특별시 광진구 천호대로 548|02-464-5290|127.0789507|37.5569648
올리브영|건대점|서울특별시 광진구 능동로 133 올리브영|02-498-5250|127.071673179563|37.5428471219373
올리브영|대치역점|서울특별시 강남구 남부순환로 2927|02-557-5290|127.0603898|37.4936549
올리브영|대치점|서울특별시 강남구 도곡로 448 동서빌딩|02-529-2105|127.05954696723899|37.49810978675211
올리브영|타워팰리스점|서울특별시 강남구 언주로30길 39 Lynn Square(린스퀘어) 1층|02-2057-5290|127.0530231|37.4886493
올리브영|포이사거리점|서울특별시 강남구 논현로 82|02-529-7012|127.0666414|37.476767
올리브영|성동성수점|서울특별시 성동구 성수일로6길 47|02-461-4207|127.0553389|37.5442805
올리브영|선정릉역점|서울특별시 강남구 선릉로 602 1층|02-511-8306|127.0440163|37.51066
올리브영|선릉역점|서울특별시 강남구 선릉로 513|02-555-4290|127.0483|37.505326
올리브영|선릉아이타워점|서울특별시 강남구 테헤란로 326 역삼아이타워 1층 102호|02-2051-5290|127.0470554|37.503577
올리브영|청담사거리점|서울특별시 강남구 도산대로89길 8 엘에이치빌딩 1층|02-312-5212|127.0506275|37.5251859
올리브영|강일동점|서울특별시 강동구 아리수로 423|02-426-8313|127.1742967|37.5647377
올리브영|가천대점|경기도 성남시 수정구 성남대로 1342 가천대학교 비전타워 지하3층 B304-3|031-751-5290|127.1313034|37.4508735
올리브영|선릉로점|서울특별시 강남구 테헤란로64길 20 원동방빌딩 1층|02-563-7345|127.0511729|37.503529
올리브영|중곡점|서울특별시 광진구 면목로 127 신성그랜드타워 1층 102호|02-468-5290|127.0803994|37.5650004
올리브영|선릉타운점|서울특별시 강남구 테헤란로 411 성담빌딩 1층|02-501-6361|127.0508623901558|37.50549488423753
올리브영|한티역점|서울특별시 강남구 선릉로 312 1층|02-539-0979|127.0526845|37.4975671
올리브영|강남구청역점|서울특별시 강남구 선릉로 703 1층|02-546-5291|127.0407782|37.5177449
올리브영|성수역점|서울특별시 성동구 아차산로 91|02-461-5290|127.0544809|37.5452922
올리브영|압구정로데오점|서울특별시 강남구 압구정로50길 9|02-512-7944|127.0382863|37.5276993
올리브영|사가정역점|서울특별시 중랑구 면목로 310 극장빌딩 1층|02-434-5290|127.0880895|37.5798051
올리브영|하남신장점|경기도 하남시 신장로 127-1|031-795-5210|127.20395879999515|37.538057727411655
올리브영|미사효성점|경기도 하남시 아리수로 570 미사역효성해링턴타워 101동 1004~1006호|031-792-7851|127.19042718023576|37.566818517362016
올리브영|언주역점|서울특별시 강남구 봉은사로 209|02-511-3276|127.0350107|37.5079305
올리브영|하남미사역점|경기도 하남시 미사강변동로 95 망월동1100 그랑파사쥬 1081,1086호|031-791-6109|127.191741670397|37.5637312032917
올리브영|장안동사거리점|서울특별시 동대문구 장한로 129|02-3390-5693|127.0709886|37.572004
올리브영|남역삼점|서울특별시 강남구 논현로 318 메디빌딩 1층|02-552-5290|127.040621|37.4937575
올리브영|장한평역점|서울특별시 동대문구 장한로 3|02-2212-2490|127.06458|37.5621321
올리브영|강남파이낸스점|서울특별시 강남구 테헤란로 152 강남파이낸스센터 지하2층|02-508-5390|127.0361459|37.4996771
올리브영|하남미사점|경기도 하남시 미사강변대로 222 미사 중앙프라자|031-791-9732|127.1842212|37.5695146
올리브영|역삼역점|서울특별시 강남구 테헤란로 138 솔로몬역삼타워 1층|02-2642-5290|127.0342685|37.4996798
올리브영|서울숲역점|서울특별시 성동구 왕십리로 50 (성수동1가 656-335 1층)|02-465-5515|127.04495335562443|37.541868946889146
올리브영|구리토평점|경기도 구리시 장자대로86번길 14-4|031-562-5290|127.1398477|37.587113
올리브영|학동중앙점|서울특별시 강남구 도산대로 326|02-511-8462|127.0377634|37.5223473
올리브영|압구정역점|서울특별시 강남구 논현로 878 중산빌딩 1층|02-549-5296|127.0290047|37.5271639
올리브영|압구정점|서울특별시 강남구 논현로175길 6 1층|02-518-8524|127.0276472|37.5262787
올리브영|태평역점|경기도 성남시 수정구 수정로 80 (수진동, 우리빌) 제1층 제101호|031-721-3436|127.1295464|37.439949
올리브영|역삼점|서울특별시 강남구 테헤란로 115 서림빌딩 1층|02-563-5240|127.029798|37.4990576
올리브영|세이브존성남점|경기도 성남시 수정구 산성대로 337|031-730-2662|127.1533637|37.443996
올리브영|하남풍산점|경기도 하남시 덕풍동로 111-15|031-791-2702|127.2079555|37.5514188
올리브영|학동역점|서울특별시 강남구 학동로 177 태석빌딩 1층|02-3446-5290|127.0302579|37.5142351
올리브영|압구정타운점|서울특별시 강남구 논현로 842 압구정빌딩 1층|02-518-5290|127.0287932|37.5242698
올리브영|성남수정점|경기도 성남시 수정구 수정로 190-1|031-753-5290|127.1411305|37.4434663
올리브영|강남역센트럴점|서울특별시 강남구 테헤란로4길 6 1층 120호, 121호|02-501-5873|127.0292477|37.4974951
올리브영|양재점|서울특별시 서초구 남부순환로 2606 1층|02-579-5290|127.0355719|37.4844896
올리브영|양재스타클래스점|서울특별시 강남구 남부순환로 2615|02-574-5290|127.0358583|37.4851386
올리브영|답십리역점|서울특별시 성동구 천호대로 302 (용답동)|02-3394-6692|127.0537708|37.5656773
올리브영|단대오거리역점|경기도 성남시 중원구 산성대로372번길 3|031-731-7041|127.1575644|37.4453055
올리브영|강남우성점|서울특별시 강남구 강남대로 320 황화빌딩 1층 일부|02-501-4426|127.03104820955|37.4918533105983
올리브영|서초타운점|서울특별시 서초구 서초대로78길 32|02-588-8399|127.0280177|37.4950513
올리브영|올리브영 강남 플래그십|서울특별시 서초구 강남대로 429 동일빌딩 1~3층|02-532-7444|127.025762|37.50079
올리브영|신논현역점|서울특별시 강남구 강남대로 480|02-511-9684|127.0245356|37.5054208
올리브영|강남시티점|서울특별시 강남구 테헤란로1길 30 1층,지하1층|02-538-5290|127.0275195|37.5003364
올리브영|한양대점|서울특별시 성동구 마조로 11 1층|02-2281-5075|127.0406685|37.5590481
올리브영|왕십리엔터식스점|서울특별시 성동구 왕십리광장로 17 엔터식스 지하1층|02-2200-6290|127.0383389|37.5615341
올리브영|구리수택점|경기도 구리시 이문안로 70|031-552-5290|127.1390199|37.5921439
올리브영|신흥역점|경기도 성남시 수정구 산성대로 257-1|031-731-9057|127.1455679|37.4406469
올리브영|하남시청점|경기도 하남시 대청로 26|031-791-6972|127.21509025937237|37.54044544516732
올리브영|올리브영 가로수길 타운|서울특별시 강남구 도산대로 133|02-511-6523|127.0230516|37.5179333
올리브영|양재대로점|서울특별시 서초구 강남대로 267 1층|02-586-5240|127.0322243|37.4871745
올리브영|신논현점|서울특별시 서초구 강남대로 507 1층|02-3444-5290|127.0223416|37.5071417
올리브영|올리브영 강남 타운|서울특별시 강남구 강남대로 372|02-552-5025|127.0290743|37.4960337
올리브영|강남역사거리점|서울특별시 서초구 서초대로77길 3 아라타워 1층|02-3478-8296|127.0265657|37.4980128
올리브영|강남교보사거리점|서울특별시 강남구 강남대로 456 한석타워 2층|02-552-5390|127.0256724|37.5032316
올리브영|금호점|서울특별시 성동구 독서당로 302 1층|02-2291-5290|127.0226409|37.5475563
올리브영|양재하나로클럽점|서울특별시 서초구 청계산로 10 1층|02-573-5290|127.042847|37.4628241
올리브영|왕십리역점|서울특별시 성동구 왕십리로 331 공명빌딩 1층|02-2281-0578|127.03278719194137|37.56259951182613
올리브영|신사점|서울특별시 강남구 도산대로 116 논현빌딩 1층|02-516-5290|127.0215513|37.5165782
올리브영|중랑점|서울특별시 중랑구 망우로32길 6|02-433-5290|127.0762919|37.5935986
올리브영|스타필드하남점|경기도 하남시 미사대로 750 1층 올리브영|031-8072-8293|127.223740478204|37.5454364874338
올리브영|롯데마트행당역점|서울특별시 성동구 행당로 84 행당 한진타운상가 B2층|02-2281-8774|127.0292269|37.5560348
올리브영|올리브영 성남 타운|경기도 성남시 중원구 성남대로 1146 (성남동)|031-721-5824|127.1295229|37.4320692
올리브영|상봉듀오트리스점|서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스)|02-432-8180|127.0921454|37.5973166
올리브영|구리역점|경기도 구리시 경춘로 247 에이비씨마트빌딩 1층|031-564-5290|127.1424064|37.6019629
올리브영|서울시립대점|서울특별시 동대문구 전농로 222 씨티프라자 104~105호|02-3394-5290|127.0536308|37.5839314
올리브영|상봉역점|서울특별시 중랑구 망우로 302-1|02-493-5290|127.0861667|37.5963425
올리브영|휘경동점|서울특별시 동대문구 망우로 78, 휘경빌딩 1층|02-3394-5895|127.062027|37.5897469
올리브영|서초유원점|서울특별시 서초구 서초중앙로24길 35|02-537-4685|127.0174499|37.4953862
올리브영|구리수택사거리점|경기도 구리시 검배로 36|031-568-5290|127.1430865|37.5979492
올리브영|삼호가든사거리점|서울특별시 서초구 서초중앙로 239|02-595-5290|127.010995|37.5029777
올리브영|경희대점|서울특별시 동대문구 경희대로 2|02-964-5290|127.0526024|37.5918253
올리브영|올리브영 회기 타운|서울특별시 동대문구 이문로 30 올리브영|02-957-0891|127.0563937|37.5901333
올리브영|상왕십리역점|서울특별시 성동구 왕십리로 382|02-2281-9407|127.0279921|37.5651258
올리브영|NC강남점|서울특별시 서초구 잠원로 51 NC백화점 강남점 1층|02-530-5560|127.0074886|37.5092377
올리브영|한남오거리점|서울특별시 용산구 독서당로 65-1|02-790-5250|127.0077676|37.533869
올리브영|청량리역사점|서울특별시 동대문구 왕산로 214 청량리역 맞이방 올리브영|02-3295-0881|127.047591|37.580033
올리브영|남부터미널점|서울특별시 서초구 효령로 283 서경빌딩 1층|02-597-5290|127.0149846|37.4851129
올리브영|황학사거리점|서울특별시 성동구 왕십리로 410 센트라스 1층 158호|02-2292-5950|127.0236633|37.5672763
올리브영|구리인창점|경기도 구리시 건원대로 42|031-555-5380|127.1403575|37.6048314
올리브영|신내점|서울특별시 중랑구 신내로72|02-3421-5290|127.0957842|37.6054449
올리브영|중화역점|서울특별시 중랑구 동일로 802 1층|02-2207-5290|127.0797342|37.602093
올리브영|순천향입구점|서울특별시 용산구 대사관로 71|02-749-3656|127.0060003|37.5334153
올리브영|서초대로점|서울특별시 서초구 서초대로 314 정보통신공제조합회관|02-521-9094|127.0158619|37.4940948
올리브영|교대점|서울특별시 서초구 서초중앙로 95 1층|02-3471-5240|127.0139433|37.4903574
올리브영|한남동점|서울특별시 용산구 이태원로 227|02-790-5290|126.9988308|37.5356615
올리브영|청구역점|서울특별시 중구 다산로 168 성월빌딩 일부|02-2231-7531|127.01308789324759|37.55845514944031
올리브영|서래마을점|서울특별시 서초구 서래로 39 1층|02-3477-9223|126.9981822|37.4986589
올리브영|홈플러스신내점|서울특별시 중랑구 신내로 201 (신내동)|02-3421-2924|127.0937675|37.6157914
올리브영|동묘앞역점|서울특별시 종로구 지봉로 37-1|02-762-5290|127.0153537|37.5733288
올리브영|신당역점|서울특별시 중구 다산로 258|02-2234-5290|127.0166837|37.5660144
올리브영|강남엔터식스점|서울특별시 서초구 신반포로 지하 188 엔터식스 강남점 26, 27호|02-6321-6104|127.004958|37.505658
올리브영|남양주도농점|경기도 남양주시 도농로 29 부영프라자 109호,110호|031-551-7320|127.1568111|37.6084213
올리브영|야탑광장점|경기도 성남시 분당구 성남대로925번길 11 현대에이엔씨플라자|031-703-2354|127.1273335|37.4121252
올리브영|신설동역점|서울특별시 동대문구 왕산로 4 1층|02-921-7466|127.0241084|37.575645
올리브영|외대정문점|서울특별시 동대문구 이문로 107|02-3295-5290|127.057942413722|37.5982966771548
올리브영|서초역점|서울특별시 서초구 반포대로 110|02-586-5290|127.0091084|37.4899836
올리브영|안암점|서울특별시 성북구 고려대로24길 8|02-953-5290|127.0291843|37.5858055
올리브영|남양주덕소점|경기도 남양주시 와부읍 덕소로 89-1 2F|031-521-7216|127.2125218|37.5861554
올리브영|약수역점|서울특별시 중구 동호로 189|02-2231-5295|127.0102653|37.554896
올리브영|석계역점|서울특별시 노원구 석계로1길 14|02-909-2168|127.0638881|37.6156667
올리브영|두타점|서울특별시 중구 장충단로 275 두산타워 4층|02-3398-5290|127.0087902|37.5688679
올리브영|내방역점|서울특별시 서초구 방배로 184|02-3478-8952|126.9925184|37.4900598
올리브영|홈플러스월곡점|서울특별시 성북구 화랑로 76 홈플러스월곡점 B1층 X17,YK호 올리브영 코너|02-909-6892|127.0404674|37.6018031
올리브영|올리브영 이태원 타운|서울특별시 용산구 이태원로 180 스카이하이 2층|02-796-9047|126.99421|37.5342977
올리브영|이태원입구점|서울특별시 용산구 이태원로 145|02-797-5290|126.9899529|37.5345047
올리브영|동덕여대점|서울특별시 성북구 화랑로11길 31|02-943-5293|127.042043|37.6037871
올리브영|분당아름마을점|경기도 성남시 분당구 판교로 440|031-701-6459|127.1226367|37.4051162
올리브영|제일제당센터점|서울특별시 중구 동호로 330 지하1층|02-6740-7940|127.0041251|37.5638549
올리브영|분당야탑점|경기도 성남시 분당구 성남대로926번길 6 대덕프라자 1층 105호|031-706-2354|127.1298836|37.4123693
올리브영|동대문역사문화공원역점|서울특별시 중구 장충단로 251 1층|02-2279-8851|127.0080871|37.5672491
올리브영|현대프리미엄아울렛스페이스원점|경기도 남양주시 다산순환로 50 아울렛 3층|031-8078-2353|127.152429100255|37.616257926116
올리브영|방배점|서울특별시 서초구 방배로 83 (방배동 909-6)|02-521-0457|126.997007580557|37.4818646316946
올리브영|충무로역점|서울특별시 중구 퇴계로 222 구인빌딩 1층|02-2265-5272|126.9963685|37.5615367
올리브영|방배카페거리점|서울특별시 서초구 방배중앙로 168 신정빌딩 1층|02-533-5290|126.9863451|37.4941879
올리브영|한성대역점|서울특별시 성북구 동소문로 18-1 동소문동2가 애산빌딩|02-764-5290|127.008289042894|37.5891500451849
올리브영|구리갈매점|경기도 구리시 산마루로 24|031-573-5280|127.1165491|37.6311377
올리브영|길음역점|서울특별시 성북구 정릉로 376 BR빌딩 지하  2층|02-921-3439|127.0253266|37.6020532
올리브영|방배이수점|서울특별시 서초구 동작대로 118 예다인프라자빌딩 1층|02-532-5192|126.9825516|37.487046
올리브영|돈암중앙점|서울특별시 성북구 동소문로 118 1층|02-924-5290|127.0181816|37.5933555
올리브영|성신여대입구역점|서울특별시 성북구 아리랑로 9|02-926-5402|127.0159944|37.5937505
올리브영|하월곡점|서울특별시 성북구 월계로 52|02-941-5290|127.0355806|37.6114823
올리브영|공릉역점|서울특별시 노원구 동일로192길 74 (공릉동 441-92, 93)|02-948-8739|127.0769922|37.6271108
올리브영|종암점|서울특별시 성북구 종암로 123 우영타워 102호|02-921-4191|127.0331479|37.6010488
올리브영|서울타워점|서울특별시 용산구 남산공원길 105|02-3455-9226|126.9892965|37.5509473
올리브영|홍대대학로점|서울특별시 종로구 대학로 57 홍익대대학로캠퍼스 내 1층|02-744-5290|127.0014454|37.5764834
올리브영|혜화역점|서울특별시 종로구 대학로 122 흥사단회관 1층|02-747-9967|127.0022389|37.5822383
올리브영|남양주다산점|경기도 남양주시 다산순환로 350 kb골든타워 118,119,120호|031-565-7809|127.15536982005646|37.62562525435449
올리브영|판교유스페이스점|경기도 성남시 분당구 대왕판교로 660 유스페이스 1B동 225호|031-724-2555|127.1070217|37.4007554
올리브영|돈암점|서울특별시 성북구 동소문로22길 39|02-953-9540|127.0183211|37.5913563
올리브영|명동대로점|서울특별시 중구 퇴계로 120 1층|02-318-5790|126.9850729|37.5606563
올리브영|판교아브뉴프랑점|경기도 성남시 분당구 동판교로177번길 25|031-8017-7312|127.1135675|37.3973445
올리브영|종로YBM점|서울특별시 종로구 종로 104|02-2285-5290|126.9887953|37.569987
올리브영|명동중앙점|서울특별시 중구 명동길 26 유네스코회관 1층|02-3789-5294|126.9837443|37.5634832
올리브영|광운대역점|서울특별시 노원구 석계로 102 1층 2호|02-919-3562|127.060926|37.623338
올리브영|사당역점|서울특별시 관악구 과천대로 941 지산빌딩|02-588-5390|126.9813621|37.4747004
올리브영|사당점|서울특별시 동작구 동작대로 29|02-588-5290|126.981302|37.479133
올리브영|종로점|서울특별시 종로구 종로 85 1층|02-723-5291|126.9869781|37.570431
올리브영|올리브영 명동 플래그십|서울특별시 중구 명동길 53 1~2층|02-736-5290|126.98517710459745|37.56409158001314
올리브영|사당역지하상가점|서울특별시 동작구 동작대로 지하 3|02-521-5390|126.9815833|37.4768251
올리브영|종로2가점|서울특별시 종로구 종로12길 21 평구빌딩 1층|02-733-5290|126.9859665|37.5690617
올리브영|대학로중앙점|서울특별시 종로구 대학로 144 1층|02-742-5290|127.0022037|37.584031
올리브영|동부이촌점|서울특별시 용산구 이촌로75길 16|02-749-1403|126.9744269|37.5205941
올리브영|노원공릉점|서울특별시 노원구 동일로 1083|02-948-1405|127.07218723435113|37.62655599466692
올리브영|명동역점|서울특별시 중구 퇴계로 127 1층|02-779-7283|126.9858466|37.5611946
올리브영|신용산역점|서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산) 101호,102호|02-749-3029|126.9664218|37.528778
올리브영|씨제이남산더센터점|서울특별시 중구 소월로2길 12 CJ빌딩|02-757-0506|126.975995|37.554631
올리브영|용산리첸시아점|서울특별시 용산구 백범로 341 외 1필지(원효로1가, 리첸시아 용산) 리첸시아 에이동 103호, 104호, 105호, 112호|02-701-5128|126.9678941|37.5383556
올리브영|숙대입구역점|서울특별시 용산구 한강대로 285 (갈월동)|02-701-7132|126.9719049|37.5437068
올리브영|판교알파리움점|경기도 성남시 분당구 판교역로 145 알파리움 2단지 102동 102호,103호|031-709-5290|127.1083269|37.3944938
올리브영|길음점|서울특별시 성북구 길음로 33 길음뉴타운상가 A동 1층 3호|02-913-5290|127.0179848|37.6074911
올리브영|종각점|서울특별시 종로구 종로 61 1층|02-723-5290|126.9841474|37.5704788
올리브영|남성역점|서울특별시 동작구 사당로 228|02-521-4528|126.9728871|37.4834845
올리브영|시청역점|서울특별시 중구 세종대로16길 1 1층|02-3789-5240|126.9771326|37.5635794
올리브영|서울스퀘어점|서울특별시 중구 한강대로 416 서울스퀘어빌딩 지하1층|02-6456-8904|126.9738587|37.5555047
올리브영|트윈시티점|서울특별시 용산구 한강대로 366 B1 109,110호|02-6222-3977|126.9729124035517|37.55108621021494
올리브영|용산아이파크몰점|서울특별시 용산구 한강대로23길 55 HDC 아이파크몰 4층|02-2012-4415|126.964741503485|37.5297718014452
올리브영|을지로입구역점|서울특별시 중구 명동3길 36 지하1층|02-310-9121|126.9837218|37.5653563
올리브영|소공점|서울특별시 중구 남대문로7길 16 한국빌딩 1층|02-318-6843|126.981168|37.5639836
올리브영|숙대점|서울특별시 용산구 청파로45길 19 복조빌딩 1층(올리브영 숙대점)|02-717-5290|126.9693667|37.5442281
올리브영|중앙대점|서울특별시 동작구 흑석로 81|02-822-4777|126.9585842|37.5071021
올리브영|세종로점|서울특별시 종로구 세종대로 161 1층|02-725-5290|126.9762765|37.5707262
올리브영|판교도서관점|경기도 성남시 분당구 운중로243번길 4-5|031-706-5290|127.0908894|37.3899163
올리브영|올리브영 분당 타운|경기도 성남시 분당구 서현로210번길 20 코코프라자 1층|031-705-5290|127.1241127|37.3859882
올리브영|정릉점|서울특별시 성북구 보국문로 38 2층|02-909-2614|127.0103804|37.6078512
올리브영|분당서현로점|경기도 성남시 분당구 황새울로359번길 11|031-701-8712|127.1232651|37.388004
올리브영|대한통운본사점|서울특별시 중구 세종대로9길 53 대한통운빌딩 지하1층|02-318-0785|126.9728647|37.5619655
올리브영|서판교점|경기도 성남시 분당구 운중로 120|031-8016-7466|127.0763586|37.3913743
