NAME|BRANCH|ADDR|TELL
JAJU|이마트하남점|경기도 하남시 덕풍서로 70 이마트 하남점 JAJU|031-524-1234
JAJU|이마트남양주점|경기도 남양주시 늘을2로 27 이마트 남양주점 JAJU|
JAJU|이마트성수점|서울특별시 성동구 뚝섬로 379 이마트 성수점 JAJU|02-3408-1234
JAJU|이마트의왕점|경기 의왕시 경수대로 262 이마트 의왕점 B2층 JAJU|
JAJU|이마트왕십리점|서울 성동구 왕십리광장로 17 이마트 왕십리점 JAJU|02-2200-1234
JAJU|이마트문현점|부산광역시 남구 전포대로91번길 47 이마트 문현점 JAJU|
JAJU|이마트산본점|경기도 군포시 산본로 347 이마트 산본점 JAJU|031-450-1234
JAJU|이마트경기광주점|경기 광주시 광주대로 30 이마트 경기광주점 JAJU|
JAJU|신세계백화점강남점|서울 서초구 신반포로 176 신세계백화점 강남점 JAJU|02-3479-1343
JAJU|이마트여수점|전라남도 여수시 좌수영로 277 이마트 여수점 JAJU|061-650-1234
JAJU|이마트상봉점|서울특별시 중랑구 상봉로 118 이마트 상봉점 JAJU|02-490-1234
JAJU|이마트목동점|서울 양천구 오목로 299 이마트 목동점 JAJU|
JAJU|이마트보령점|충청남도 부여군 규암면 백제문로 387 이마트 보령점 JAJU|
JAJU|스퀘어원|인천 연수구 청능대로 210 스퀘어원 JAJU|032-456-4333
JAJU|신세계사이먼시흥(행)|경기 시흥시 서해안로 120 시흥프리미엄아울렛 JAJU|
JAJU|이마트광주점(N)|광주 서구 죽봉대로 61 이마트 광주점 JAJU|
JAJU|AK원주점|강원 원주시 봉화로 1 AK플라자 원주점 6층 JAJU|033-811-5996
JAJU|갤러리아진주점|경남 진주시 진주대로 1095 갤러리아백화점 진주점 8층 JAJU|055-791-1837
JAJU|롯데몰수지|경기 용인시 수지구 성복2로 302 롯데몰 수지점 JAJU|031-5174-4301
JAJU|스타필드부천|경기 부천시 옥길로 1 스타필드시티 부천점 JAJU|02-6936-1152
JAJU|동탄레이크꼬모|경기 화성시 동탄대로 181 동탄린스트라우스더레이크 JAJU|031-8043-8377
JAJU|스타필드명지|부산 강서구 명지국제6로 168 스타필드시티 명지점 JAJU|051-990-0157
JAJU|하나로마트광주|광주 광산구 임방울대로 261 하나로마트 광주점 JAJU|062-650-0001
JAJU|연신내역|서울 은평구 연서로 227 연신내역 JAJU|02-352-2616
