NAME|BRANCH|ADDR|TELL|XCORD|YCORD
그램그램|연수점|충청북도 충주시 계명대로 242(연수동 1699)|043-848-9279|126.570667|33.450701
그램그램|봉명점|충청북도 청주시 흥덕구 백봉로 237-1 (봉명동 2682)|043-264-2777|126.570667|33.450701
그램그램|강서점|충청북도 청주시 흥덕구 강서로 115 (강서동 481)|043-233-0592|126.570667|33.450701
그램그램|청주사천점|충청북도 청주시 청원구 율봉로 25(사천동 436-13)|043-218-9253|126.570667|33.450701
그램그램|금천점|충청북도 청주시 상당구 용정로12번길 3(용정동 1118)|043-297-9233|126.570667|33.450701
그램그램|증평점|충청북도 증평군 증평읍 송산리 742|043-838-9299|126.570667|33.450701
그램그램|충북혁신도시점|충청북도 음성군 맹동면 대하로 273|043-882-9297|126.570667|33.450701
그램그램|옥천점|충청북도 옥천군 옥천읍 장야리 247-5|043-732-9208|126.570667|33.450701
그램그램|영동점|충청북도 영동군 영동읍 부용리 140-3|043-744-1005|126.570667|33.450701
그램그램|차암점|충청남도 천안시 서북구 차암동 455|041-562-9279|126.570667|33.450701
그램그램|예산점|충청남도 예산군 예산읍 산성리 638|041-332-2842|126.570667|33.450701
그램그램|음봉포스코점|충청남도 아산시 음봉면 음봉로 574|041-546-9002|126.570667|33.450701
그램그램|취암점|충청남도 논산시 취암동 1077-9|041-733-0622|126.570667|33.450701
그램그램|공주법원점|충청남도 공주시 금흥동 612-5|041-881-5500|126.570667|33.450701
그램그램|용담점|제주특별자치도 제주시 용담2동 358-20|064-746-9289|126.570667|33.450701
그램그램|외도점|제주특별자치도 제주시 외도1동 637-11|064-711-9241|126.570667|33.450701
그램그램|연동점|제주특별자치도 제주시 연동 275-1|064-748-5533|126.570667|33.450701
그램그램|삼화점|강원도 동해시 이로동 26-35|033-532-9245|126.570667|33.450701
그램그램|제주삼화점|제주특별자치도 제주시 도련1동 1937-5|064-755-9279|126.570667|33.450701
그램그램|노형점|제주특별자치도 제주시 노형동 1055-1|064-747-9272|126.570667|33.450701
그램그램|서귀포점|제주특별자치도 서귀포시 이중섭로 16|064-762-6991|126.570667|33.450701
그램그램|제주시점|제주도 제주시 승천로 72(아라2동 3012-11)|064-756-9295|126.570667|33.450701
그램그램|영등점|전라북도 익산시 하나로 442 (어양동 633-3)|063-833-0034|126.570667|33.450701
그램그램|수송점|전라북도 군산시 수송로 132 (수송동 784-8)|063-471-9279|126.570667|33.450701
그램그램|용호점|부산광역시 남구 용호로 155 (용호동 155)|051-611-9252|126.570667|33.450701
그램그램|도안점|대전광역시 서구 도안동 888|042-822-6136|126.570667|33.450701
그램그램|동촌유원지점|대구광역시 동구 효목동 1103|053-956-7788|126.570667|33.450701
그램그램|월성점|대구광역시 달서구 월성동 1217-1|053-638-1177|126.570667|33.450701
그램그램|대천점|대구광역시 달서구 월배로11길 32 (대천동 473-1)|053-637-9277|126.570667|33.450701
그램그램|상인점|대구광역시 달서구 월곡로 177 (상인동 1103-3)|053-637-9279|126.570667|33.450701
그램그램|본리점|대구광역시 달서구 본리동 360-2|053-566-9279|126.570667|33.450701
그램그램|용두점|광주광역시 북구 하서로 437 (용두동 276-33)|062-574-9280|126.570667|33.450701
그램그램|월계점|광주광역시 광산구 월계동 892-11|062-974-9922|126.570667|33.450701
그램그램|양덕점|경상북도 포항시 북구 양덕동 2034|054-255-9595|126.570667|33.450701
그램그램|오천점|경상북도 포항시 남구 오천읍 원동로 116 (원리 1133)|054-246-9292|126.570667|33.450701
그램그램|북삼오태점|경상북도 칠곡군 북삼읍 인평리 230-3|054-972-9279|126.570667|33.450701
그램그램|영주점|경상북도 영주시 가흥동 1165|054-632-9279|126.570667|33.450701
그램그램|경북옥동점|경상북도 안동시 옥동3길 16 (옥동 945-1)|054-854-6996|126.570667|33.450701
그램그램|문경점|경상북도 문경시 모전동 78|054-555-9279|126.570667|33.450701
그램그램|해마루밸리점|경상북도 구미시 구포동 1079|054-473-9279|126.570667|33.450701
그램그램|함양점|경상남도 함양군 함양읍 함양여중길 9 (교산리 1008-10)|055-963-9282|126.570667|33.450701
그램그램|함안점|경상남도 함안군 가야읍 도항리 함마대로 1499-1|055-583-9279|126.570667|33.450701
그램그램|죽림점|경상남도 통영시 광도면 죽림리 1572-83|055-644-9279|126.570667|33.450701
그램그램|대원점|경상남도 창원시 의창구 대원로 33번길 19(대원동 96-3)|055-277-9297|126.570667|33.450701
그램그램|자산점|경상남도 창원시 마산합포구 자산동 302-3|055-241-9279|126.570667|33.450701
그램그램|평거점|경상남도 진주시 남강로309번길 54 (평거동 915)|055-744-9233|126.570667|33.450701
그램그램|경남사천점|경상남도 사천시 진삼로 1425(사천읍 수석리 297-9)|055-855-9279|126.570667|33.450701
그램그램|밀양점|경상남도 밀양시 삼문동 714-8 (미리벌중앙로 78)|055-355-9298|126.570667|33.450701
그램그램|경남 거제시 고현점|경상남도 거제시 중곡로3길 43 (고현동 1007)|055-638-0274|126.570667|33.450701
그램그램|경남 거제시 동부점|경상남도 거제시 동부면 산양2길 18-4(산양리 805)|055-635-9249|126.570667|33.450701
그램그램|원주혁신도시점|강원도 원주시 반곡동 1880-8,동우테라스파크 209호|033-734-9272|126.570667|33.450701
그램그램|무실점|강원도 원주시 만대로 171 (무실동 1659-13)|033-733-9292|126.570667|33.450701
그램그램|조양점|강원도 속초시 조양동 1484-9|033-636-9279|126.570667|33.450701
그램그램|속초교동점|강원도 속초시 교동 781-61|033-638-9279|126.570667|33.450701
그램그램|입암점|강원도 강릉시 입암동 101-1|033-642-9279|126.570667|33.450701
그램그램|청학점|인천광역시 연수구 청명로 16 (청학동 497-8)|032-812-9288|126.570667|33.450701
그램그램|굴다리점|인천광역시 부평구 장제로 29(부평동 609-23)|032-512-3534|126.570667|33.450701
그램그램|부흥점|인천광역시 부평구 부흥로 371(부평동115-20)|032-512-9279|126.570667|33.450701
그램그램|논현점|인천광역시 남동구 논고개로123번길 48(논현동620-6)|032-428-9279|126.570667|33.450701
그램그램|상봉점|서울시 중랑구 망우로 262(상봉동 118-12)|02-432-5836|126.570667|33.450701
그램그램|올림픽공원 방이점|서울시 송파구 백제고분로50길 12(방이동 154)|02-424-9279|126.570667|33.450701
그램그램|강남고속버스점|서울시 서초구 신반포로 194 강남고속버스터미널 대형2호( 반포동 19-4)|02-3477-9293|126.570667|33.450701
그램그램|방배점|서울시 서초구 서초대로24길 9(방배1동 936-4)|02-3486-5505|126.570667|33.450701
그램그램|서울오류점|서울시 구로구 오류1동 6-17 (경인로 169)|02-2616-9279|126.570667|33.450701
그램그램|강서구청점|서울시 강서구 우장산로 123 (화곡동 1098-10)|02-2693-9279|126.570667|33.450701
그램그램|둔촌점|서울시 강동구 풍성로 204 (성내동 417-2)|02-486-9295|126.570667|33.450701
그램그램|강일점|서울시 강동구 아리수로93길 33(강일동 675)|02-442-5836|126.570667|33.450701
그램그램|창전점|경기도 이천시 애련정로 125(창전동 455-12)|031-635-9282|126.570667|33.450701
그램그램|아미점|경기도 이천시 부발읍 경충대로 2050번길 59-77 (아미리 677-5)|031-635-9700|126.570667|33.450701
그램그램|왕곡점|경기도 의왕시 왕곡동 왕곡로 16(594번지)|031-427-9192|126.570667|33.450701
그램그램|양평점|경기도 양평군 양평읍 흥청중앙길 1 (공흥리 755-43)|031-773-9211|126.570667|33.450701
그램그램|원곡점|경기도 안산시 단원구 원곡동 847(화랑로 123)|031-411-9279|126.570667|33.450701
그램그램|선부점|경기도 안산시 단원구 선부로 191(선부동 1087-31)|031-402-9283|126.570667|33.450701
그램그램|성대점|경기도 수원시 장안구 서부로 2187(율전동 99-26)|031-271-8292|126.570667|33.450701
그램그램|매탄점|경기도 수원시 영통구 매탄동 1261-2(매탄로 102) 이삭프라자 201호|031-214-9289|126.570667|33.450701
그램그램|호매실점|경기도 수원시 권선구 금곡동 1086|031-298-9270|126.570667|33.450701
그램그램|태평점|경기도 성남시 수정구 모란로 77-5(태평1동 7249-3)|031-755-3474|126.570667|33.450701
그램그램|오남점|경기도 남양주시 오납읍 진건오남로 651(오남리 205-42)|031-528-0999|126.570667|33.450701
그램그램|금정점|경기도 군포시 군포로745번길 7 (산본동 259-8)|031-392-6692|126.570667|33.450701
그램그램|인창점|경기도 구리시 동구릉로148번길 24-32 (인창동 696-4)|031-562-0011|126.570667|33.450701
그램그램|과천점|경기도 과천시 별양상가1로 25 3층 309호 (별양동 1-10)|02-3679-8888|126.570667|33.450701
그램그램|탄현점|경기도 고양시 일산서구 일현로 42(탄현동 1573-7)|031-914-9279|126.570667|33.450701
그램그램|정발산점|경기도 고양시 일산동구 무궁화로 112-1 (정발산동 817-3)|031-907-2872|126.570667|33.450701
그램그램|가평점|경기도 가평군 가평읍 읍내리 738-2|031-582-5567|126.570667|33.450701
