NAME|BRANCH|ADDR|TELL
오토오아시스|김천백옥점|(39571)경상북도 김천시 영남대로 1343(백옥동)|054-435-6020|
오토오아시스|길동점|(05301)서울특별시 강동구 명일로 273(길동)|02-471-2005|
오토오아시스|김포한강신도시점|(10066)경기도 김포시 김포한강3로 400(마산동) GS칼텍스 주유소 내|031-986-7053|
오토오아시스|김천점|(39547)경상북도 김천시 신기길 5(신음동)|054-437-0200|
오토오아시스|내동한빛점|(35286)대전광역시 서구 대덕대로 24(내동) GS칼텍스 주유소내|042-533-0951|
오토오아시스|남동점|(17059)경기도 용인시 처인구 백옥대로 993(남동) GS칼텍스 주유소내 오토오아시스|031-322-5109|
오토오아시스|노은점|(34091)대전광역시 유성구 노은동로75번길 26(노은동) 오토오아시스 노은점|042-825-6265|
오토오아시스|남가좌점|(03694)서울특별시 서대문구 가재울로 82(남가좌동)|02-374-8287|
오토오아시스|남양점|(18269)경기도 화성시 남양읍 남양로 561 (신남리)|031-8047-5150|
오토오아시스|능동점|(18422)경기도 화성시 여울로3길 10(능동)|031-8015-3308|
오토오아시스|뉴장유점|(50994)경상남도 김해시 덕정로 103(관동동) AUTOOASIS 뉴장유점|055-312-5108|
오토오아시스|뉴오남점|(12036)경기도 남양주시 오남읍 양지로 296 (양지리)뉴오남주유소  내|031-529-5180|
오토오아시스|늘푸른점|(27162)충청북도 제천시 용두대로 115(하소동) GS칼텍스 주유소내|043-643-5272|
오토오아시스|논현신도시점|(21678)인천광역시 남동구 청능대로 542(고잔동) 청능대로주유소 내|032-432-0129|
오토오아시스|달구벌대로점|(41872)대구광역시 서구 달구벌대로 1845(내당동) 오토오아시스 달구벌대로점|053-567-6752|
오토오아시스|다운타운점|(44721)울산광역시 남구 꽃대나리로 21(달동) AUTOOASIS 다운타운점|052-269-0529|
오토오아시스|단계점|(26423)강원도 원주시 봉화로 44(단계동)|033-746-0527|
오토오아시스|다운점|(44409)울산광역시 중구 다운8길 43(다운동) AUTOOASIS 다운점|052-277-6775|
오토오아시스|당정마을점|(15851)경기도 군포시 한세로4번길 6(당정동, 오성푸르메아파트)|031-458-9001|
오토오아시스|대구대천점|(42760)대구광역시 달서구 진천로 87(대천동)|053-637-6565|
오토오아시스|당진점|(31762)충청남도 당진시 원당로 127(원당동)|041-357-1833|
오토오아시스|대구율하점(롯데마트)|(41097)대구광역시 동구 안심로 80(율하동) 롯데마트 3F AUTOOASIS 롯데마트 장유점|053-607-2785|
오토오아시스|당정스타점|(15854)경기도 군포시 고산로 109(당정동) GS칼텍스 주유소내|031-477-0481|
오토오아시스|대구대곡점|(42839)대구광역시 달서구 상화로 302(도원동) GS칼텍스 주유소내|053-634-5158|
오토오아시스|대산점|(31912)충청남도 서산시 대산읍 망일산로 6|041-681-3970|
오토오아시스|대구하이웨이점|(41261)대구광역시 동구 국채보상로 849(신천동)|053-745-9998|
오토오아시스|대림공단점|(42714)대구광역시 달서구 달서대로 403(호림동) GS칼텍스 주유소내|053-592-5051|
오토오아시스|대성1점|(02566)서울특별시 동대문구 고산자로 405(용두동)|02-966-2882|
오토오아시스|대소점|(27667)충청북도 음성군 대소면 오산로 82  (오산리)|043-882-4185|
오토오아시스|대전용운점|(34653)대전광역시 동구 용운로 99(용운동)|042-274-8572|
오토오아시스|대전공단점|(34364)대전광역시 대덕구 대전로 1285(대화동)|042-622-1252|
오토오아시스|대영점|(48227)부산광역시 수영구 수영로 731(수영동) AUTOOASIS 대영점|051-755-5182|
오토오아시스|대화점|(10370)경기도 고양시 일산서구 일산로635번길 38(대화동)|031-917-4686|
오토오아시스|대전톨게이트점|(34419)대전광역시 대덕구 동서대로 1762(비래동) GS칼텍스 주유소내|042-622-1544|
오토오아시스|덕이동점|(10228)경기도 고양시 일산서구 덕이로 174(덕이동) GS칼텍스 주유소내|031-911-7818|
오토오아시스|도봉점|(01303)서울특별시 도봉구 도봉로 895(도봉동) GS칼텍스 주유소내|02-956-3902|
오토오아시스|도루코점|(04787)서울특별시 성동구 아차산로 180(성수동2가) GS칼텍스 주유소내|02-465-3988|
오토오아시스|도룡점|(34121)대전광역시 유성구 대덕대로590번길 12-6(도룡동) 도룡동|042-863-5566|
오토오아시스|도안점|(34195)대전광역시 유성구 원신흥남로42번길 19-33(원신흥동)|042-527-0063|
오토오아시스|동방점|(17719)경기도 평택시 경기대로 1624(신장동) 1층|031-663-2008|
오토오아시스|동두천지행점|(11363)경기도 동두천시 평화로 2258(지행동) 오토오아시스 동두천 지행점|031-866-0951|
오토오아시스|동서변점|(41412)대구광역시 북구 동변로24길 16(동변동)|053-562-0153|
오토오아시스|돌산청솔점|(59769)전라남도 여수시 돌산읍 강남8길 21  (우두리 1036-14)|061-644-5151|
오토오아시스|동백제일점|(17001)경기도 용인시 기흥구 평촌3로 5-19(동백동)|031-287-2588|
오토오아시스|동양7점|(21419)인천광역시 부평구 경인로 1130(일신동) GS칼텍스 주유소내|032-502-0951|
오토오아시스|동탄신도시점|(18383)경기도 화성시 효행로 1293(반월동) GS칼텍스 주유소내|031-222-3532|
오토오아시스|동편점|(13930)경기도 안양시 동안구 동편로184번길 19-3(관양동)|031-423-5599|
오토오아시스|두정점|(31102)충청남도 천안시 서북구 성정두정로 118(두정동)|041-567-5109|
오토오아시스|동탄2신도시점|(18486)경기도 화성시 동탄대로14길 5-29(오산동) 오토오아시스동탄2신도시점|031-373-6776|
오토오아시스|라인점|(46570)부산광역시 북구 덕천로 179(만덕동) GS칼텍스 주유소내 오토오아시스 라인점|051-338-1320|
오토오아시스|락성점|(08793)서울특별시 관악구 남부순환로 1920(봉천동) 오토오아시스 락성점|02-872-2177|
오토오아시스|롯데마트거제점|(53227)경상남도 거제시 서간도길 9-9(옥포동, 거제엘크루랜드마크,롯데마트) 1층 주차장내 AUTOOASIS 롯데마트거제점|055-688-5668|
오토오아시스|롯데마트계양점|(21060)인천광역시 계양구 장제로 822(계산동) 롯데마트 계양점  5F 주차장내|032-541-2387|
오토오아시스|로타리점|(25771)강원도 동해시 동굴로 89(천곡동) 오토오아시스|033-531-6982|
오토오아시스|롯데마트구미점|(39255)경상북도 구미시 구미대로22길 11(신평동) 롯데마트 구미점  3F 주차장내|054-462-5329|
오토오아시스|롯데마트구리점|(11915)경기도 구리시 동구릉로136번길 57(인창동) 구리유통종합상가  롯데마트 구리점 1F 주차장내|031-554-2111|
오토오아시스|롯데마트남원점|(55726)전라북도 남원시 춘향로 96(향교동) 롯데마트 남원점 2F 주차장내|063-636-7384|
오토오아시스|롯데마트광주월드컵점|(62048)광주광역시 서구 금화로 240(풍암동) B1 AUTOOASIS 롯데마트 광주월드컵점|062-655-1207|
오토오아시스|롯데마트고양점|(10495)경기도 고양시 덕양구 충장로 150(행신동) 롯데마트 고양점  4F 오토오아시스|031-974-7466|
오토오아시스|롯데마트목포점|(58748)전라남도 목포시 원형서로 15 롯데마트 목포점  4F 주차장내 (상동)|061-284-5772|
오토오아시스|롯데마트동래점|(47727)부산광역시 동래구 중앙대로 1393(온천동) 롯데백화점  롯데마트 동래점 M3F 주차장내|051-552-5189|
오토오아시스|롯데마트노은점|(34098)대전광역시 유성구 북유성대로 206(하기동) 롯데마트노은점 4F|042-826-4026|
오토오아시스|롯데마트동두천점|(11355)경기도 동두천시 평화로 2169번길 21(송내동)  롯데마트 동두천점 3F 주차장내 오토오아시스|031-866-7466|
오토오아시스|롯데마트대덕점|(34017)대전광역시 유성구 테크노중앙로 14(관평동) 대덕테크노밸리점 3F|042-935-4026|
오토오아시스|롯데마트서대전점|(34223)대전광역시 유성구 유성대로 26-37(원내동) 롯데마트 서대전점  3F 주차장내|042-541-1833|
오토오아시스|롯데마트상무점|(61948)광주광역시 서구 시청로 40(치평동) 롯데마트 상무점 4F 주차장내|062-383-5112|
오토오아시스|롯데마트사상점|(47032)부산광역시 사상구 낙동대로 733(엄궁동) 롯데마트 사상점  4F 주차장내|051-316-5129|
오토오아시스|롯데마트상당점|(28762)충청북도 청주시 상당구 용암북로160번길 60(용암동) 롯데마트 상당점 4F 주차장내|043-288-5109|
오토오아시스|롯데마트사하점|(49472)부산광역시 사하구 을숙도대로 610(장림동) 롯데마트 사하점 3F 주차장내|051-264-9352|
오토오아시스|롯데마트신갈점|(17064)경기도 용인시 기흥구 중부대로 375(신갈동, 기흥역롯데캐슬스카이) 롯데마트 신갈점 B3 주차장내|031-282-7466|
오토오아시스|롯데마트시흥점|(14912)경기도 시흥시 비둘기공원로 28(대야동) 롯데마트 시흥점  3F 주차장내|031-313-5109|
오토오아시스|롯데마트안성점|(17558)경기도 안성시 공도읍 서동대로 4478 롯데마트 안성점 2F 주차장내 오토오아시스|031-651-8894|
오토오아시스|롯데마트신마산점|(51744)경상남도 창원시 마산합포구 신마산시장길 33(창포동3가) 롯데마트 3층|055-224-3961|
오토오아시스|롯데마트성정점|(31109)충청남도 천안시 서북구 성정두정로 1(성정동) 롯데마트 성정점 3F 주차장내|041-555-5109|
오토오아시스|롯데마트영통점|(16703)경기도 수원시 영통구 봉영로 1579(영통동) 롯데마트 영통점 B3 주차장내|031-203-7466|
오토오아시스|롯데마트여수점|(59761)전라남도 여수시 국포1로 36(국동) 롯데마트 여수점  4F 주차장내|061-644-5147|
오토오아시스|롯데마트영종도점|(22371)인천광역시 중구 흰바위로 51(운서동) 롯데마트 영종도점 4F 주차장내|032-751-2542|
오토오아시스|롯데마트양덕점|(51319)경상남도 창원시 마산회원구 삼호로 80(양덕동, 메트로시티2단지) AUTOOASIS 롯데마트 양덕점|055-293-0939|
오토오아시스|롯데마트양평점|(07255)서울특별시 영등포구 선유로 138(양평동3가) 롯데마트  3F|02-2634-8802|
오토오아시스|롯데마트이천안흥점|(17372)경기도 이천시 구만리로 191(안흥동, 이천롯데캐슬골드스카이) 롯데마트 이천점 2F 주차장내|031-634-2031|
오토오아시스|롯데마트웅상점|(50529)경상남도 양산시 삼호1길 34(삼호동) 3층 AUTOOASIS 롯데마트 웅상점|055-387-5189|
오토오아시스|롯데마트울산점|(44722)울산광역시 남구 삼산로 74(달동) 롯데마트 울산점  2F 주차장내|052-269-5189|
오토오아시스|롯데마트오산점|(18135)경기도 오산시 경기대로 271(오산동) 롯데마트 오산점  3F 주차장내|031-378-8573|
오토오아시스|롯데마트장유점|(51004)경상남도 김해시 번화1로56번길 15(대청동) 롯데마트 장유점 3F 주차장내|055-312-5121|
오토오아시스|롯데마트전주송천점|(54837)전라북도 전주시 덕진구 송천중앙로 82(송천동1가) 롯데마트 송천점  3F 주차장내|063-276-4478|
오토오아시스|롯데마트진장점|(44248)울산광역시 북구 진장유통로 64(진장동) 롯데마트 진장점  3F 주차장내|052-289-5189|
오토오아시스|롯데마트진해점|(51658)경상남도 창원시 진해구 진해대로 762(석동) 롯데마트 진해점 4F 주차장내|055-547-5189|
오토오아시스|롯데마트주엽점|(10379)경기도 고양시 일산서구 중앙로 1496(주엽동) 문촌마을11단지아파트  롯데마트 주엽점 B2F 주차장내|031-912-2544|
오토오아시스|롯데마트전주점|(54966)전라북도 전주시 완산구 우전로 240(효자동2가) 롯데마트  전주점 3F 주차장내|063-225-5109|
오토오아시스|롯데마트춘천점|(24364)강원도 춘천시 방송길 84(온의동) 롯데마트춘천점 3F|033-256-4026|
오토오아시스|롯데마트통영점|(53036)경상남도 통영시 무전대로 65(무전동) 롯데마트 통영점 3F 주차장내|055-645-5189|
오토오아시스|롯데마트창원중앙점|(51515)경상남도 창원시 성산구 중앙대로 123(중앙동) 롯데마트 창원중앙점  4F 주차장내|055-266-5189|
오토오아시스|롯데마트첨단점|(62279)광주광역시 광산구 첨단강변로99번길 22(쌍암동) 롯데마트 첨단점 2F 주차장내|062-973-5112|
오토오아시스|롯데마트키즈점|(47187)부산광역시 부산진구 신천대로 241(부암동) 롯데마트 키즈점  5F 주차장내|051-818-5189|
오토오아시스|롯데몰은평점|(03306)서울특별시 은평구 통일로 1050(진관동) 롯데몰 은평점 5F 주차장내 오토오아시스|02-6975-5511|
오토오아시스|롯데몰김포공항점|(07505)서울특별시 강서구 하늘길 지하 77(방화동) 롯데몰 김포공항점 P1층 B19열 오토오아시스|02-6116-5735|
오토오아시스|롯데몰수원점|(16621)경기도 수원시 권선구 세화로 134(서둔동) 롯데몰 수원역사 B1 주차장내|031-8066-1508|
오토오아시스|롯데몰동부산점|(46084)부산광역시 기장군 기장읍 기장해안로 147 (당사리) 롯데몰 동부산점 B1 주차장내|051-901-2323|
오토오아시스|롯데마트화명점|(46525)부산광역시 북구 화명대로 47(화명동) 롯데마트 화명점 3F 주차장내|051-341-2472|
오토오아시스|마전점|(22677)인천광역시 서구 원당대로 672(당하동) GS칼텍스 주유소내|032-569-7466|
오토오아시스|루원시티점|(22883)인천광역시 서구 봉오재3로 116(가정동) SD프라자  1층 110호|032-562-8297|
오토오아시스|마창점|(51355)경상남도 창원시 마산회원구 팔용로 107(합성동) 오토오아시스마창점|055-292-8572|
오토오아시스|만수점|(21593)인천광역시 남동구 장승남로81번길 31(만수동)|032-468-4332|
오토오아시스|마산월드점|(51713)경상남도 창원시 마산합포구 해안대로 390(오동동)|055-246-1799|
오토오아시스|메가마트김해점|(50935)경상남도 김해시 김해대로2492번길 20(삼정동) 3층 AUTOOASIS 메가마트 김해점|055-331-5182|
오토오아시스|매월점|(62070)광주광역시 서구 풍서좌로 145 외1필지(매월동)|062-653-0480|
오토오아시스|메가마트기장점|(46048)부산광역시 기장군 일광면 기장대로 673 메가마트 기장점 2F 주차장내 오토오아시스|051-723-3122|
오토오아시스|매곡점|(44215)울산광역시 북구 신기12길 6(매곡동)  AUTOOASIS 매곡점|052-298-0700|
오토오아시스|망포점|(16685)경기도 수원시 영통구 태장로7번길 6(망포동) 1층|031-235-9698|
오토오아시스|무거점|(44636)울산광역시 남구 눌재로 1(무거동)  AUTOOASIS 무거점|052-247-2318|
오토오아시스|목내점|(15609)경기도 안산시 단원구 목내로 45(목내동) 오토오아시스목내점|031-495-4972|
오토오아시스|메가마트남천점|(48313)부산광역시 수영구 황령대로 521(남천동) 3F 주차장내 메가마트 남천점|051-608-6065|
오토오아시스|문경점|(36950)경상북도 문경시 신흥로 13(모전동)|054-553-5929|
오토오아시스|메가마트동래점|(47737)부산광역시 동래구 충렬대로 197(명륜동) 메가마트 동래점 2F 주차장내|051-554-0898|
오토오아시스|미아점|(01167)서울특별시 강북구 삼양로 226(미아동)|02-6677-5157|
오토오아시스|문현점|(48416)부산광역시 남구 문현로 5(문현동) AUTOOASIS 문현점|051-636-0180|
오토오아시스|문래점|(07291)서울특별시 영등포구 문래북로 49-1(양평동1가)|02-2068-4879|
오토오아시스|물금신도시점|(50603)경상남도 양산시 물금읍 가촌로 30-23 AUTOOASIS 물금신도시점|055-384-8783|
오토오아시스|문성(대경)점|(39146)경상북도 구미시 고아읍 들성로 269|054-442-5109|
오토오아시스|방이점|(05630)서울특별시 송파구 백제고분로50길 22(방이동, 주함위너스Ⅰ)|02-419-0080|
오토오아시스|바이오2점|(28118)충청북도 청원군 오창읍 양청송대길 4  GS칼텍스 주유소내 (양청리)오토오아시스 바이오2점|043-215-5109|
오토오아시스|미추홀점|(22174)인천광역시 미추홀구 제물량로24번길 86(숭의동) 오토오아시스 미추홀점|032-868-2008|
오토오아시스|반구점|(44516)울산광역시 중구 해오름17길 17(남외동) AUTOOASIS 반구점|052-296-0608|
오토오아시스|바이오1점|(28125)충청북도 청주시 청원구 오창읍 과학산업3로 202-12 (각리)오토오아시스 바이오1점|043-212-5109|
오토오아시스|백일점|(62024)광주광역시 서구 화정로 68(쌍촌동) AUTOOASIS 백일점|062-371-3004|
오토오아시스|배방점|(31485)충청남도 아산시 배방읍 북수서로 41    (북수리)오토오아시스 배방점|041-544-5109|
오토오아시스|범물동점(구,황금점)|(42212)대구광역시 수성구 용학로44길 57(지산동)|053-765-3901|
오토오아시스|백록담점|(63283)제주특별자치도 제주시 임항로 291 GS칼텍스 주유소내  (건입동)|064-900-9895|
오토오아시스|배꽃나라점|(01803)서울특별시 노원구 화랑로 466(공릉동) GS칼텍스 주유소내|02-971-9081|
오토오아시스|본오점|(15571)경기도 안산시 상록구 본오로 9(본오동) 에이스자동차공업사|031-406-6363|
오토오아시스|보문점|(02859)서울특별시 성북구 보문로 38(보문동7가)|02-929-7172|
오토오아시스|부산거제점|(47546)부산광역시 연제구 거제천로 57-1(거제동) 1층 AUTOOASIS 부산거제점|051-866-3054|
오토오아시스|범어점|(50597)경상남도 양산시 물금읍 동중3길 4 AUTOOASIS 범어점|055-363-8588|
오토오아시스|보령점|(33430)충청남도 보령시 대청로 137(동대동)|041-935-0539|
오토오아시스|부산대성점|(49264)부산광역시 서구 충무대로 126(남부민동) AUTOOASIS 부산대성점|051-254-3429|
오토오아시스|부천소사점|(14693)경기도 부천시 경인옛로 61-1(소사본동) 부천소사점|032-667-9955|
오토오아시스|부암점|(03021)서울특별시 종로구 자하문로 275(부암동)|02-6140-6160|
오토오아시스|부성점|(50571)경상남도 양산시 양산대로 1024 GS칼텍스 주유소내  오토오아시스 부성점|055-365-5182|
오토오아시스|부산대풍점|(46988)부산광역시 사상구 가야대로 81(감전동) GS칼텍스 주유소내 오토오아시스 부산대풍점|051-328-1800|
오토오아시스|분당대일점|(13496)경기도 성남시 분당구 양현로 312(야탑동) GS칼텍스 주유소내|031-705-5182|
오토오아시스|부평삼산점|(21344)인천광역시 부평구 길주로 623(삼산동) 대덕리치아노  롯데마트 지하3층|032-363-2272|
오토오아시스|분당동화점|(13605)경기도 성남시 분당구 돌마로 176(정자동)|031-718-1650|
오토오아시스|비아매일점|(62237)광주광역시 광산구 비아로 40(도천동)|062-959-4420|
오토오아시스|부흥로점|(21352)인천광역시 부평구 장제로 200(부평동) GS칼텍스 주유소내 오토오아시스|032-513-0186|
오토오아시스|빅마켓영등포점|(07228)서울특별시 영등포구 영중로 125(영등포동8가) 빅마켓 영등포점 3F 주차장내|02-2637-5857|
오토오아시스|사곡상모점|(39326)경상북도 구미시 상사서로 196(사곡동)|054-464-5055|
오토오아시스|비치점|(48523)부산광역시 남구 용호로 60(용호동) AUTOOASIS 비치점|051-625-6003|
오토오아시스|빛고을점|(62316)광주광역시 광산구 하남대로 338(신가동)  GS칼텍스 주유소내|062-952-1926|
오토오아시스|빅마켓금천점|(08524)서울특별시 금천구 두산로 71(독산동) 빅마켓 금천점  4F 주차장내|02-864-7466|
오토오아시스|사파점|(51448)경상남도 창원시 성산구 창이대로706번길 3-1(사파동) AUTOOASIS 사파점|055-285-0209|
오토오아시스|산격점|(41540)대구광역시 북구 연암로 80(산격동)|053-955-9883|
오토오아시스|산동점|(31419)충청남도 아산시 음봉면 음봉로 787 GS칼텍스 주유소내 (산동리)|041-532-5109|
오토오아시스|사당점|(07004)서울특별시 동작구 사당로17길 53(사당동)|02-594-8043|
오토오아시스|산수점|(61406)광주광역시 동구 무등로 439(산수동) AUTOOASIS 산수점|062-523-8297|
오토오아시스|상인점|(42814)대구광역시 달서구 상화북로 196(상인동, 상인제림아파트) 제림상가 105-103|053-638-5297|
오토오아시스|서부점|(62373)광주광역시 광산구 금봉로 85(우산동) AUTOOASIS 서부점|062-941-2977|
오토오아시스|서문점|(37906)경상북도 포항시 남구 오천읍 해병로 221|054-293-6543|
오토오아시스|상동점|(14589)경기도 부천시 조마루로105번길 27(상동)|032-329-2200|
오토오아시스|상도점|(06971)서울특별시 동작구 상도로53길 25(상도동)|02-823-7389|
오토오아시스|서산늘푸른점|(31997)충청남도 서산시 고운로 6-7(예천동) 오토오아시스 서산늘푸른점|041-681-8951|
오토오아시스|서호점|(07904)서울특별시 양천구 남부순환로 317(신월동) GS칼텍스 주유소내|02-2604-1578|
오토오아시스|서청주점|(28570)충청북도 청주시 흥덕구 1순환로 572(봉명동)|043-264-0951|
오토오아시스|서울역사점|(04509)서울특별시 중구 한강대로 405(봉래동2가) 롯데마트 서울역점  4F 주차장내|02-393-5158|
오토오아시스|서일대점|(02202)서울특별시 중랑구 상봉로 19(면목동)|02-2209-9500|
오토오아시스|선암점|(62397)광주광역시 광산구 어등대로459번길 17(선암동) AUTOOASIS 선암점|062-943-9492|
오토오아시스|성남제일점|(13308)경기도 성남시 수정구 성남대로 1268(태평동) GS칼텍스 주유소내|031-722-6426|
오토오아시스|성서점|(42703)대구광역시 달서구 달구벌대로 1270(이곡동)|053-581-1159|
오토오아시스|선장사거리점|(31546)충청남도 아산시 선장면 아산만로 548 (선창리)|041-544-0834|
오토오아시스|성내점|(05385)서울특별시 강동구 올림픽로 578(성내동) GS칼텍스 주유소내|02-499-7131|
오토오아시스|성정점|(31140)충청남도 천안시 서북구 개목8길 23(성정동)|041-577-0551|
오토오아시스|성암점|(61740)광주광역시 남구 송암로 40(송하동) AUTOOASIS 성암점|062-676-0266|
오토오아시스|성수만세점|(04768)서울특별시 성동구 왕십리로 109(성수동1가)|02-461-0377|
오토오아시스|성원점|(42499)대구광역시 남구 대명서로 85(대명동)|053-622-7231|
오토오아시스|성은점|(47033)부산광역시 사상구 강변대로 458(엄궁동) AUTOOASIS 성은점|051-322-5182|
오토오아시스|성화점(구.우암점)|(28639)충청북도 청주시 서원구 신성화로34번길 1-1(성화동)|043-276-8700|
오토오아시스|소래포구점|(21669)인천광역시 남동구 소래역동로 5-2(논현동)|032-439-1308|
오토오아시스|성환점|(31022)충청남도 천안시 서북구 성환읍 천안대로 2060  (성환리)원모터스|041-583-6901|
오토오아시스|세이브존성남점|(13272)경기도 성남시 수정구 산성대로 337(신흥동)|031-730-1371|
오토오아시스|세교점|(17849)경기도 평택시 동삭로 224(세교동)  GS칼텍스 주유소내 오토오아시스|031-692-0066|
오토오아시스|속초광명점|(24841)강원도 속초시 미시령로 3426(금호동)|033-631-5225|
오토오아시스|송산점|(11788)경기도 의정부시 충의로 94(용현동) GS칼텍스 주유소내|031-852-5144|
오토오아시스|수안점|(16201)경기도 수원시 장안구 경수대로 1246(파장동)|031-246-9055|
오토오아시스|송도점|(21998)인천광역시 연수구 하모니로 128(송도동) GS칼텍스 주유소내|032-832-7051|
오토오아시스|소호점|(59665)전라남도 여수시 소호로 520(소호동)|061-684-5311|
오토오아시스|수지중앙점오토오아시스|(16833)경기도 용인시 수지구 풍덕천로 182(풍덕천동)|031-262-9400|
오토오아시스|수지점|(16846)경기도 용인시 수지구 수지로 164(풍덕천동) GS칼텍스 수지제이주유소|031-709-8276|
오토오아시스|스마트점|(54817)전라북도 전주시 덕진구 동부대로 786(호성동1가) GS칼텍스 주유소내|063-246-7231|
오토오아시스|수완셀프점|(62306)광주광역시 광산구 장신로 152(수완동) GS칼텍스 주유소내|062-951-5147|
오토오아시스|수지풍덕천점|(16832)경기도 용인시 수지구 수지로 350(풍덕천동)|031-262-9933|
오토오아시스|시화신도시점|(15066)경기도 시흥시 마유로 316(정왕동) GS칼텍스 주유소내|031-431-2750|
오토오아시스|신광점|(01038)서울특별시 강북구 삼양로 484(수유동) AUTOOASIS 신광점|02-991-4385|
오토오아시스|시흥대한점|(14950)경기도 시흥시 수인로 3293(신천동) GS직영주유소 내|031-404-8816|
오토오아시스|신경화점|(51666)경상남도 창원시 진해구 태백로 16(경화동) .AUTOOASIS 신경화점|055-293-4860|
오토오아시스|시흥하중점|(14976)경기도 시흥시 하중로 179(하중동)|031-404-8177|
오토오아시스|신정점|(44673)울산광역시 남구 돋질로 31(신정동)  AUTOOASIS 신정점|052-201-4166|
