NAME|BRANCH|ADDR|TELL|TIME
요거프레소|동인천코아루시티점|인천광역시 동구 송현로 25 , 110호 (송현동, 동인천역코아루시티)|032-716-9019|좌석 27석 │ 평일 11:00 ~ 22:00 주말 12:00 ~ 22:00
요거프레소|제주제원점|제주특별자치도 제주시 삼무로 36 , 1층|064-712-8989|좌석 21석 │ 평일&주말 09:00 ~ 23:00
요거프레소|중곡점|서울특별시 광진구면목로 128 , 1층 102호(중곡동)|02-499-6556|좌석 24석 │ 평일&주말 09:00 ~ 22:00
요거프레소|강원공현진점|강원도 고성군 죽왕면 공현진해변길 59 , 2층|033-632-5252|좌석 30석 │ 평일&주말 11:00 ~ 20:00
요거프레소|당진시청점|충청남도 당진시 남부로 288 , 1층(수청동)|041-355-8833|좌석 49석 │ 평일&주말 09:00 ~ 22:00
요거프레소|양주옥정CGV점|경기도 양주시 옥정로 200 , 104호 (옥정동, 시네마엠디프라자)|031-868-4593|좌석 24석 │ 평일&주말 10:00 ~ 22:00
요거프레소|대구연경점|대구광역시 북구 연경중앙로 10 , 1층(연경동)|053-985-7895|좌석 30석 │ 평일&주말 10:00 ~ 22:00
요거프레소|여주kcc점|경기도 여주시 강변북로 2 , 여주kcc스위첸단지상가 1층 108호|031-881-0521|좌석 21석 │ 평일&주말 10:00 ~ 22:00 (화요일 휴무)
요거프레소|합정역점|서울특별시 마포구 양화로6길 30 , 1층(합정동, 제이하우트)|02-324-0520|좌석 32석 │ 평일&주말 11:00 ~ 23:00
요거프레소|마산로봇랜드점|경상남도 창원시 마산합포구 구산면 로봇랜드로 250 , 경남마산로봇랜드 센트럴키친|070-8767-9987|좌석 0석 │ 평일&주말 10:00 ~ 19:00
요거프레소|강릉서부시장점|강원도 강릉시 임영로 161 , 201호|033-641-9092|좌석 27석 │ 평일&주말 11:00 ~ 21:30 (월요일 휴무)
요거프레소|신림점|서울특별시 관악구 신림동7길 36 , 1층 10호, 102호 (신림동, 성심하우스)|02-889-1648|좌석 13석 │ 평일&주말 10:00 ~ 23:00
요거프레소|김해공항점|부산광역시 강서구 공항진입로 108 , 국내선 2층(대저2동)|051-972-5989|좌석 16석 │ 평일&주말 06:00 ~ 20:30
요거프레소|남한산성입구역점|경기도 성남시 수정구 논골로 20 ,  1,2층(양지동)|031-742-0123|좌석 45석 │ 평일&주말 10:00 ~ 22:00
요거프레소|장산역점|부산광역시 해운대구 해운대로 814 , 123호 (세종월드프라자)|051-702-6777|좌석 42석 │ 평일&주말 10:00 ~ 22:00
요거프레소|안산해양점|경기도 안산시 상록구 해양로 14 , 103~105호(사동, 안산고잔9차푸르지오 상가동)|031-417-8227|좌석 34석 │ 평일&주말 10:00 ~ 22:00
요거프레소|공릉2호점|서울특별시 노원구 공릉로34길 4 , 재경빌딩 1층(공릉동)|02-971-0378|좌석 32석 │ 평일&주말 10:00 ~ 23:00
요거프레소|안성중앙로점|경기도 안성시 중앙로 389 , 1층|031-676-1629|좌석 37석 │ 평일&주말 10:00 ~ 20:00
요거프레소|양산터미널점|경상남도 양산시  양산역2길 3 , 103호 (중부동, 네오플러스)|055-384-0015|좌석 16석 │ 평일&주말 10:00 ~ 20:00
요거프레소|충주용산호암점|충청북도 충주시 형설로 54-1 , 1층|043-845-6933|좌석 20석 │ 평일&주말 10:00 ~ 20:00
요거프레소|독산점|서울특별시 금천구 시흥대로114길 30 , 1층(독산동, 삼삼별관)|02-852-3360|좌석 50석 │ 평일&주말 08:00 ~ 22:00
요거프레소|의왕장안지구점|경기도 의왕시 장안남북로3길 3 , 1층(삼동, 다올빌딩)|031-461-6938|좌석 17석 │ 평일&주말 10:00 ~ 22:00
요거프레소|인천왕길점|인천광역시 서구 버들로 32 , 1층 105호|032-563-0217|좌석 24석 │ 평일&토요일 10:30 ~ 21:00 (일요일 휴무)
요거프레소|홈씨씨울산점|울산광역시 북구 진장유통로 28-17 , 1층|00-000-0000|좌석 32석 │ 평일&주말 10:00 ~ 20:00
요거프레소|미사롯데캐슬스타점|경기도 하남시 미사강변중앙로 193 , 109호 (망월동, 에코브리지)|031-699-3321|좌석 15석 │ 평일 10:00 ~ 21:00 주말 10:00 ~ 22:00 (월요일 휴무)
요거프레소|울산우정점|울산광역시 중구 명륜로 71 , 1층|052-244-7712|좌석 17석 │ 평일&주말 10:30 ~ 21:00
요거프레소|대전문화점|대전광역시 중구 서문로 74-24 , 1층|042-300-7040|좌석 52석 │ 평일 09:00 ~ 22:00 주말 11:00 ~ 22:00
요거프레소|목동2호점|서울특별시 양천구 목동서로 133-2 , 108호(목동하나프라자)|02-2062-0201|좌석 18석 │ 평일&주말 10:00 ~ 21:00
요거프레소|군포송정점|경기도 군포시 송부로74번길 3-40 , 금강프라자 108호|031-406-6687|좌석 18석 │ 평일&주말 10:00 ~ 21:00
요거프레소|감삼역점|대구광역시 달서구 달구벌대로 1647 , 더원정형외과 내|053-523-2900|좌석 22석 │ 평일&주말 09:00 ~ 21:00
요거프레소|송파가락점|서울특별시 송파구 송이로 104 , 1층|02-409-5920|좌석 14석 │ 평일 9:00 ~ 21:00 토요일 11:00 ~ 21:00 일요일 11:00 ~ 19:00
요거프레소|거창점|경상남도 거창군 거창읍 거열로 4길 36 ,|055-941-1211|좌석 40석 │ 평일&주말 09:00 ~ 23:00
요거프레소|오창과학단지점|충청북도 청주시 청원구 오창읍 구룡택지1로 6 , 1층|043-213-6339|좌석 35석 │ 평일&주말 10:00 ~ 22:00
요거프레소|평택고덕점|경기도 평택시 고덕면 고덕국제 3길 39 , 1층|031-666-0555|좌석 39석 │ 평일&주말 10:00 ~ 22:00
요거프레소|서성네거리점|대구광역시 중구 서성로 42 , 1층 2층|053-253-2390|좌석 32석 │ 평일 08:00 ~ 23:00 토요일 10:00 ~ 23:00 (일요일 휴무)
요거프레소|안산식물원점|경기도 안산시 상록구 성호로 122-1 (일동) ,1층|031-501-0400|좌석 106석 │ 평일&주말 10:00-22:00
요거프레소|구로항동점|서울특별시 구로구 항동 119-6 , 솔보프라자 1층 111호|00-000-0000|좌석 18석 │ 평일&주말 08:00 ~ 22:00
요거프레소|서현한양점|경기도 성남시 분당구 중앙공원로 31번길 42 , 1층 141호(서현동, 서현파크플라자)|031-708-8808|좌석 12석 │ 평일&주말 10:00 ~ 22:00
요거프레소|수원조원점|경기도 수원시 장안구 조원로90번길 3 , 1층(조원동)|031-254-1288|좌석 48석 │ 평일&주말 10:00 ~ 22:00
요거프레소|힐스테이트황금산점|경기도 남양주시 경춘로 468-40 , 상가동 1층 105호(다산동, 힐스테이트 황금산)|031-553-1200|좌석 30석 │ 평일&주말 09:00 ~ 22:00
요거프레소|홍대세종점|세종특별자치시 조치원읍 섭골길 76-1 , 1~3층|044-867-5714|좌석 112석 │ 펑일&주말 10:00 ~ 24:00
요거프레소|수원파장점|경기도 수원시 장안구 파장로 68번길 15 ,|031-268-9087|좌석 40석 │ 평일&주말 10:00 ~ 24:00
요거프레소|시흥능곡점|경기도 시흥시 승지로 60번길 23 , 1층|070-8888-6652|좌석 26석 │ 평일&주말 09:00 ~ 24:00
요거프레소|송상현광장점|부산광역시 부산진구 중앙대로 821 , 102동 지하2층 (범전동, 삼한골든뷰 센트럴파크)|051-818-3939|좌석 36석 │ 평일 07:30 ~ 22:30 주말 09:00 ~ 22:30
요거프레소|광주쌍령동점|경기도 광주시 경충대로1422번길 10 , 1층 104호|031-764-7073|좌석 32석 │ 평일&주말 11:30 ~ 20:00 (매월 마지막주 월요일 휴무)
요거프레소|의왕백운밸리점|경기도 의왕시 바라산로 75 , 골드클래스 상가 102, 103호|031-425-2226|좌석 34석 │ 평일&주말 09:30 ~ 21:30
요거프레소|춘천더베네치아스위트점|강원도 춘천시 효자로 136 , 1층 (효자동, 더 베네치아 스위트)|033-242-2255|좌석 18석 │ 월-목&일요일 08:00 ~ 20:00 금-토요일 08:00 ~ 21:00
요거프레소|울산중구청점|울산광역시 중구 화합로 492 , 1층|000-000-0000|좌석 24석 │ 평일&주말 11:00 ~ 22:00
요거프레소|강화갑룡초교점|인천광역시 강화군 강화읍 강화대로216번길 51 , 1층 101호|032-934-5131|좌석 32석 │ 평일&주말 10:00 ~ 22:00
요거프레소|군산오식도점|전라북도 군산시 요죽3길 13 , 1층|063-464-6056|좌석 31석 │ 평일&주말 10:00 ~ 22:00
요거프레소|롯데캐슬골드파크점|경기도 의정부시 범골로63번길 13 , 114동 1층 101호 (의정부동, 의정부 롯데캐슬 골드파트 1단지)|031-877-7950|좌석 18석 │ 평일&주말 08:30 ~ 21:30
요거프레소|부천여월점|경기도 부천시 성곡로 41 , 1층 (여월동)|032-671-7300|좌석 26석 │ 평일&주말 09:00 ~ 22:00
요거프레소|김해국제공항점|부산광역시 강서구 공항진입로 108 , 1층 국제선 GATE4|051-973-5989|좌석 89석 │ 평일&주말 06:00 ~ 21:00
요거프레소|대구칠곡점|대구광역시 북구 칠곡중앙대로 450 , 1층 106호 (읍내동)|053-312-2220|좌석 27석 │ 평일&토요일 10:30 ~ 22:00 (일요일 휴무)
요거프레소|천안백석대점(휴점)|충청남도 천안시 동남구 문암5길 23 , 1층|041-554-2540|좌석 73석 │ 평일&주말 08:00 ~ 22:00
요거프레소|중계점|서울특별시 노원구 동일로204가길 34 , 1층|000-000-0000|좌석 31석 │ 평일&주말 08:30 ~ 23:00
요거프레소|구미비산점|경상북도 구미시 신비로 121-8 , 1층|054-444-2299|좌석 65석 │ 평일&주말 10:00 ~ 23:00
요거프레소|청주산남점|충청북도 청주시 서원구 두꺼비로 6 , 1층|043-287-1006|좌석 24석 │ 평일&주말 10:00 ~ 23:00
요거프레소|울산양정점|울산광역시 북구 염포로 483-1 , 1층|052-931-8173|좌석 40석 │ 평일&주말 10:00 ~ 21:00
요거프레소|구미금오점|경상북도 구미시 금오시장로 1길 12 , 1층|054-451-7567|좌석 42석 │ 평일&주말 11:00 ~ 23:00
요거프레소|천안청당점|충청남도 천안시 동남구 청당2길 123 , 1층|041-555-1587|좌석 36석 │ 평일&주말 09:00 ~ 22:00
요거프레소|인천구월아시아드점|인천광역시 남동구 인하로 616 , 110호|032-467-5558|좌석 35석 │ 평일&주말 09:30 ~ 21:30
요거프레소|속초중앙점|강원도 속초시 중앙로 130-1 , 1층|033-638-2909|좌석 36석 │ 평일&주말 10:00 ~ 22:00
요거프레소|광주금호점|광주광역시 서구 금화로103번길 9 , 1층|062-381-0312|좌석 42석 │ 평일&주말 10:00 ~ 22:00
요거프레소|아산장영실과학관점|충청남도 아산시 배미로 123 , 1층|041-546-6080|좌석 35석 │ 월요일 11:00 ~ 21:00 화-금요일 10:00 ~ 21:00 주말 09:00 ~ 21:00
요거프레소|상현원희캐슬점|경기도 용인시 수지구 만현로 110 , 원희캐슬B동 101호|000-000-0000|좌석 35석 │ 평일&주말 08:30 ~ 24:00
요거프레소|파주산내마을점|경기도 파주시 교하로 83 , 동광 위너스 프라자 107호|031-944-1318|좌석 29석 │ 평일&주말 11:00 ~ 22:00
요거프레소|수원팔달문점(휴점)|경기도 수원시 팔달구 수원천로292 , 1층|031-234-3424|좌석 48석 │ 평일&주말 10:00 ~ 22:00
요거프레소|안양석수3동점|경기도 안양시 만안구 석수동 787 , 1층|031-471-4713|좌석 23석 │ 평일&주말 10:00 ~ 22:00
요거프레소|범일점|부산광역시 부산진구 범일로 148 , 1층|051-639-8882|좌석 21석 │ 평일 08:00 ~ 21:00 주말 10:00 ~ 21:00
요거프레소|부산개금역점|부산광역시 부산진구 가야대로 450 , 금강펜테니움더스퀘어상가 1층|051-893-8898|좌석 38석 │ 평일 09:00 ~ 22:00 주말 10:00 ~ 22:00
요거프레소|양산명동점|경상남도 양산시 신명동 7길 23 , 1층|055-366-5231|좌석 38석 │ 평일&토요일 11:00 ~ 23:00 (일요일 휴무)
요거프레소|안산한양대점|경기도 안산시 상록구 한양대학로 45 , 3층|031-501-7500|좌석 48석 │ 평일&일요일 10:00 ~ 22:00 (토요일 휴무)
요거프레소|김포라베니체점|경기도 김포시 태장로 802 , 라베니체 7차 103,104호|031-998-1320|좌석 43석 │ 평일&주말 10:00 ~ 22:00
요거프레소|거제고현점|경상남도 거제시 고현천로 124 , 1층|055-633-9201|좌석 35석 │ 평일&주말 10:00 ~ 22:00
요거프레소|무안운남점|전라남도 무안군 운남면 양금로 2 , 1층|061-454-2714|좌석 15석 │ 평일&주말 10:00 ~ 22:00
요거프레소|연향2지구점|전라남도 순천시 연향동 1610-3 , 1층|061-725-8423|좌석 24석 │ 평일 08:00 ~ 22:00 주말 10:00 ~ 22:00
요거프레소|창원롯데캐슬점|경상남도 창원시 마산회원구 합성북 16길 197 , 지하 2층|055-256-8504|좌석 12석 │ 평일&주말 09:00 ~ 22:00
요거프레소|일산제니스점|경기도 고양시 일산서구 일현로 97-11 , 1동 129호(탄현동, 일산 위브더제니스스퀘어)|031-923-8025|좌석 40석 │ 평일&주말 11:00 ~ 23:00
요거프레소|광양칠성점|전라남도 광양시 광양읍 매천로 755 , 1층|061-762-8555|좌석 24석 │ 평일&주말 10:00 ~ 22:00
요거프레소|남원광한루점|전라북도 남원시 남문로 460 , 1층 101호(쌍교통, 제일빌딩)|063-633-3135|좌석 46석 │ 평일&주말 08:30 ~ 22:00
요거프레소|다산신도시점|경기도 남양주시 다산중앙로123번길 7-14 , 1층 104호|031-563-9957|좌석 23석 │ 평일&주말 10:00 ~ 22:00
요거프레소|하동한우프라자점|경상남도 하동군 고전면 하동읍성로 9 , 주1동 2층|055-883-3167|좌석 32석 │ 평일&주말 10:00 ~ 21:00
요거프레소|전주에코시티점|전라북도 전주시 덕진구 세병남로 39 , 1층 103호 (송천동 2가)|063-272-1117|좌석 23석 │ 평일 10:00 ~ 23:00 주말 11:00 ~ 23:00
요거프레소|포천송우터미널점|경기도 포천시 소흘읍 솔모루로 98-6 , 가동 1층|031-541-3423|좌석 32석 │ 평일 09:00 ~ 22:00 주말 10:00 ~ 22:00
요거프레소|춘천터미널점|강원도 춘천시 온의동 514-1 , 101호|033-256-5300|좌석 29석 │ 평일&주말 08:00 ~ 22:30
요거프레소|평택용죽초교점|경기도 평택시 용죽2로 24 , 상가동 102호(용이동, 평택비전센트럴푸르지오)|031-651-2221|좌석 20석 │ 평일 09:00 ~ 22:00 주말 09:30 ~ 22:00
요거프레소|비봉스타캐슬점|경기도 화성시 비봉면 양노리 279-2 , 101동 101호|031-355-4883|좌석 32석 │ 평일&주말 08:00 ~ 21:00
요거프레소|안산시청점|경기도 안산시 단원구 고잔동 528-1 , 프라움시티 122호|031-405-0164|좌석 20석 │ 평일 10:00 ~ 22:30 주말 10:00 ~ 22:30
요거프레소|목동1단지점|서울특별시 양천구 목동서로 37 , 1층|02-2062-0237|좌석 16석 │ 평일&주말 09:30~22:30
요거프레소|간석역사거리점|인천광역시 미추홀구 주안로 226 , 더월드스테이트 상가동 103-2호|032-423-8878|좌석 10석 │ 평일&주말 09:00~21:00
요거프레소|춘천일성트루엘점|강원도 춘천시 백령로 215 , 일성트루엘아파트 상가동 (후평동 910)|033-253-3449|좌석 총 22석 │ 평일&주말 10:00~22:00
요거프레소|오산세교점|경기도 오산시 수목원로 462 , 1층 102호|031-375-6992|좌석 40석 │ 평일&주말 09:00 ~ 23:00
요거프레소|위례역점|경기도 성남시 수정구 창곡동 562-2 , 힘찬프라자 1층|031-758-1291|좌석 34석 │ 평일&주말 09:00 ~ 22:00
요거프레소|김포운양점|경기도 김포시 김포한강11로 37 , 107호|031-985-4922|좌석 22석 │ 평일&주말 09:00 ~ 21:30
요거프레소|무안점|전라남도 무안군 무안읍 불무로 38-3 , 1층|061-453-1515|좌석 34석 │ 평일&주말 10:00 ~ 22:00
요거프레소|안산일동점|경기도 안산시 상록구 구룡로 10 , 1층|031-406-6060|좌석 41석 │ 평일&주말 08:30 ~ 22:30
요거프레소|삼육대점|경기도 남양주시 불암로 25-38 , 1층|031-527-5277|좌석 40석 │ 평일&일요일 09:30 ~ 21:30 금요일 09:30 ~ 17:00 (토요일 휴무)
요거프레소|서초법원점|서울특별시 서초구 서초중앙로24길 15 , 1층|02-532-5434|좌석 12석 │ 평일 08:00 ~ 20:00 토요일 09:00 ~ 17:00 (일요일 휴무)
요거프레소|포항우현점|경상북도 포항시 북구 우창로 20 , 신동아베르디 104호|054-246-9828|좌석 16석 │ 평일&주말 10:00 ~ 22:00
요거프레소|가산W몰점|서울특별시 금천구 디지털로 188 , 1층|02-2081-0131|좌석 32석 │ 평일 08:00 ~ 21:00 주말 09:00 ~ 21:30
요거프레소|대구삼성창조캠퍼스점|대구광역시 북구 호암로 51 , 대구창조경제혁신센터 파크몰 B동 1층 8호|053-341-2535|좌석 38석 │ 평일&주말 10:30 ~ 23:00
요거프레소|야당롯데캐슬점|경기도 파주시 야당동 1015 , 롯데캐슬타운 단지 내 상가 208호|031-943-6563|좌석 20석 │ 평일&주말 10:00 ~ 21:00
요거프레소|이천설봉점|경기도 이천시 설봉로 17 , 1층|031-638-5359|좌석 61석 │ 평일&주말 09:30 ~ 22:00
요거프레소|송산그린점|경기도 화성시 수노을1로 191 , 이지더원 상가 2동 107호|031-356-6948|좌석 32석 │ 평일&주말 10:00 ~ 21:00
요거프레소|운중점|경기도 성남시 분당구 운중동 933-4 , 1층|031-701-7013|좌석 47석 │ 평일&주말 10:00 ~ 22:00
요거프레소|일산산들점|경기도 고양시 일산서구 고양대로 722 , 1층|031-975-6522|좌석 26석 │ 평일&주말 11:00 ~ 19:00
요거프레소|합천점|경상남도 합천군 합천읍 동서로 131 , 1층|055-931-1685|좌석 32석 │ 평일&주말 10:00 ~ 22:00 (둘째, 넷째주 일요일 휴무)
요거프레소|울산남목점|울산광역시 동구 동부동 260-3번지 , 1층|052-209-2495|좌석 48석 │ 평일&주말 09:00 ~ 23:00
요거프레소|평택팽성점|경기도 평택시 팽성읍 부용로 55번길 25 , 1층|031-653-6744|좌석 22석 │ 평일&주말 09:00 - 22:00
요거프레소|진주호탄점|경상남도 진주시 가호로 53 , 1층|055-758-3770|좌석 29석 │ 평일&주말 10:00 ~ 23:00
요거프레소|대구역센트럴자이점|대구광역시 중구 서성로99 , 상가 124호|053-352-2395|좌석 20석 │ 평일&주말 10:00 ~ 22:00
요거프레소|천안북일고점|충남 천안시 동남구 북일로 71 DK프라자 101호|041-555-9278|좌석 총 31석 │ 평일&주말 10:00-22:00
요거프레소|제주성산점|제주특별자치도 서귀포시 성산읍 한도로 32 , 1층|064-782-1114|좌석 42석 │ 평일&주말 10:00 ~ 22:00
요거프레소|의왕역점|경기도 군포시 송부로291번안길 3-11 , 1층|031-462-4496|좌석 27석 │ 평일&주말 10:00 ~ 22:00
요거프레소|관양동점|경기도 안양시 동안구 관악대로 287번길 12 , 1층|031-387-7067|좌석 14석 │ 평일&주말 11:00 ~ 23:00
요거프레소|인천가정지구점|인천광역시 서구 청중로 478번길 20 , 1층|032-565-5335|좌석 35석 │ 평일&주말 08:30 ~ 21:30
요거프레소|원주향교점|강원도 원주시 명륜로 10 , B동 101호|033-765-1245|좌석 70석 │ 평일&주말 09:00 ~ 21:00 (월요일 휴무)
요거프레소|삼성터미널점|충청북도 음성군 삼성면 덕정로 79 , 1층|043-877-1010|좌석 19석 │ 평일&주말 10:00 ~ 21:00
요거프레소|대구산격점|대구광역시 북구 산격동 1218-21 , 1층|053-954-7703|좌석 27석 │ 평일&주말 10:00 ~ 22:00
요거프레소|안양석수점|경기도 안양시 만안구 안양로 507 ,상가 1층 101호|031-472-7770|좌석 22석 │ 평일&주말 10:00 ~ 23:00
요거프레소|안성고삼점|경기도 안성시 고삼면 안성맞춤대로 1969 , 1층|031-674-9477|좌석 34석 │ 평일&주말 10:00 ~ 22:00
요거프레소|광양서천점|전라남도 광양시 광양읍 서천 1길 53 , 1층|061-763-1133|좌석 22석 │ 평일&주말 11:00 ~ 22:00
요거프레소|모라점|부산광역시 사상구 백양대로 927 , 1층 (모라동)|051-325-7067|좌석 17석 │ 평일 11:00 ~ 20:00 (주말 휴무)
요거프레소|물금이지점|경상남도 양산시 물금읍 물금로 75 , 이지더원 2차 상가동 120호|055-383-3108|좌석 14석 │ 평일&주말 10:00 ~ 22:00
요거프레소|골드코스트호텔점(휴점)|인천광역시 남동구 논현동 645-8 , 골드코스트호텔 102호|032-423-3025|좌석 34석 │ 평일&주말 10:00 ~ 22:00
요거프레소|남원도통점|전라북도 남원시 역재2길 14-3 , 1층|063-636-5664|좌석 28석 │ 평일&토요일 11:00 ~ 22:00 (일요일 휴무)
요거프레소|이천오천점|경기도 이천시 마장면 오천로 20 , 1층|031-633-0739|좌석 18석 │ 평일&주말 09:00 ~ 22:00
요거프레소|안산고잔역점|경기 안산시 단원구 다리간로 10|031-411-5599|좌석 총 18석 │ 평일&주말 10:00-21:00
요거프레소|대구복현점|대구광역시 북구 복현로 130 , 상가동 106호 (복현동, 복현3차서한이다음)|053-384-1007|좌석 20석 │ 평일&주말 09:00 ~ 22:00 (첫째주 화요일 휴무)
요거프레소|아산풍기점|충청남도 아산시 어의정로 184 , 상가4동 지하1층 B106호|041-547-0738|좌석 15석 │ 평일&주말 10:00 ~ 22:00
요거프레소|죽도비치점(휴점)|강원도 양양군 현남면 인구중앙길 99 , 1층|033-672-2468|좌석 26석 │ 평일&주말 10:00 ~ 22:00
요거프레소|서울숲1호점|서울특별시 성동구 성덕정길 17 , 1층 101호(성수동1가)|02-499-2575|좌석 14석 │ 평일&주말 09:30 ~ 20:00 (매주 화요일 휴무)
요거프레소|익산영등점|전라북도 익산시 무왕로16길 5 , 1층|063-838-7800|좌석 47석 │ 평일&주말 09:00 ~ 23:00
요거프레소|서창2지구점|인천광역시 남동구 서창남순환로 215번길 48 , 스카이플러스2 1층|032-467-3200|좌석 21석 │ 평일&토요일 10:00 ~ 22:00 일요일 10:00 ~ 21:00
요거프레소|임실점|전라북도 임실군 운수로 33-11 , 1층|063-644-1176|좌석 32석 │ 평일&주말 10:00 ~ 22:00
요거프레소|구미황상점|경상북도 구미시 검성로 92 , 1층|054-605-9929|좌석 32석 │ 평일&주말 10:00 ~ 22:00
요거프레소|청북고교점|경기도 평택시 청북읍 안청로4길 42 , 상가동 104호(이지더원)|031-682-8727|좌석 18석 │ 평일&주말 09:00 ~ 22:00
요거프레소|안산사동점|경기도 안산시 상록구 선진로112 ,|031-407-1232|좌석 26석 │ 평일&주말 09:00 ~ 22:00
요거프레소|전주금암점|전라북도 전주시 덕진구 전주천동로 492 , 1층|063-254-0307|좌석 23석 │ 평일&토요일 10:00 ~ 22:00 일요일 13:00 ~ 22:00
요거프레소|문정법조타운점|서울특별시 송파구 송파대로 201 , 송파테라타워2 A동 108호|02-881-5896|좌석 28석 │ 평일 12:00 ~ 22:00 주말 12:00 ~ 21:00 (첫째, 셋째주 주말 휴무)
요거프레소|강서구청점|서울특별시 강서구 공항대로46길 57 , 1층|02-2606-4912|좌석 11석 │ 평일&주말 11:00 ~ 05:00 (익일)
요거프레소|가오리역점|서울특별시 강북구 삼양로 416 , 1층|02-990-7913|좌석 32석 │ 평일&주말 10:00 ~ 22:00 (화요일 휴무)
