##NAME|TELNUM|NEWADDR|ID|ID2|TYPE|SIZE|SUBJ1|SUBJ2|SUBJ3|SUBJ4@@PACADEMY
튼튼영어마스터클럽학원|061-434-4043|전라남도 강진군 강진읍 서성리  48-10|3000010078|123|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|영어(마스터클럽)|외국어
티오피어학원||전라남도 강진군 강진읍 서성리  97|7114|120|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|초등|외국어
티오피어학원||전라남도 강진군 강진읍 서성리  97|7114|120|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|중등|외국어
티오피어학원||전라남도 강진군 강진읍 서성리  97|7114|120|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|고등|외국어
피아노아카데미학원|061-433-7973|전라남도 강진군 강진읍 서성리  103-3|3514|101|학교교과교습학원|3|예능(대)|음악|피아노(초급)|예능(중)
피아노아카데미학원|061-433-7973|전라남도 강진군 강진읍 서성리  103-3|3514|101|학교교과교습학원|3|예능(대)|음악|피아노(중급)|예능(중)
피아노아카데미학원|061-433-7973|전라남도 강진군 강진읍 서성리  103-3|3514|101|학교교과교습학원|3|예능(대)|음악|피아노(고급)|예능(중)
하이탑입시학원|061-434-3463|전라남도 강진군 강진읍 서성리  48-19|2000006480|4|학교교과교습학원|8|입시.검정 및 보습|보습|중등(국,영,수,사,과|보통교과
하이탑입시학원|061-434-3463|전라남도 강진군 강진읍 서성리  48-19|2000006480|4|학교교과교습학원|8|입시.검정 및 보습|보습|초등 속셈,학습,영어 |보통교과
하이탑입시학원|061-434-3463|전라남도 강진군 강진읍 서성리  48-19|2000006480|4|학교교과교습학원|8|입시.검정 및 보습|보습|고등(영,수)|보통교과
한겨레외국어학원|061-433-9077|전라남도 강진군 강진읍 남성리  184-1|2143|93|학교교과교습학원|4|국제화|실용외국어(유아/초·중·고)|초등부 영어|외국어
한겨레외국어학원|061-433-9077|전라남도 강진군 강진읍 남성리  184-1|2143|93|학교교과교습학원|4|국제화|실용외국어(유아/초·중·고)|중등부 영어|외국어
한솔피아노학원|061-434-4537|전라남도 강진군 강진읍 서성리  21|2000006492|63|학교교과교습학원|2|예능(대)|음악|피아노(초급)|예능(중)
한솔피아노학원|061-434-4537|전라남도 강진군 강진읍 서성리  21|2000006492|63|학교교과교습학원|2|예능(대)|음악|피아노(중급)|예능(중)
한솔피아노학원|061-434-4537|전라남도 강진군 강진읍 서성리  21|2000006492|63|학교교과교습학원|2|예능(대)|음악|피아노(고급)|예능(중)
해법영어전문학원|061-433-0582|전라남도 강진군 강진읍 평동리  231|6541|116|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|영어|외국어
화랑웅변보습학원|061-434-8886|전라남도 강진군 강진읍 서성리  48-8|5140|105|학교교과교습학원|3|입시.검정 및 보습|보습|수학|보통교과
화랑웅변보습학원|061-434-8886|전라남도 강진군 강진읍 서성리  48-8|5140|105|학교교과교습학원|3|입시.검정 및 보습|보습|종합(국,사,과)|보통교과
화랑웅변보습학원|061-434-8886|전라남도 강진군 강진읍 서성리  48-8|5140|105|학교교과교습학원|3|입시.검정 및 보습|보습|웅변|보통교과
화음피아노학원|061-433-5822|전라남도 강진군 강진읍 동성리  217|2110|92|학교교과교습학원|2|예능(대)|음악|피아노(초급)|예능(중)
화음피아노학원|061-433-5822|전라남도 강진군 강진읍 동성리  217|2110|92|학교교과교습학원|2|예능(대)|음악|피아노(중급)|예능(중)
화음피아노학원|061-433-5822|전라남도 강진군 강진읍 동성리  217|2110|92|학교교과교습학원|2|예능(대)|음악|피아노(고급)|예능(중)
강진한자한문교습소|061-434-5848|전라남도 강진군 강진읍 동성리  197-13|3000010331|131|학교교과교습학원|1|입시.검정 및 보습|보습|한문|보통교과
글셈교습소|061-433-0982|전라남도 강진군 강진읍 서성리  20-3|3000010097|130|학교교과교습학원|1|입시.검정 및 보습|보습|수학|보통교과
금릉피아노과외교습소|061-433-9695|전라남도 강진군 강진읍 평동리  176-14|2000007474|114|학교교과교습학원|1|예능(대)|음악|피아노(초급)|예능(중)
금릉피아노과외교습소|061-433-9695|전라남도 강진군 강진읍 평동리  176-14|2000007474|114|학교교과교습학원|1|예능(대)|음악|피아노(중급)|예능(중)
금릉피아노과외교습소|061-433-9695|전라남도 강진군 강진읍 평동리  176-14|2000007474|114|학교교과교습학원|1|예능(대)|음악|피아노(고급)|예능(중)
박선생수학교습소||전라남도 강진군 강진읍 서성리  234|3000010734|133|학교교과교습학원|1|입시.검정 및 보습|보습|수학|보통교과
색투성이미술교습소|061-434-8831|전라남도 강진군 강진읍 평동리  231|4625|122|학교교과교습학원|1|예능(대)|미술|미술|예능(중)
영키타교습소||전라남도 강진군 강진읍 남성리  53-9|4626|123|학교교과교습학원|1|예능(대)|음악|키타|예능(중)
조이바이올린교습소|061-432-2760|전라남도 강진군 강진읍 서성리  48-2|3000010706|132|학교교과교습학원|1|예능(대)|음악|바이올린|예능(중)
조이바이올린교습소|061-432-2760|전라남도 강진군 강진읍 서성리  48-2|3000010706|132|학교교과교습학원|1|예능(대)|음악|비올라|예능(중)
조이바이올린교습소|061-432-2760|전라남도 강진군 강진읍 서성리  48-2|3000010706|132|학교교과교습학원|1|예능(대)|음악|첼로|예능(중)
현대피아노교습소|061-432-8560|전라남도 강진군 강진읍 동성리  241-2|6104|128|학교교과교습학원|1|예능(대)|음악|피아노(초급)|예능(중)
현대피아노교습소|061-432-8560|전라남도 강진군 강진읍 동성리  241-2|6104|128|학교교과교습학원|1|예능(대)|음악|피아노(중급)|예능(중)
현대피아노교습소|061-432-8560|전라남도 강진군 강진읍 동성리  241-2|6104|128|학교교과교습학원|1|예능(대)|음악|피아노(고급)|예능(중)
ESL외국어학원|061-832-2228|전라남도 고흥군 고흥읍 신계학림길 1 (고흥읍,상가)|5227|222|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어회화(초등)|외국어
ESL외국어학원|061-832-2228|전라남도 고흥군 고흥읍 신계학림길 1 (고흥읍,상가)|5227|222|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어회화(중등)|외국어
GnB영어전문학원|061-833-0509|전라남도 고흥군 고흥읍 터미널길 14 (고흥읍)|229|198|학교교과교습학원|4|국제화|실용외국어(유아/초·중·고)|영어회화(초등)|외국어
GnB영어전문학원|061-833-0509|전라남도 고흥군 고흥읍 터미널길 14 (고흥읍)|229|198|학교교과교습학원|4|국제화|실용외국어(유아/초·중·고)|영어회화(중등)|외국어
JS실용음악학원|010-2408-5723|전라남도 고흥군 고흥읍 홍교길 23 , 2층 (고흥읍)|3000011670|256|학교교과교습학원|2|예능(대)|음악|보컬,음악이론,기타,MIDI(초급)|예능(중)
JS실용음악학원|010-2408-5723|전라남도 고흥군 고흥읍 홍교길 23 , 2층 (고흥읍)|3000011670|256|학교교과교습학원|2|예능(대)|음악|보컬,음악이론,기타,MIDI(중급)|예능(중)
JS실용음악학원|010-2408-5723|전라남도 고흥군 고흥읍 홍교길 23 , 2층 (고흥읍)|3000011670|256|학교교과교습학원|2|예능(대)|음악|보컬,음악이론,기타,MIDI(고급,입시)|예능(중)
JS실용음악학원|010-2408-5723|전라남도 고흥군 고흥읍 홍교길 23 , 2층 (고흥읍)|3000011670|256|학교교과교습학원|2|예능(대)|음악|보컬,음악이론,기타,MIDI(일반부-초급,중급)|예능(중)
JS실용음악학원|010-2408-5723|전라남도 고흥군 고흥읍 홍교길 23 , 2층 (고흥읍)|3000011670|256|학교교과교습학원|2|예능(대)|음악|노래교실|예능(중)
KIMSAcademy학원|061-843-3615|전라남도 고흥군 도양읍 남촌길 21 (도양읍,단란주점)|5186|221|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어회화(초등)|외국어
KIMSAcademy학원|061-843-3615|전라남도 고흥군 도양읍 남촌길 21 (도양읍,단란주점)|5186|221|학교교과교습학원|2|국제화|실용외국어(유아/초·중·고)|영어회화(중등)|외국어
Mr.광쌤학원|061-835-0909|전라남도 고흥군 고흥읍 원동남계길 35 (고흥읍,일반음식점)|5595|228|학교교과교습학원|2|입시.검정 및 보습|보습|초등보습|보통교과
Mr.광쌤학원|061-835-0909|전라남도 고흥군 고흥읍 원동남계길 35 (고흥읍,일반음식점)|5595|228|학교교과교습학원|2|입시.검정 및 보습|보습|중등단과보습|보통교과
Mr.광쌤학원|061-835-0909|전라남도 고흥군 고흥읍 원동남계길 35 (고흥읍,일반음식점)|5595|228|학교교과교습학원|2|입시.검정 및 보습|보습|고등단과보습|보통교과
고려외국어학원|061-833-5000|전라남도 고흥군 고흥읍 흥양길 7 , 3층 (고흥읍,학원)|169|197|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|영어회화|외국어
고려외국어학원|061-833-5000|전라남도 고흥군 고흥읍 흥양길 7 , 3층 (고흥읍,학원)|169|197|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|중국어|외국어
고려외국어학원|061-833-5000|전라남도 고흥군 고흥읍 흥양길 7 , 3층 (고흥읍,학원)|169|197|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|한자|외국어
고흥간호전문학원|061-833-0700|전라남도 고흥군 고흥읍 원동남계길 60 (고흥읍,소매점)|5545|226|평생직업교육학원|5|직업기술|간호조무사|간호실무기초외|간호보조기술
고흥대성학원|061-835-7000|전라남도 고흥군 고흥읍 고흥로 1792-2 , 3,4층 (고흥읍,소매점)|2000006278|133|학교교과교습학원|4|입시.검정 및 보습|보습|중등단과|보통교과
고흥대성학원|061-835-7000|전라남도 고흥군 고흥읍 고흥로 1792-2 , 3,4층 (고흥읍,소매점)|2000006278|133|학교교과교습학원|4|입시.검정 및 보습|보습|고등단과|보통교과
고흥예쁜손음악학원|061-833-5686|전라남도 고흥군 고흥읍 고흥로 1790 (고흥읍,단독주택)|3000010091|245|학교교과교습학원|2|예능(대)|음악|피아노초급|예능(중)
고흥예쁜손음악학원|061-833-5686|전라남도 고흥군 고흥읍 고흥로 1790 (고흥읍,단독주택)|3000010091|245|학교교과교습학원|2|예능(대)|음악|피아노중급|예능(중)
고흥예쁜손음악학원|061-833-5686|전라남도 고흥군 고흥읍 고흥로 1790 (고흥읍,단독주택)|3000010091|245|학교교과교습학원|2|예능(대)|음악|피아노고급|예능(중)
고흥예쁜손음악학원|061-833-5686|전라남도 고흥군 고흥읍 고흥로 1790 (고흥읍,단독주택)|3000010091|245|학교교과교습학원|2|예능(대)|음악|성인반|예능(중)
고흥윤선생영어숲학원|061-832-3294|전라남도 고흥군 고흥읍 학교길 79-2 , 2층 (고흥읍,소매점)|6413|235|학교교과교습학원|2|입시.검정 및 보습|보습|초등보습|보통교과
고흥윤선생영어숲학원|061-832-3294|전라남도 고흥군 고흥읍 학교길 79-2 , 2층 (고흥읍,소매점)|6413|235|학교교과교습학원|2|입시.검정 및 보습|보습|중등보습|보통교과
고흥윤선생영어숲학원|061-832-3294|전라남도 고흥군 고흥읍 학교길 79-2 , 2층 (고흥읍,소매점)|6413|235|학교교과교습학원|2|입시.검정 및 보습|보습|고등보습|보통교과
고흥종로엠스쿨|061-835-7001|전라남도 고흥군 고흥읍 흥양길 29 (고흥읍,소매점)|2000006304|174|학교교과교습학원|5|입시.검정 및 보습|보습|초등보통교과|보통교과
고흥종로엠스쿨|061-835-7001|전라남도 고흥군 고흥읍 흥양길 29 (고흥읍,소매점)|2000006304|174|학교교과교습학원|5|입시.검정 및 보습|보습|중등보통교과|보통교과
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|피아노(초급)|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|피아노(중급)|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|피아노(고급)|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|바이올린,플룻,드럼(초급)|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|반주법|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|실용음악|예능(중)
김혜경음악학원|061-835-0850|전라남도 고흥군 고흥읍 흥양길 27-1 (고흥읍, 학원)|2000006320|191|학교교과교습학원|2|예능(대)|음악|바이올린,플룻,드럼(중급)|예능(중)
꾸러기보습학원|061-842-2772|전라남도 고흥군 도양읍 비봉로 115 (도양읍,소매점)|2000006311|181|학교교과교습학원|2|입시.검정 및 보습|보습|초등보통|보통교과
나도야미술학원|061-835-8205|전라남도 고흥군 고흥읍 흥양길 15 (고흥읍,학원)|5011|220|학교교과교습학원|2|예능(대)|미술|아동미술|예능(중)
나무와햇살미술학원||전라남도 고흥군 고흥읍 흥양길 25 , 4층 (고흥읍, 일반음식점)|3000010536|247|학교교과교습학원|2|예능(대)|미술|미술 입시반|예능(중)
나무와햇살미술학원||전라남도 고흥군 고흥읍 흥양길 25 , 4층 (고흥읍, 일반음식점)|3000010536|247|학교교과교습학원|2|예능(대)|미술|미술 입시준비반|예능(중)
나무와햇살미술학원||전라남도 고흥군 고흥읍 흥양길 25 , 4층 (고흥읍, 일반음식점)|3000010536|247|학교교과교습학원|2|예능(대)|미술|미술 취미반|예능(중)
나무와햇살미술학원||전라남도 고흥군 고흥읍 흥양길 25 , 4층 (고흥읍, 일반음식점)|3000010536|247|학교교과교습학원|2|예능(대)|미술|미술 취미반|예능(중)
남강사관학원|061-835-8283|전라남도 고흥군 고흥읍 터미널길 14 (고흥읍)|2974|205|학교교과교습학원|4|입시.검정 및 보습|보습|초등보습|보통교과
남강사관학원|061-835-8283|전라남도 고흥군 고흥읍 터미널길 14 (고흥읍)|2974|205|학교교과교습학원|4|입시.검정 및 보습|보습|중등단과|보통교과
남강사관학원|061-835-8283|전라남도 고흥군 고흥읍 터미널길 14 (고흥읍)|2974|205|학교교과교습학원|4|입시.검정 및 보습|입시|고등단과|보통교과
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|초등영어회화|외국어
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|입시.검정 및 보습|보습|초등보습|보통교과
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|중등영어회화|외국어
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|입시.검정 및 보습|보습|중등보습|보통교과
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|고등영어회화|외국어
남도학원|061-844-5882|전라남도 고흥군 도양읍 녹동남촌3길 10 (도양읍,학원)|2000006273|124|학교교과교습학원|3|입시.검정 및 보습|보습|고등보습|보통교과
노벨학원|061-832-8555|전라남도 고흥군 고흥읍 고흥로 1792-2 (고흥읍,소매점)|3495|202|학교교과교습학원|3|입시.검정 및 보습|보습|초등보통(저학년)|보통교과
노벨학원|061-832-8555|전라남도 고흥군 고흥읍 고흥로 1792-2 (고흥읍,소매점)|3495|202|학교교과교습학원|3|입시.검정 및 보습|보습|초등보통(고학년)|보통교과
녹동GnB영어전문학원|061-842-0582|전라남도 고흥군 도양읍 녹동5구길 3 , 101호 (도양읍,녹동 월드맨션)|2975|204|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|영어회화(초등)|외국어
녹동GnB영어전문학원|061-842-0582|전라남도 고흥군 도양읍 녹동5구길 3 , 101호 (도양읍,녹동 월드맨션)|2975|204|학교교과교습학원|3|국제화|실용외국어(유아/초·중·고)|영어회화(중등)|외국어
뉴한일학원|061-835-0075|전라남도 고흥군 고흥읍 원동남계길 5 (고흥읍,일반음식점)|5558|227|학교교과교습학원|2|입시.검정 및 보습|보습|초등보습|보통교과
뉴한일학원|061-835-0075|전라남도 고흥군 고흥읍 원동남계길 5 (고흥읍,일반음식점)|5558|227|학교교과교습학원|2|입시.검정 및 보습|보습|초등보습(영어포함)|보통교과
뉴한일학원|061-835-0075|전라남도 고흥군 고흥읍 원동남계길 5 (고흥읍,일반음식점)|5558|227|학교교과교습학원|2|입시.검정 및 보습|보습|중등단과|보통교과
뉴한일학원|061-835-0075|전라남도 고흥군 고흥읍 원동남계길 5 (고흥읍,일반음식점)|5558|227|학교교과교습학원|2|입시.검정 및 보습|보습|어학|보통교과
대영독서실|061-834-8348|전라남도 고흥군 고흥읍 흥양길 17 (고흥읍,학원)|6123|230|학교교과교습학원|1|독서실|독서실(유아/초·중·고)|독서실(학생,일반)|독서실
대영독서실|061-834-8348|전라남도 고흥군 고흥읍 흥양길 17 (고흥읍,학원)|6123|230|학교교과교습학원|1|독서실|독서실(유아/초·중·고)|독서실(학생)|독서실
대영독서실|061-834-8348|전라남도 고흥군 고흥읍 흥양길 17 (고흥읍,학원)|6123|230|학교교과교습학원|1|독서실|독서실(유아/초·중·고)|독서실(일반)|독서실
동그라미미술학원|061-835-8808|전라남도 고흥군 고흥읍 고흥로 1785 (고흥읍)|111|195|학교교과교습학원|2|예능(대)|미술|미술|예능(중)
