##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@모닝글로리
모닝글로리|금곡점|||모닝글로리|031-294-8809|경기 수원시 권선구 금곡로 116|경기 수원시 권선구 금곡동 1085-4|||||||모닝글로리 금곡점|(금곡동) 유동타워 1층 103호;유동타워 1층 103호|||90904
모닝글로리|광교웰빙점|||모닝글로리|031-213-1999|경기 수원시 영통구 대학로 101|경기 수원시 영통구 이의동 1202-3|||||||모닝글로리 광교웰빙점|(이의동) 1층 드림스퀘어1 103호;1층 드림스퀘어1 103호|||90904
모닝글로리|세종보람점|||모닝글로리|044-867-3882|세종특별자치시 남세종로 458|세종특별자치시 보람동 628-7|||||||모닝글로리 세종보람점|(보람동) 2층 201~202호;2층 201~202호|||90904
모닝글로리|신현점|||모닝글로리|031-577-4866|인천 서구 가정로 370|인천 서구 가정동 505-5|||||||모닝글로리 신현점|(가정동) 지층 (가정동);지층 (가정동)|||90904
모닝글로리|동탄2/영천점|||모닝글로리|031-377-3931|경기 화성시 동탄순환대로 696|경기 화성시 영천동 681-5|||||||모닝글로리 동탄2/영천점|(영천동)|||90904
모닝글로리|서초1호점|||모닝글로리|02-593-0623|서울 서초구 서초중앙로 87|서울 서초구 서초동 1577-10|||||||모닝글로리 서초1호점|(서초동);모닝글로리|||90904
모닝글로리|장승포점|||모닝글로리|055-681-3583|경남 거제시 능포로 130|경남 거제시 능포동 680-3|||||||모닝글로리 장승포점|(능포동)|||90904
모닝글로리|창원대방점|||모닝글로리|055-719-0325|경남 창원시 성산구 가양로124번길 17-13|경남 창원시 성산구 대방동 364-3|||||||모닝글로리 창원대방점|(대방동) 지하1층 101호;지하1층 101호|||90904
모닝글로리|도담점|||모닝글로리|044-862-4609|세종특별자치시 보듬4로 9|세종특별자치시 도담동 653|||||||모닝글로리 도담점|(도담동,도램마을11단지) 카림에비뉴 1층 112,113,2층 52호;카림에비뉴 1층 112,113,2층 52호|||90904
모닝글로리|한신대점|||모닝글로리|031-372-3315|경기 오산시 한신대길 130|경기 오산시 양산동 437|||||||모닝글로리 한신대점|(양산동) 1층;1층|||90904
모닝글로리|송파점|||모닝글로리|02-415-4621|서울 송파구 가락로 144|서울 송파구 송파동 98-33|||||||모닝글로리 송파점|(송파동) 지하1층 잠실서적;지하1층 잠실서적|||90904
모닝글로리|범일점|||모닝글로리|051-646-6306|부산 동구 범일로65번길 27|부산 동구 범일동 272-6|||||||모닝글로리 범일점|(범일동) 진시장 외곽 1층;진시장 외곽 1층|||90904
모닝글로리|죽전점|||모닝글로리|031-251-3179|경기 용인시 수지구 현암로89번길 2|경기 용인시 수지구 죽전동 1175-5|||||||모닝글로리 죽전점|(죽전동) 1층;1층|||90904
모닝글로리|봉일천점|||모닝글로리|031-942-1100|경기 파주시 조리읍 봉천로 42|경기 파주시 조리읍 봉일천리 204-9|||||||모닝글로리 봉일천점|1층;1층|||90904
모닝글로리|범어점|||모닝글로리|055-3838-365|경남 양산시 물금읍 삽량로 30|경남 양산시 물금읍 범어리 2711-23|||||||모닝글로리 범어점|디온플레이스 2층 (세종서관내);디온플레이스 2층 (세종서관내)|||90904
모닝글로리|인후점|||모닝글로리|063-242-7363|전북 전주시 덕진구 무삼지로 21|전북 전주시 덕진구 인후동1가 904-5|||||||모닝글로리 인후점|(인후동1가) 인봉초등학교 정문앞;인봉초등학교 정문앞|||90904
모닝글로리|평택/비전점|||모닝글로리|031-618-2070|경기 평택시 비전9길 18|경기 평택시 비전동 1037|||||||모닝글로리 평택/비전점|(비전동);1|||90904
모닝글로리|성대인문점|||모닝글로리|02-766-1073|서울 종로구 성균관로 25-2|서울 종로구 명륜3가 53-21|||||||모닝글로리 성대인문점|(명륜3가) 성균관대학교 경영관 지하3층;성균관대학교 경영관 지하3층|||90904
모닝글로리|백령도점|||모닝글로리|032-836-1404|인천 옹진군 백령면 백령로 236|인천 옹진군 백령면 진촌리 658|||||||모닝글로리 백령도점||||90904
모닝글로리|문산당동점|||모닝글로리|031-952-9900|경기 파주시 문산읍 방촌로 1719-10|경기 파주시 문산읍 당동리 892|||||||모닝글로리 문산당동점|에이동 119,120,121,122,127,128,129,130;에이동 119,120,121,122,127,128,129,130|||90904
모닝글로리|연산중앙점|||모닝글로리|051-864-0863|부산 연제구 반송로 11|부산 연제구 연산동 726-1|||||||모닝글로리 연산중앙점|(연산동) 1층;1층|||90904
모닝글로리|배곧점|||모닝글로리|031-434-0989|경기 시흥시 배곧4로 32-9|경기 시흥시 정왕동 1772-21|||||||모닝글로리 배곧점|(정왕동) 105호 골든프라자;105호 골든프라자|||90904
모닝글로리|동양미래대학점|||모닝글로리|02-2688-5266|서울 구로구 경인로 445|서울 구로구 고척동 62-160|||||||모닝글로리 동양미래대학점|(고척동) 3호관 2층 동양미래대학교내;3호관 2층 동양미래대학교내|||90904
모닝글로리|방화역점|||모닝글로리|02-2662-2132|서울 강서구 금낭화로 135|서울 강서구 방화동 829-4|||||||모닝글로리 방화역점|(방화동) 지하1층;지하1층|||90904
모닝글로리|삼성전자/화성캠퍼스/제2매장|||모닝글로리|031-8037-9512|경기 화성시 삼성전자로 1|경기 화성시 반월동 산16|||||||모닝글로리 삼성전자/화성캠퍼스/제2매장|(반월동) 삼성반도체 17라인 1층 스팟마트내;삼성반도체 17라인 1층 스팟마트내|||90904
모닝글로리|불당점|||모닝글로리|041-558-0004|충남 천안시 서북구 불당11로 101|충남 천안시 서북구 불당동 802|||||||모닝글로리 불당점|(불당동) 지하1층 (국민도서);지하1층 (국민도서)|||90904
모닝글로리|합천점|||모닝글로리|055-931-2067|경남 합천군 합천읍 충효로3길 3|경남 합천군 합천읍 합천리 669-12|||||||모닝글로리 합천점||||90904
모닝글로리|서창점|||모닝글로리|032-469-0661|인천 남동구 서창남로 51|인천 남동구 서창동 707-2|||||||모닝글로리 서창점|(서창동) 2층 노블시티;2층 노블시티|||90904
모닝글로리|양주로점|||모닝글로리|055-365-4466|경남 양산시 양주로 38|경남 양산시 남부동 607-3|||||||모닝글로리 양주로점|(남부동) 105호;105호|||90904
모닝글로리|금산점|||모닝글로리|055-754-9929|경남 진주시 금산면 금산순환로 16|경남 진주시 금산면 장사리 987|||||||모닝글로리 금산점|1층;1층|||90904
모닝글로리|수원정자점|||모닝글로리|031-268-5710|경기 수원시 장안구 이목로 24-3|경기 수원시 장안구 정자동 600-28|||||||모닝글로리 수원정자점|(정자동) 111호;111호|||90904
모닝글로리|강일점|||모닝글로리|02-426-5585|서울 강동구 아리수로 427|서울 강동구 강일동 679|||||||모닝글로리 강일점|(강일동);2층 201호|||90904
모닝글로리|라피에스타점|||모닝글로리|032-429-9195|인천 남동구 논고개로 61|인천 남동구 논현동 747-1|||||||모닝글로리 라피에스타점|(논현동)|||90904
모닝글로리|청라솔빛점|||모닝글로리|032-577-5800|인천광역시 서구 솔빛로 24|인천광역시 서구 경서동 981-8|||||||모닝글로리 청라솔빛점|부영프라자 1층 (경서동);부영프라자 1층|||90904
모닝글로리|시흥하상점|||모닝글로리|02-312-3691|경기 시흥시 연성로 92|경기 시흥시 하상동 380-6|||||||모닝글로리 시흥하상점|(하상동) 씨티프라자 1층;씨티프라자 1층|||90904
모닝글로리|미아점|||모닝글로리|02-6414-9979|서울특별시 강북구 삼양로24길 19|서울특별시 강북구 미아동 561-1|||||||모닝글로리 미아점|(미아동,현대성우아파트);현대성우아파트|||90904
모닝글로리|고척점|||모닝글로리|02-2611-1629|서울특별시 구로구 고척로 239|서울특별시 구로구 고척동 189|||||||모닝글로리 고척점|지하1층 (고척동);지하1층|||90904
모닝글로리|서광로점|||모닝글로리|064-722-7699|제주특별자치도 제주시 서광로 201|제주특별자치도 제주시 삼도일동 519-7|||||||모닝글로리 서광로점|(삼도일동)|||90904
모닝글로리|평창대화점|||모닝글로리|033-333-2707|강원도 평창군 대화시장2길 7|강원도 평창군 대화면 대화리 1001-41|||||||모닝글로리 평창대화점|(대화면)|||90904
모닝글로리|김해/부원점|||모닝글로리|055-322-6264|경상남도 김해시 호계로422번길 18|경상남도 김해시 부원동 620-5|||||||모닝글로리 김해/부원점|(부원동)|||90904
모닝글로리|항동점|||모닝글로리|032-874-2604|인천광역시 중구 연안부두로33번길 5-1|인천광역시 중구 항동7가 27-97|||||||모닝글로리 항동점|내 1호 (항동7가);내 1호|||90904
모닝글로리|논산취암점|||모닝글로리|041-733-1987|충청남도 논산시 시민로 398-1|충청남도 논산시 취암동 567-8|||||||모닝글로리 논산취암점|(취암동)|||90904
모닝글로리|영광점(이음북스)|||모닝글로리|061-352-5999|전라남도 영광군 천년로 1489|전라남도 영광군 영광읍 남천리 336-7|||||||모닝글로리 영광점(이음북스)|(영광읍)|||90904
모닝글로리|별내북부점|||모닝글로리|031-571-0745|경기도 남양주시 덕송2로6번길 28-7|경기도 남양주시 별내동 841-2|||||||모닝글로리 별내북부점|1층 (별내동);1층|||90904
모닝글로리|한양대점|||모닝글로리|02-2282-0543|서울특별시 성동구 왕십리로 222|서울특별시 성동구 사근동 110|||||||모닝글로리 한양대점|한양대학교 학생복지관 1층 15호 (사근동,한양대학교);한양대학교 한양대학교 학생복지관 1층 15호|||90904
모닝글로리|장호원점|||모닝글로리|031-641-5300|경기도 이천시 장터로 22|경기도 이천시 장호원읍 진암리 38-3|||||||모닝글로리 장호원점|(장호원읍)|||90904
모닝글로리|덕소점|||모닝글로리|031-529-3383|경기도 남양주시 덕소로116번길 20|경기도 남양주시 와부읍 덕소리 600-14|||||||모닝글로리 덕소점|1동 지하101호 (와부읍,세양청마루);세양청마루 1동 지하101호|||90904
모닝글로리|별양점|||모닝글로리|02-502-6000|경기도 과천시 별양상가1로 31|경기도 과천시 별양동 1-3|||||||모닝글로리 별양점|지하1층 모닝글로리 (별양동,제일상가);제일상가 지하1층 모닝글로리|||90904
모닝글로리|메트로센타점|||모닝글로리|053-422-9396|대구광역시 중구 달구벌대로 지하2100|대구광역시 중구 덕산동 88|||||||모닝글로리 메트로센타점|w431,w432 (덕산동,반월당역);반월당역 w431,w432|||90904
모닝글로리|부개점(미래상사)|||모닝글로리|032-511-5007|인천광역시 부평구 부흥로 386|인천광역시 부평구 부개동 70-1|||||||모닝글로리 부개점(미래상사)|2층 (부개동);2층|||90904
모닝글로리|식사점|||모닝글로리|031-966-4040|경기도 고양시 일산동구 위시티3로 67|경기도 고양시 일산동구 식사동 1571|||||||모닝글로리 식사점|식사지구 DB-1 위시티아카데미 (식사동);식사지구 DB-1 위시티아카데미|||90904
모닝글로리|죽림점|||모닝글로리|061-681-0054|전라남도 여수시 죽림로 51|전라남도 여수시 소라면 죽림리 1187-2|||||||모닝글로리 죽림점|(소라면)|||90904
모닝글로리|쌍문역점|||모닝글로리|02-996-0559|서울특별시 도봉구 도봉로 482|서울특별시 도봉구 창동 659-4|||||||모닝글로리 쌍문역점|(창동,우성빌딩);우성빌딩|||90904
모닝글로리|휘경2호점|||모닝글로리|02-2215-7500|서울특별시 동대문구 한천로 244-5|서울특별시 동대문구 휘경동 49-278|||||||모닝글로리 휘경2호점|1층 (휘경동);1층|||90904
모닝글로리|평촌뉴코아점|||모닝글로리|031-382-9540|경기도 안양시 동안구 동안로 119|경기도 안양시 동안구 호계동 1039-3|||||||모닝글로리 평촌뉴코아점|B2층 (호계동,킴스아울렛);킴스아울렛 B2층|||90904
모닝글로리|당정점|||모닝글로리|031-451-0360|경기도 군포시 고산로151번길 26-4|경기도 군포시 당정동 971-9|||||||모닝글로리 당정점|47블럭 5.6롯트 태영프라자 111호 (당정동,태영프라자);태영프라자 47블럭 5.6롯트 태영프라자 111호|||90904
모닝글로리|은평/2호점|||모닝글로리|02-352-6387|서울특별시 은평구 진관3로 67|서울특별시 은평구 진관동 22|||||||모닝글로리 은평/2호점|상가 914동 107호 (진관동,은평뉴타운구파발아파트);은평뉴타운구파발아파트 상가 914동 107호|||90904
모닝글로리|포천1호점|||모닝글로리|031-536-5301|경기도 포천시 중앙로197번길 45-5|경기도 포천시 신북면 가채리 817|||||||모닝글로리 포천1호점|(신북면)|||90904
모닝글로리|신월/2호점|||모닝글로리|02-2693-4117|서울특별시 양천구 지양로 64|서울특별시 양천구 신월동 961-1|||||||모닝글로리 신월/2호점|1층 1호 (신월동);1층 1호|||90904
모닝글로리|신갈점|||모닝글로리|031-274-4296|경기도 용인시 기흥구 새천년로26번길 2|경기도 용인시 기흥구 신갈동 714|||||||모닝글로리 신갈점|101호 (신갈동,센타프라자);센타프라자 101호|||90904
모닝글로리|신도림점|||모닝글로리|02-2679-5653|서울특별시 구로구 신도림로19길 16|서울특별시 구로구 신도림동 641|||||||모닝글로리 신도림점|현대상가 103호,104호 (신도림동,현대아파트);현대아파트 현대상가 103호,104호|||90904
모닝글로리|망우/2호점|||모닝글로리|02-494-9079|서울특별시 중랑구 양원역로 16|서울특별시 중랑구 망우동 127-1|||||||모닝글로리 망우/2호점|(망우동)|||90904
모닝글로리|용봉점|||모닝글로리|062-513-8280|광주광역시 북구 비엔날레로 109|광주광역시 북구 용봉동 1035|||||||모닝글로리 용봉점|상가 제107동 1층 1,2호 (용봉동,중흥아파트);중흥아파트 상가 제107동 1층 1,2호|||90904
모닝글로리|용인/풍덕천점|||모닝글로리|031-263-7186|경기도 용인시 수지구 풍덕천로 78|경기도 용인시 수지구 풍덕천동 1104-1|||||||모닝글로리 용인/풍덕천점|(풍덕천동,용인수지 신정마을9단지);용인수지 신정마을9단지|||90904
모닝글로리|범박점|||모닝글로리|032-346-4640|경기도 부천시 소사구 범안로96번길 29|경기도 부천시 소사구 범박동 152-2|||||||모닝글로리 범박점|상가 110호 (범박동,현대홈타운);현대홈타운 상가 110호|||90904
모닝글로리|중앙2호점|||모닝글로리|031-501-2281|경기도 안산시 단원구 당곡2로 15|경기도 안산시 단원구 고잔동 676-3|||||||모닝글로리 중앙2호점|2층 (고잔동);2층|||90904
모닝글로리|성남동점|||모닝글로리|031-754-0664|경기도 성남시 중원구 광명로 126|경기도 성남시 중원구 성남동 2611|||||||모닝글로리 성남동점|(성남동)|||90904
모닝글로리|광교도청역점|||모닝글로리|031-214-7220|경기도 수원시 영통구 센트럴타운로100번길 8|경기도 수원시 영통구 이의동 1325-3|||||||모닝글로리 광교도청역점|A-타운 201호 (이의동);A-타운 201호|||90904
모닝글로리|남포동점|||모닝글로리|051-256-6000|부산광역시 중구 구덕로 40|부산광역시 중구 남포동2가 22-1|||||||모닝글로리 남포동점|(남포동2가,남포문고) 호림빌딩 지하1층;호림빌딩 지하1층|||90904
모닝글로리|광장동점|||모닝글로리|02-457-9302|서울특별시 광진구 아차산로66길 92|서울특별시 광진구 광장동 453-8|||||||모닝글로리 광장동점|(광장동)|||90904
모닝글로리|석촌초교점|||모닝글로리|02-467-9890|서울특별시 송파구 가락로11길 21|서울특별시 송파구 석촌동 262-10|||||||모닝글로리 석촌초교점|(석촌동)|||90904
모닝글로리|논현에코점|||모닝글로리|032-432-7565|인천 남동구 에코중앙로156번길 5-8|인천 남동구 논현동 770-9|||||||모닝글로리 논현에코점|(논현동) 1층;1층|||90904
모닝글로리|서면점|||모닝글로리|051-818-2291|부산 부산진구 중앙대로 673-1|부산 부산진구 부전동 232-24|||||||모닝글로리 서면점|(부전동) 1/2층 파고다어학원옆;1/2층 파고다어학원옆|||90904
모닝글로리|경원대점|||모닝글로리|031-754-6880|경기도 성남시 수정구 복정로 1|경기도 성남시 수정구 복정동 714-6|||||||모닝글로리 경원대점|(복정동,S빌딩);S빌딩|||90904
모닝글로리|봉선점|||모닝글로리|062-673-9035|광주광역시 남구 봉선2로 92|광주광역시 남구 봉선동 150-2|||||||모닝글로리 봉선점|(봉선동)|||90904
모닝글로리|화곡1동점|||모닝글로리|02-2603-9593|서울특별시 강서구 월정로30길 99|서울특별시 강서구 화곡동 367-18|||||||모닝글로리 화곡1동점|(화곡동,문성빌딩);문성빌딩|||90904
모닝글로리|숙명여대점|||모닝글로리|02-713-3244|서울특별시 용산구 청파로47길 86|서울특별시 용산구 청파동2가 56-8|||||||모닝글로리 숙명여대점|(청파동2가)|||90904
모닝글로리|청라점|||모닝글로리|032-567-4884|인천 서구 청라에메랄드로 131|인천 서구 연희동 775-9|||||||모닝글로리 청라점|(연희동) 1층;1층|||90904
모닝글로리|번동점|||모닝글로리|02-945-3333|서울특별시 강북구 오현로 197|서울특별시 강북구 번동 310-6|||||||모닝글로리 번동점|(번동)|||90904
모닝글로리|부곡점|||모닝글로리|031-407-9921|경기도 안산시 상록구 정재로 9|경기도 안산시 상록구 부곡동 662-8|||||||모닝글로리 부곡점|(부곡동)|||90904
모닝글로리|세종중앙점|||모닝글로리|044-868-6951|세종특별자치시 노을3로 92|세종특별자치시 한솔동 산6|||||||모닝글로리 세종중앙점|1층,2층 (한솔동,하나프라자);하나프라자 1층,2층|||90904
모닝글로리|삼숭점|||모닝글로리|031-841-1875|경기도 양주시 삼숭로38번길 80|경기도 양주시 삼숭동 685-1|||||||모닝글로리 삼숭점|3-5106 (삼숭동,양주자이프라자);양주자이프라자 3-5106|||90904
모닝글로리|개봉점|||모닝글로리|02-2066-8984|서울특별시 구로구 개봉로18길 39|서울특별시 구로구 개봉동 259-13|||||||모닝글로리 개봉점|1층 2 (개봉동,새광명교회);새광명교회 1층 2|||90904
모닝글로리|이천갈산점|||모닝글로리|031-634-3008||경기 이천시 갈산동 667|||||||모닝글로리 이천갈산점|갈산타워 1층|||90904
모닝글로리|고천점|||모닝글로리|031-458-2199|경기도 의왕시 효행로 7|경기도 의왕시 고천동 295-8|||||||모닝글로리 고천점|(고천동)|||90904
모닝글로리|도농역점|||모닝글로리|031-568-2139|경기도 남양주시 경춘로 433|경기도 남양주시 도농동 56-1|||||||모닝글로리 도농역점|3층 (도농동,도농역);도농역 3층|||90904
모닝글로리|킴스불광점|||모닝글로리|02-350-9642|서울특별시 은평구 불광로 20|서울특별시 은평구 대조동 240|||||||모닝글로리 킴스불광점|킴스클럽 불광점 지하1층 (대조동,NC백화점);NC백화점 킴스클럽 불광점 지하1층|||90904
모닝글로리|삼성전자/화성캠퍼스점|||모닝글로리|031-208-5670|경기도 화성시 삼성전자로 1|경기도 화성시 반월동 산16|||||||모닝글로리 삼성전자/화성캠퍼스점|삼성반도체 복지동 1층 (반월동,삼성전자 (주));삼성전자 (주) 삼성반도체 복지동 1층|||90904
모닝글로리|강남역점|||모닝글로리|02-539-9977|서울특별시 강남구 강남대로84길 23|서울특별시 강남구 역삼동 824-11|||||||모닝글로리 강남역점|1층 110~110-1호 (역삼동,한라클래식오피스텔);한라클래식오피스텔 1층 110~110-1호|||90904
모닝글로리|금촌점|||모닝글로리|031-948-8305|경기도 파주시 금빛로 4-1|경기도 파주시 금촌동 989-7|||||||모닝글로리 금촌점|2층 201호 (금촌동,동원프라자);동원프라자 2층 201호|||90904
모닝글로리|중앙대점|||모닝글로리|02-3280-2400|서울특별시 동작구 흑석로 84|서울특별시 동작구 흑석동 221|||||||모닝글로리 중앙대점|102동 약학대R&D센터 지하1층 (흑석동,중앙대학교);중앙대학교 102동 약학대R&D센터 지하1층|||90904
모닝글로리|쌍문점|||모닝글로리|02-905-6301|서울특별시 도봉구 방학로11길 89|서울특별시 도봉구 쌍문동 199-13|||||||모닝글로리 쌍문점|(쌍문동)|||90904
모닝글로리|평내점|||모닝글로리|031-511-1995|경기도 남양주시 경춘로1286번길 24|경기도 남양주시 평내동 587-6|||||||모닝글로리 평내점|(평내동)|||90904
모닝글로리|신당점|||모닝글로리|02-2254-4932|서울특별시 중구 퇴계로76길 54|서울특별시 중구 신당동 302-4|||||||모닝글로리 신당점|(신당동)|||90904
모닝글로리|동판교점|||모닝글로리|031-707-8987|경기도 성남시 분당구 동판교로 153|경기도 성남시 분당구 삼평동 742|||||||모닝글로리 동판교점|나상가 103호 (삼평동,봇들마을8단지아파트);봇들마을8단지아파트 나상가 103호|||90904
모닝글로리|교대점|||모닝글로리|02-595-7477|서울특별시 서초구 서초대로 305|서울특별시 서초구 서초동 1692-3|||||||모닝글로리 교대점|(서초동,재영빌딩);재영빌딩|||90904
모닝글로리|창동점|||모닝글로리|055-246-2505|경상남도 창원시 마산합포구 동서북10길 49-1|경상남도 창원시 마산합포구 창동 117-1|||||||모닝글로리 창동점|(창동)|||90904
모닝글로리|수원아이파크시티점|||모닝글로리|031-233-0422|경기도 수원시 권선구 동수원로145번길 24|경기도 수원시 권선구 권선동 1361|||||||모닝글로리 수원아이파크시티점|상가 104호 (권선동,수원아이파크시티2단지);수원아이파크시티2단지 상가 104호|||90904
모닝글로리|모슬포점|||모닝글로리|064-794-6964|제주특별자치도 서귀포시 상모대서로 5|제주특별자치도 서귀포시 대정읍 상모리 3867-3|||||||모닝글로리 모슬포점|(대정읍,모닝글로리);모닝글로리|||90904
모닝글로리|개포/2호점|||모닝글로리|02-578-4004|서울특별시 강남구 선릉로 42|서울특별시 강남구 개포동 168-9|||||||모닝글로리 개포/2호점|106호 (개포동,석일빌딩);석일빌딩 106호|||90904
모닝글로리|원문점|||모닝글로리|02-502-3727|경기도 과천시 별양로 28|경기도 과천시 원문동 4|||||||모닝글로리 원문점|래미안종합상가 1095,1096호 (원문동,래미안 슈르);래미안 슈르 래미안종합상가 1095,1096호|||90904
모닝글로리|첨단점|||모닝글로리|062-574-4423|광주광역시 북구 첨단연신로108번길 133|광주광역시 북구 신용동 808|||||||모닝글로리 첨단점|(신용동)|||90904
모닝글로리|창신점|||모닝글로리|02-743-4658|서울특별시 종로구 종로52길 23|서울특별시 종로구 창신동 340-15|||||||모닝글로리 창신점|(창신동)|||90904
모닝글로리|경복궁점|||모닝글로리|02-736-1023|서울특별시 종로구 자하문로 7|서울특별시 종로구 체부동 51|||||||모닝글로리 경복궁점|성명빌딩 1층 (체부동);성명빌딩 1층|||90904
모닝글로리|사동점|||모닝글로리|031-501-2277|경기도 안산시 상록구 석호로 237|경기도 안산시 상록구 사동 1339-5|||||||모닝글로리 사동점|(사동)|||90904
모닝글로리|십정점|||모닝글로리|070-8258-4572|인천광역시 부평구 동암남로13번길 36|인천광역시 부평구 십정동 493-5|||||||모닝글로리 십정점|(십정동)|||90904
모닝글로리|군자점|||모닝글로리|02-497-5021|서울특별시 광진구 군자로 92-1|서울특별시 광진구 군자동 364-10|||||||모닝글로리 군자점|(군자동,미주음악);미주음악|||90904
모닝글로리|춘천교대점|||모닝글로리|033-262-1807|강원도 춘천시 공지로 111|강원도 춘천시 석사동 682-1|||||||모닝글로리 춘천교대점|상가 111,112호 (석사동,석사신우아파트);석사신우아파트 상가 111,112호|||90904
모닝글로리|만수시장점|||모닝글로리|032-464-2400|인천광역시 남동구 만수로 43|인천광역시 남동구 만수동 72-55|||||||모닝글로리 만수시장점|지하1층 (만수동);지하1층|||90904
모닝글로리|들말점|||모닝글로리|055-746-8457|경상남도 진주시 신평공원길57번길 18-10|경상남도 진주시 평거동 750-3|||||||모닝글로리 들말점|(평거동)|||90904
