##NAME|SUBNAME|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@프로스펙스
프로스펙스|충장로(광주)NC점|062-718-9538|광주 광역시 동구 중앙로 163(충장로 4가)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.91313684164675|35.14878109814861
프로스펙스|T충장로(광주)NC점|062-718-9538|광주광역시 동구 중앙로 163NC WAVE 6층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.91313684164675|35.14878109814861
프로스펙스|사천HYS점|055-855-3838|경상남도 사천시 사천읍 읍내로 16-1|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.08743284369228|35.08386561000591
프로스펙스|인천HYS점|032-522-4133|인천광역시 부평구 부평대로 51|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.72196276635398|37.49631275090027
프로스펙스|영등포이마트점|02-2658-8927|서울특별시 영등포구 영중로 15(영등포동4가) 이마트 영등포점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.90213657663425|37.517481085965386
프로스펙스|가양이마트점|02-3661-2667|서울특별시 강서구 양천로 559(가양동) 이마트 가양점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.86227249729659|37.55795387901033
프로스펙스|춘천이마트점|033-244-1318|강원도 춘천시 경춘로 2353이마트 춘천점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.71833906319267|37.863813754303514
프로스펙스|보령홈플러스점|041-935-9915|충청남도 보령시 한내로 87보령홈플러스 2F|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.61363391048387|36.343886889514465
프로스펙스|죽전이마트점|031-898-0096|경기도 용인시 수지구 포은대로 552(죽전동) 이마트 죽전점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.10997504411759|37.325333811672635
프로스펙스|김해진영상설(신발)|055-346-7330|경남 김해시 진영읍 진영리 797외그린상가4호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.72070309553845|35.32172443248767
프로스펙스|롯데서울역직영점|02-6965-2802|서울시 중구 한강대로 405 롯데아울렛 서울역점 4층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.96944284957581|37.556289527067534
프로스펙스|춘천명동대리점|033-252-7747|강원도 춘천시 명동길 13-1(조양동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.72718131657545|37.87917620945959
프로스펙스|영등포이마트몰(폐점)|02-2658-8927|서울특별시 영등포구 영중로 15(영등포동 4가)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.90213657663425|37.517481085965386
프로스펙스|T하남이마트점|031-791-2471|경기도 하남시 덕풍서로 70이마트 하남점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.20536139463033|37.55275237072568
프로스펙스|T익산롯데마트점|070-7532-1119|전라북도 익산시 무왕로 1053|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.97412711467574|35.959057163435624
프로스펙스|연수VPLUS상설점|032-817-7679|인천광역시 연수구 용담로 14V-PLUS 연수점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.668967102635|37.41942101397307
프로스펙스|T서수원이마트점|031-294-6882|경기도 수원시 권선구 수인로 291(구운동) 이마트 서수원점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.97021697120762|37.282423375477045
프로스펙스|AK수원점|031-240-1808|경기도 수원시 팔달구 덕영대로 924(매산로1가) AK백화점|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.9998917705638|37.26616153720635
프로스펙스|사천HYS(상설)|055-855-3838|경남 사천시 사천읍 수석리 225-12번지|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.08743284369228|35.08386561000591
프로스펙스|의정부녹양HYS점|031-821-8890|경기도 의정부시 평화로758번길 6G동 101호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.04323244568867|37.7591002021612
프로스펙스|롯데창원점|055-279-2567|경상남도 창원시 성산구 중앙대로 124(상남동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.6819133316192|35.22454292040363
프로스펙스|롯데영등포점|02-2164-5469|서울특별시 영등포구 경인로 846  (영등포동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.9074826384578|37.51548516715239
프로스펙스|롯데잠실점|02-2143-7572|서울시 송파구 올림픽로 240 (잠실동, 롯데백화점 7층)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.09794129499537|37.511285720783654
프로스펙스|신세계영등포점|02-2639-1531|서울시 영등포구 영중로 9(영등포동 4가) 신세계백화점|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.90556662128657|37.517188349100074
프로스펙스|신세계의정부점|031-8082-0661|경기도 의정부시 평화로 525(의정부동,신세계백화점)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.04587945086637|37.737991323028474
프로스펙스|은평이마트상설점|02-388-6794|서울특별시 은평구 은평로 111(응암동) 이마트 은평점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.92019203135682|37.600357547446244
프로스펙스|롯데분당점|031-738-2515|경기도 성남시 분당구 황새울로200번길 45  (수내동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.11429335161885|37.37846155485689
프로스펙스|롯데센텀점|051-730-3561|부산광역시 해운대구 센텀남대로 59  (우동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.13109368410815|35.16983932528081
프로스펙스|해운대NC점|051-709-5745|부산광역시 해운대구 해운대로 813(좌동) NC백화점|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.17705117630686|35.17053564902041
프로스펙스|롯데동래점|051-668-4576|부산광역시 동래구 중앙대로 1393(온천동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.07748008976364|35.211708704101504
프로스펙스|롯데김해상설점|055-900-2743|경상남도 김해시 장유로 469 롯데아울렛 김해점 2층|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.8295964747241|35.18506193868357
프로스펙스|경주대리점|054-749-8787|경북 경주시 중앙로 40|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|129.21181156231387|35.84337848477835
프로스펙스|T춘천롯데마트점|033-257-1318|강원도 춘천시 방송길 84(온의동) 롯데마트 춘천점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.71808075226231|37.868579460606085
프로스펙스|T창원뉴코아점|055-270-3500|경남 창원시 의창구 창원대로397번길 6(팔용동) 뉴코아아울렛B1호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.64107299256474|35.234710657646076
프로스펙스|연수이마트점|032-817-6197|인천광역시 연수구 경원대로 184(동춘동) 이마트 연수점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.68101565712544|37.40411163865108
프로스펙스|광명소하이마트점|02-897-5356|경기도 광명시 소하로 97(소하동) 이마트 광명소하점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.88455432846256|37.446613513566504
프로스펙스|수원이마트점|031-207-1286|경기도 수원시 권선구 경수대로 270(권선동)？이마트 수원점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.02088394086097|37.250441900801995
프로스펙스|서수원이마트점|031-294-6882|경기도 수원시 권선구 수인로 291(구운동) 이마트 서수원점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.97021697120762|37.282423375477045
프로스펙스|수지이마트점|031-264-9669|경기도 용인시 수지구 수지로 203(신봉동) 이마트 수지점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.08335525544135|37.31982321597895
프로스펙스|안산롯데마트점|031-486-7188|경기도 안산시 상록구 충장로 431(성포동)？롯데마트 안산점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.84732003433407|37.31742941035781
프로스펙스|T오산이마트점|031-372-2384|경기도 오산시 경기대로 181(원동) 이마트 오산점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.07270439936244|37.14066242526072
프로스펙스|T강릉이마트점|033-561-7402|강원도 강릉시 경강로 2398-10(송정동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.92264792204014|37.77060009961374
프로스펙스|목포직영점|061-247-0700|전라남도 목포시 영산로75번길 16-2(명륜동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.38441017314327|34.790652095645484
프로스펙스|롯데파주직영점|031-960-2908|경기도 파주시 회동길 390 롯데아울렛 파주점 B-1 1층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.68850117702301|37.721735247168375
프로스펙스|천안HYS(상설)|041-581-8688|충남 천안시 서북구 직산읍 삼은1길 10-8직산패션아울렛내|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.14694600900724|36.87789272846881
프로스펙스|마산이마트점|055-248-2462|경상남도 창원시 마산합포구 서성로 3이마트지하1F|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.56995405922768|35.19788519745271
프로스펙스|합성동점|055-296-6303|경상남도 창원시 마산회원구 3·15대로 765합성동|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.58674898007274|35.23899684338447
프로스펙스|언양점|052-263-1828|울산 울주군 언양읍 남부리 143-2|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|129.1258046956782|35.564786071878835
프로스펙스|만수동대리점|032-463-8500|인천광역시 남동구 만수로 63(만수동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.7348237840487|37.46143731538326
프로스펙스|롯데상인점|053-258-3552|대구광역시 달서구 월배로 232(상인동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.53926041375155|35.81897598407854
프로스펙스|롯데대전점|042-601-3233|대전광역시 서구 계룡로 598(괴정동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.38956247212369|36.340628674750626
프로스펙스|롯데울산점|052-960-5321|울산광역시 남구 삼산로 288(삼산동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.3354349433254|35.54740062285394
프로스펙스|진주도동대리점|055-753-4437|경상남도 진주시 대신로 342 (하대동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.1171048217624|35.1909232394325
프로스펙스|신탄진대리점|042-932-0336|대전 대덕구 신탄진로 829 (신탄진동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.42839884730657|36.451404134649906
프로스펙스|예천점|054-652-0777|경상북도 예천군 예천읍 시장로 88|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.45381165970213|36.655567021226865
프로스펙스|마산상설(신발)|055-298-6301|경상남도 창원시 마산회원구 합포로 318(양덕동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.58758513791165|35.22553588693367
프로스펙스|마산상설점|055-298-6301|경상남도 창원시 마산회원구 합포로 318(양덕동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.58758513791165|35.22553588693367
프로스펙스|엑스코(대구)NC점|053-662-9332|대구광역시 북구 유통단지로14길 22(산격동) NC아울렛2층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.61040498701257|35.90523457467712
프로스펙스|T괴정뉴코아점|051-209-5277|부산 사하구 사하로 190(뉴코아아울렛괴정점2F)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.99405602362384|35.09897639495301
프로스펙스|롯데부여직영점|041-435-2714|충청남도 부여군 규암면 백제문로 387 롯데아울렛 부여점 2층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.9019604555344|36.30718024051038
프로스펙스|롯데부여상설점|041-435-2714|충청남도 부여군 규암면 백제문로 387 롯데아울렛 부여점 2층|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.9019604555344|36.30718024051038
프로스펙스|롯데김해직영점|055-900-2743|경상남도 김해시 장유로 469 롯데아울렛 김해점 2층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.8295964747241|35.18506193868357
프로스펙스|삼산롯데마트점|032-363-2117|인천광역시 부평구 길주로 623롯데마트 삼산점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.73204467492937|37.50788330620443
프로스펙스|김포홈플러스점|031-981-8197|경기도 김포시 중봉로 14(감정동)  홈플러스 김포점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.69866081697957|37.62387956700002
프로스펙스|부천이마트점|032-664-1622|경기도 부천시 소사구 부천로 1(심곡본동) 이마트 부천점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.7828464334134|37.484035304394695
프로스펙스|풍무홈플러스점|031-987-8197|경기도 김포시 풍무로 167(풍무동) 홈플러스 풍무점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.72368761723374|37.60994671829129
프로스펙스|안산고잔NC점|031-436-4308|경기도 안산시 단원구 광덕대로 194NC백화점 고잔점|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.83101581132867|37.31346072505183
프로스펙스|대전유성홈플러스점|042-822-3351|대전광역시 유성구 한밭대로 502홈플러스3F|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.35417203135363|36.35840184368841
프로스펙스|롯데포항점|054-230-1554|경북 포항시 북구 학산로 62(학산동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.36948441007453|36.0496234374712
프로스펙스|상주점|054-535-3483|경상북도 상주시 상산로 289 (서성동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.15909227083395|36.41668943535035
프로스펙스|금촌점|031-941-2343|경기도 파주시 문화로 103-2|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.77477166936553|37.76699078475078
프로스펙스|이리중앙점|063-855-3043|전라북도 익산시 익산대로16길 7-4(창인동1가)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.94841688672281|35.9407572753199
프로스펙스|삼천포점|055-832-5387|경상남도 사천시 중앙로 53 (선구동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.07520884387873|34.931145508181764
프로스펙스|응암동점|02-305-2667|서울특별시 은평구 응암로 184-1(응암동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.91708880471062|37.58848394505189
프로스펙스|전주평화HYS점|063-288-6780|전북 전주시 완산구 장승배기로 100B-101호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.12382057155902|35.79317656984099
프로스펙스|방학홈플러스점|02-3494-6558|서울특별시 도봉구 도봉로 678홈플러스 방학점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.04374441515345|37.66484375756252
프로스펙스|목포하당점|061-284-0304|전라남도 목포시 상동1012-7|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.42474806737579|34.801669802102786
프로스펙스|연수V.PLUS(신발)|032-817-7679|인천광역시 연수구 용담로 14V-PLUS 연수점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.668967102635|37.41942101397307
프로스펙스|서인천점|032-573-3244|인천광역시 서구 가정로 201  (석남동)(석남동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.6718477749264|37.50270743050266
프로스펙스|신림동점|02-883-0700|서울특별시 관악구 신림로 361(신림동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.92900614563244|37.486422805852946
프로스펙스|부평아이즈빌점|032-270-2465|인천광역시 부평구 마장로 489아이즈빌아울렛 1142호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.70348794941367|37.52184545824195
프로스펙스|창녕중앙점|055-532-0808|경상남도 창녕군 창녕읍 종로 35|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.4995718778121|35.54049694857716
프로스펙스|소래정은패션아울렛점|031-311-3703|경기도 시흥시 수인로 3433  정은패션타운(신천동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.77762028713651|37.44214303518947
프로스펙스|동인천점|032-762-8778|인천광역시 중구 우현로 83(인형동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.63029174705405|37.47447699286992
프로스펙스|고양HYS(상설)|031-921-7477|경기도 고양시 일산서구 탄중로 101번지13 (덕이동) A동|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.75574794979383|37.69300136825044
프로스펙스|속초점|033-633-5592|강원도 속초시 중앙로 94(청학동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.58630705632035|38.201590908138044
프로스펙스|동해대리점|033-533-1888|강원도 동해시 중앙로 248(천곡동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|129.11466192253076|37.52284323991906
프로스펙스|점촌점|054-553-3333|경상북도 문경시 중앙로 109 (점촌동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.1990434732963|36.595098227281454
프로스펙스|전주송천HYS점|063-251-8879|북전주시 덕진구 동부대로 1193,101(송천동2가)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.11621453350665|35.86926841116956
프로스펙스|문정HYS(상설)|02-448-9189|서울특별시 송파구 동남로 133|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.12540639447978|37.491333119998
프로스펙스|서청주점|043-234-6951|충청북도 청주시 흥덕구 복대로 154(복대동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.44112150863992|36.63021330546194
프로스펙스|창원대동(백)|055-212-8928|경남 창원시 성산구 상남동 44-1대동백화점3F|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.6884857628898|35.21946946712193
프로스펙스|용호동점|051-621-1441|부산광역시 남구 용호로 149 (용호동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|129.1121195138011|35.118845676594944
프로스펙스|원주HYS(상설)|033-745-2574|강원도 원주시 원일로 61(일산동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.94782982084256|37.350593532473674
프로스펙스|인천HYS(상설)|032-522-4133|인천광역시 부평구 부평대로51|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.72221246945816|37.496064661234996
프로스펙스|의정부녹양HYS(상설)|031-821-8890|경기도 의정부시 평화로758번길 6G동 101호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.04323244568867|37.7591002021612
프로스펙스|대구신발점|053-554-1029|대구  서구  비산동 158-30|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.5792563188974|35.87078855352711
프로스펙스|대구상설점|053-554-1029|대구광역시 서구 국채보상로 443 (비산동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.5792563188974|35.87078855352711
프로스펙스|전주평화HYS(상설)|063-288-6780|전북 전주시 완산구 장승배기로 100B-101호|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.12382057155902|35.79317656984099
프로스펙스|여주점|031-885-2132|경기도 여주시 세종로14번길 6-1(홍문동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.63625636392429|37.29688874421432
프로스펙스|부천대리점|032-676-8988|경기도 부천시 원종동 374-2 능력프라자 1층(원종동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.80449325346052|37.52332805771431
프로스펙스|대구직영점|053-255-4611|대구광역시 중구 동성로 15130 (동성로2가)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.59456436111458|35.86827215633301
프로스펙스|용산상설매장점|02-798-3883|서울시 용산구 한강대로 92 LS용산타워 B1층|평일 09:00 ~ 20:00 / 토요일 11:00 ~ 18:00 (공휴일/일요일 휴무)|126.96797454443016|37.52819596951421
프로스펙스|수유점|02-989-5695|서울특별시 강북구 수유1동 91-4|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.0233060771186|37.63261598627432
프로스펙스|의정부HYS점|031-846-3393|경기도 의정부시 행복로 27|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.04938492278201|37.74117573421213
프로스펙스|하동점|055-884-7755|경상남도 하동군 하동읍 중앙로 27|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.74885601209124|35.070590845606176
프로스펙스|산본뉴코아점|031-392-0196|경기도 군포시 번영로 504(산본동) 뉴코아아울렛|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.93024390347992|37.35648594191819
프로스펙스|김포HYS점|031-986-7878|경기도 김포시 양촌읍 김포대로 1641|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.65555062153656|37.663502022786915
프로스펙스|창원뉴코아점|055-270-3500|경남 창원시 의창구 창원대로397번길 6(팔용동) 뉴코아아울렛B1호|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|128.64107299256474|35.234710657646076
프로스펙스|의정부HYS(상설)|031-846-3393|경기도 의정부시 행복로 27|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.04938492278201|37.74117573421213
프로스펙스|롯데노원점|02-950-2871|서울특별시 노원구 동일로 1414(상계동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.06139025733997|37.655278281827556
프로스펙스|롯데미아점|02-944-2577|서울특별시 강북구 도봉로 62(미아동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.03052647207869|37.61421618027741
프로스펙스|현대부산점|051-667-0669|부산광역시 동구 범일로 125(범일동,현대백화점 6층)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|129.05857440867092|35.14130151736924
프로스펙스|사상이마트(정상신발)|070-4242-8369|부산광역시 사상구 광장로 17 (괘법동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.97888867242295|35.16423617797593
프로스펙스|롯데서울역상설점|02-6965-2802|서울시 중구 한강대로 405 롯데아울렛 서울역점 4층|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.96944284957581|37.556289527067534
프로스펙스|T광명소하이마트점|02-897-5356|경기도 광명시 소하로 97(소하동) 이마트 광명소하점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.88455432846256|37.446613513566504
프로스펙스|롯데광주점|062-221-1546|광주광역시 동구 독립로 268(대인동 7-1번지, 롯데백화점 5층))|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.91218246429835|35.154556328469035
프로스펙스|T강서NC점|010-8562-1432|서울특별시 강서구 강서로 56길 17(등촌동) NC백화점 강서점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.84034808043968|37.55996252013628
프로스펙스|T상봉이마트점|02-437-6708|서울특별시 중랑구 상봉로 118이마트 상봉점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.09360947459426|37.59646593969011
프로스펙스|롯데청주직영점|043-717-2950|충청북도 청주시 흥덕구 2순환로 1004 롯데아울렛 청주점 3층(비하동)|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|127.42146444302361|36.64466650415451
프로스펙스|노원직영점|029358100|서울 노원구 동일로1396|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.0613160581631|37.653245704148645
프로스펙스|화정세이브존점|031-970-1991|경기도 고양시 덕양구 화정로 52(화정동) 세이브존 화정점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.83139755132132|37.634346645361596
프로스펙스|신세계본점|02-310-1466|서울시 중구 소공로 63(충무로 1가) 신세계백화점8층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.98113941142891|37.56092310015623
프로스펙스|현대킨텍스점|031-822-3530|경기도 고양시 일산서구 호수로 817 현대백화점 5층|10:00 ~20:00 (연중 무휴, 명절 당일 제외)|126.75163167911907|37.66799247899882
프로스펙스|구의테크노마트점|02-3424-1534|서울특별시 광진구 광나루로56길 85(구의동) 테크노마트|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.09576465640687|37.5357010612649
프로스펙스|신하양점|053-854-5553|경상북도 경산시 하양읍 하양로 122|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.81913377153631|35.91360714738989
프로스펙스|구로W몰상설(신발)|02-2081-0543|서울특별시 금천구 가산동 60-27W-MAIL|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.88770431090538|37.477323019814634
프로스펙스|구로W몰상설점|02-2081-0543|서울특별시 금천구 가산동 60-27W-MALL|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|126.88770431090538|37.477323019814634
프로스펙스|사상애플점|051-559-6284|부산광역시 사상구 사상로 201(괘법동) 애플아울렛1층|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.98354446470825|35.16308580661398
프로스펙스|함양점|055-964-0033|경상남도 함양군 함양읍 용평길 6-14|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.72763488074374|35.51912429366832
프로스펙스|진주신안점|055-742-4454|경상남도 진주시 진양호로 307 (신안동)|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|128.06549159189387|35.18066648086724
프로스펙스|성수이마트점|02-465-3763|서울특별시 성동구 뚝섬로 379(성수동2가) 이마트 성수점|10:00 ~21:00 (연중 무휴, 명절 당일 제외)|127.0532296458001|37.53909763476117
