NAME|BRANCH|ADDR|TELL|TIME
이화수전통육개장|여수 여서점|전라남도 여수시 여서동 211-1번지|061-655-0861|10:00~22:00
이화수전통육개장|서울 역삼점|서울특별시 강남구 역삼1동 736-46번지|02-501-5007|10:00~22:00
이화수전통육개장|경남 거창점|경남 거창군 거창읍 거열로 4길 7-10|055-942-6609|10~22시
이화수전통육개장|양산 물금점|경상남도 양산시 물금읍 야리로 112KJ빌딩1층|055-383-2627|10:00~22:00
이화수전통육개장|오산 시청점|경기도 오산시 오산동 910-9번지 2층|031-376-2227|10:00~22:00
이화수전통육개장|이화수전통육개장&짱수양꼬치|서울 서초구 서운로6길 26|02-585-8521|11:00~00:00
이화수전통육개장|부산 부산역점|부산광역시 동구 초량동 1211-10번지|051-466-6657|10:00~22:00
이화수전통육개장|고덕신도시점|경기도 평택시 고덕면 고덕여염11길 142, 1층|031-662-7789|오전 10시~ 오후 22시
이화수전통육개장|전남 고흥점|전라남도 고흥군 고흥읍 고흥군청로 24|061-833-0888|10:00~22:00
이화수전통육개장|대전 선사점|대전광역시 서구 월평동 271번지1층 101-3호|042-477-0880|10:00~22:00
이화수전통육개장|대전  둔산점|대전광역시 서구 둔산로137번길 18|042-486-0311|오전 10시 ~ 오후 10시
이화수전통육개장|전남 도청점|전라남도 무안군 삼향읍 남악리 2132번지 덕양프라자 108호|061-284-6485|10:00~22:00
이화수전통육개장|경기 과천점|경기도 과천시 과천동 28-19번지|02-502-9995|10:00~22:00
이화수전통육개장|충북 증평점|충청북도 증평군 증평읍 연탄리 478-1번지|043-836-1599|10:00~22:00
이화수전통육개장|서울숲IT밸리점|서울특별시 성동구 성수동1가 13-164번지 1층 106호|02-6965-7222|10:00~22:00
이화수전통육개장|청주 지웰시티점|충청북도 흥덕구 복대동 288-66번지|043-233-7779|10:00~22:00
이화수전통육개장|여수 유월드점|전라남도 여수시 소라면 안심산길 155, N동 4층|061-808-5882|11시~ 20시
이화수전통육개장|평택 시청점|경기도 평택시 합정동 964-13번지 타임스퀘어 101,102호|031-652-7117|10:00~22:00
이화수전통육개장|부산 사상구청점|부산광역시 사상구 감전동 134-8번지|051-323-8006|10:00~22:00
이화수전통육개장|광주 첨단점|광주광역시 광산구 쌍암동 686-5번지|062-971-7007|10:00~22:00
이화수전통육개장|서울 가락점|서울특별시 송파구 가락동 73-3번지 케이알타워 1층|02-443-8285|10:00~22:00
이화수전통육개장|대전 노은점|대전광역시 유성구 지족동 885-12번지 1층 101호|042-823-5315|10:00~22:00
이화수전통육개장|용인 구성점|경기도 용인시 기흥구 언남동 31-1번지|031-286-4568|10:00~22:00
이화수전통육개장|광주 목현점|경기도 광주시 목현동 246-9번지|031-797-0521|10:00~22:00
이화수전통육개장|제주 영어교육도시점|제주특별자치도 서귀포시 대정읍 구억리 222-6번지|064-792-3210|10:00~21:00
이화수전통육개장|화성 안녕점|경기도 화성시 안녕동 188-21번지|031-225-6677|10:00~22:00
이화수전통육개장|청주 오창점|충청북도 청주시 청원구 오창읍 양청리 798-6 주2(B)동 101호|043-218-0388|10:00~22:00
이화수전통육개장|오산 세교점|경기도 오산시 세교동 173-21번지|031-376-2282|06:00~22:00
이화수전통육개장|수원 권선점|경기도 수원시 권선구 권선동 1022-4번지|031-221-6066|00:00~24:00
이화수전통육개장|대전 관저점|대전광역시 서구 관저동 1686번지 한솔상가 104,105,106호|042-541-4801|10:00~23:00
이화수전통육개장|대전 안영점|대전광역시 중구 사정동 514-6번지|042-587-8777|10:00~22:00
이화수전통육개장|대구 동대구점|대구광역시 동구 신천동 298-6번지, 1층|053-759-5530|10:00~22:00
이화수전통육개장|마곡 발산역점|서울특별시 강서구 마곡동 795-5번지 마곡 사이언스파크뷰 202호|02-2634-1555|10:00~22:00
이화수전통육개장|김해 진영점|경상남도 김해시 진영읍 진영리 1727-1번지|055-343-7756|10:00~22:00
이화수전통육개장|서울 장안점|서울특별시 동대문구 장안동 307-3번지 동광빌딩 1층|02-6338-0037|10:00~22:00
이화수전통육개장|역삼 르네상스점|서울특별시 강남구 역삼동 677-5번지|02-556-2662|00:00~24:00
이화수전통육개장|서울 염창점|서울특별시 강서구 염창동 240-21번지 우림 블루나인비지니스센터 1층 121호|02-2093-3979|10:00~22:00
이화수전통육개장|부산 해운대점|부산광역시 해운대구 마린시티3로 37,  상가동 1층 110-112호|051-747-3389|09:00 ~ 24:00
이화수전통육개장|충남 태안점|충청남도 태안군 태안읍 동문리 901-7번지|041-675-8994|06:00~22:00
이화수전통육개장|동탄 영천점|경기도 화성시 영천동 701-9번지|031-373-2533|10:00~22:00
이화수전통육개장|아산 둔포점|충청남도 아산시 둔포면 둔포리 377-2번지 103호|041-542-9276|10:00~22:00
이화수전통육개장|대구 모다아울렛점|대구광역시 달서구 호림동 16-4번지|053-585-1247|10:00~22:00
이화수전통육개장|서울 은평구청점|서울특별시 은평구 녹번동 199번지|02-353-5858|10:00~22:00
이화수전통육개장|전주 혁신도시점|전라북도 완주군 이서면 갈산리 652-7번지|063-221-6316|10:00~22:00
이화수전통육개장|서울 잠실점|서울특별시 송파구 잠실동 195-12번지 2층|02-416-5916|10:00~22:00
이화수전통육개장|대구 복현점|대구광역시 북구 복현동 338-8번지|053-957-6688|10:00~22:00
이화수전통육개장|부산 남천점|부산광역시 수영구 남천동 12-3번지|051-625-0333|10:00~22:00
이화수전통육개장|서울 서초점|서울특별시 서초구 서초동 1708-4번지 정경빌딩 지하|02-596-1008|10:00~22:00
이화수전통육개장|마산 해운점|경상남도 창원시 마산합포구 해운동 42번지|055-242-3554|10:00~22:00
이화수전통육개장|기장 월내점|부산시 기장군 장안읍 해맞이로 385|051-722-7999|
이화수전통육개장|창원대방점|경상남도 창원시 성산구 가음로 101번길 22-27|055-262-6669|오전 10시 ~ 오후 10시
이화수전통육개장|서울 보라매점|서울특별시 동작구 신대방동 395-69번지보라매아카데미타워 2층 214호|02-835-9278|10:00~22:00
이화수전통육개장|수원 영통원천점|경기도 수원시 영통구 원천동 417-2번지|031-212-8081|10:00~22:00
이화수전통육개장|충남 금산점|충청남도 금산군 금산읍 상리 185-7번지|041-751-8289|10:00~22:00
이화수전통육개장|구미 진평점|경상북도 구미시 진평동 108-2번지|054-472-5557|7:30~24:00
이화수전통육개장|진천 산업단지점|충청북도 진천군 덕산면 합목리 322-21번지|043-534-5748|10:00~22:00
이화수전통육개장|목포 MBC점|전라남도 목포시 영산로 339-1, 1층|070-4150-0731|
이화수전통육개장|창원 신월점|경상남도 창원시 의창구 신월동 3-1번지|055-274-3323|10:00~22:00
이화수전통육개장|광양 중동점|전라남도 광양시 중동 1813-12번지|061-794-7277|10:00~22:00 (매주 일요일 휴무)
이화수전통육개장|이천 증포점|경기도 이천시 증포동 401-2번지|031-633-0232|10:00~22:00
이화수전통육개장|제주 한림점|제주도 제주시 한림읍 한림상로 127-6|064-796-0733|11:00 ~ 21:00
이화수전통육개장|방교 아울렛점|경기도 화성시 동탄면 방교리 776-3번지 113,114,115호|031-374-2051|10:00~22:00
이화수전통육개장|분당 오리점|경기도 성남시 분당구 구미동 189-1번지 성우스타우스오피스텔 1층 115,116,119호|031-711-6052|11:00~22:00
이화수전통육개장|서울 문정법조타운점|서울특별시 송파구 문정동 651번지|02-2054-3338|10:00~22:00
이화수전통육개장|순천 연향점|전라남도 순천시 조례동 1264번지|061-745-7257|10:00~22:00
이화수전통육개장|아산 남동점|충청남도 아산시 남동 216-5번지|041-548-5747|10:00~22:00
이화수전통육개장|순천 신대점|전라남도 순천시 해룡면 신대리 1982번지|061-900-9912|10:00~22:00
이화수전통육개장|청주 강내점|충청북도 청주시 흥덕구 강내면 탑연리 150-21번지 푸르미르 주1동 1층 101호|043-232-0469|10:00~22:00
이화수전통육개장|수원 호매실점|경기도 수원시 권선구 금곡동 1118번지 2층 206호|031-293-2988|10:00~22:00
이화수전통육개장|양산 북정점|경상남도 양산시 북정동 904-6번지|055-381-8560|10:00~23:00
이화수전통육개장|천안 두정점|충청남도 천안시 서북구 두정동 975번지|041-523-3010|00:00~24:00
이화수전통육개장|유성 홈플러스점|대전 유성구 봉명동 669, 4층|-|
이화수전통육개장|인천 서창점|인천시 남동구 서창동 703-1번지 월드타워 1층|032-461-4647|10:00~22:00
이화수전통육개장|포항 영일대점|경상북도 포항시 북구 두호동 1008-5번지|054-247-5007|00:00~24:00
이화수전통육개장|마산 중리공단점|경상남도 창원시 마산회원구 내서읍 중리 1126-8번지|055-232-1590|10:00~22:00
이화수전통육개장|용인 남동점|경기도 용인시 처인구 남동 400-8번지|031-333-1150|월~목 05:00~22:00 / 금~일 04:00~22:00
이화수전통육개장|경기 구리점|경기도 구리시 건원대로 77(인창동)|031-567-8700|오전10시 ~ 오후 10시
이화수전통육개장|마산 합포점|경남 창원시 마산합포구 오동동 247-7번지|055-224-7785 / 055-222-7784|00:00~24:00
이화수전통육개장|화성 송산점|경기 화성시 송산면 송산포도로 48|031-356-2662|10:00~22:00
이화수전통육개장|하남 창우점|경기도 하남시 창우동 312-4번지|031-796-8002|10:00~22:00
이화수전통육개장|서산 호수공원점|충청남도 서산시 예천동 1278-4번지 1층|041-681-7080|10:00~22:00
이화수전통육개장|서울 서여의도점|서울특별시 영등포구 여의도동 15-14번지 1층 101호 여의도 프리베로 오피스텔|02-6406-7778|10:00~22:00
이화수전통육개장|서울 북창점|서울특별시 중구 태평로2가 68-3번지|02-3789-7300|월~토 00:00~24:00/ 일요일 10:00~22:00
이화수전통육개장|청주 오송점|충청북도 청주시 흥덕구 오송읍 연제리 671번지|043-233-3738|10:00~22:00
이화수전통육개장|원주 무실점|강원도 원주시 무실동 1850-8번지|033-731-4567|00:00~24:00
이화수전통육개장|충남 보령점|충청남도 보령시 동대동 1226번지|041-936-0001|9:00~22:00
이화수전통육개장|대구 침산점|대구광역시 북구 노원동1가 329번지|053-353-1247|10:00~22:00
이화수전통육개장|경남 거제점|경남 거제시 거제중앙로 1898-5 거제 관광호텔 1층|055-634-0747|
이화수전통육개장|경산 진량점|경상북도 경산시 진량읍 신상리 331-19번지|053-852-2112|10:00~22:00
이화수전통육개장|수원 아주대점|경기도 수원시 영통구 원천동 572-3번지|031-213-6746|10:00~22:00 (매주 일요일 휴무)
이화수전통육개장|논산 내동점|충청남도 논산시 내동 490-18번지|041-734-2928|10:00~22:00
이화수전통육개장|부산 시청점|부산광역시 연제구 연산동 1368-4번지|051-867-6221|10:00~22:00 (매주 일요일 휴무)
이화수전통육개장|목포 하당점|전라남도 목포시 상동 1145-5번지|061-287-3334|10:00~22:00
이화수전통육개장|서울 무교점|서울특별시 중구 다동 170-1번지 지상 1층|02-779-8858|10:00~22:00
이화수전통육개장|분당 정자점|경기도 성남시 분당구 정자동 180번지 미켈란쉐르빌 115호|031-782-0987|10:00~22:00
이화수전통육개장|대전 신일점|대전광역시 대덕구 신일동 1684-10번지 114호|042-671-6828|월~토 06:00~22:00 , 일 09:00~21:00
이화수전통육개장|대전 테크노점|대전광역시 유성구 관평동 783 (관평동, 남정빌딩2차 101호,102호)|042-934-8882|10:00~22:00
이화수전통육개장|포항 오광장점|경상북도 포항시 남구 대도동 103-8번지|054-282-6171|10:00~23:00
이화수전통육개장|서대문 정동점|서울특별시 종로구 신문로2가 12-5번지 2층|02-463-6363|10:00~22:00
이화수전통육개장|여수 여천점|전라남도 여수시 신기동 120-13번지|061-684-2626|10:00~22:00
이화수전통육개장|대전 한밭대점|대전광역시 유성구 덕명동 591-3번지|042-362-5678|10:00~22:00
이화수전통육개장|서울 동여의도점|서울특별시 영등포구 여의도동 44-27번지|02-761-4041|10:00~22:00
이화수전통육개장|대전 용전점|대전광역시 동구 용전동 14-11번지 1,2층|042-637-5284|10:00~22:00
이화수전통육개장|경기 포천점|경기도 포천시 군내면 구읍리 588-3번지|031-535-6969|07:30~22:30
이화수전통육개장|대전 자운대점|대전광역시 유성구 자운동 59-25번지|042-861-3388|10:00~22:00
이화수전통육개장|김포 양촌점|경기도 김포시 양촌읍 대포리 33-2번지|031-998-7134|10:00~22:00
이화수전통육개장|구미 원평점|경상북도 구미시 원평동 1046-4번지|054-443-1909|00:00~24:00
