##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@도미노피자
도미노피자|중앙대점|126.968257|37.506109|도미노피자|02-815-3082|서울특별시 동작구 현충로 136|서울동작구흑석동 264-1||11:00~22:00|||||도미노피자 중앙대점|(흑석동);1층|||80505
도미노피자|강서구청점|126.853941|37.554108|도미노피자|02-2606-3082|서울특별시 강서구 까치산로 189-1|서울 강서구 화곡6동 1114-5||11:00~22:00|||||도미노피자 강서구청점||||80505
도미노피자|등촌가양점|126.840086|37.565368|도미노피자|02-3663-1747|서울특별시 강서구 강서로 447|서울 강서구 마곡동 784-4||11:30~22:00|||||도미노피자 등촌가양점||||80505
도미노피자|발산점|126.837091|37.55585|도미노피자|02-2661-3085|서울특별시 강서구 강서로 337|서울 강서구 내발산1동 655-9||11:30~22:00|||||도미노피자 발산점|(내발산동);1층 도미노피자 발산점|||80505
도미노피자|방화점|126.811331|37.5715030|도미노피자|02-2666-9127|서울특별시 강서구 금낭화로 69|서울 강서구 방화2동 563-40||11:00~22:00|||||도미노피자 방화점|(방화동)|||80505
도미노피자|염창점|126.877029|37.549392|도미노피자|02-2658-3254|서울특별시 강서구 양천로 731|서울 강서구 염창동 258-1||11:30~22:00|||||도미노피자 염창점|309동 102~3호 (염창동,동아3차아파트);동아3차아파트 309동 102-3호|||80505
도미노피자|화곡점|126.840079|37.530025|도미노피자|02-2694-3082|서울특별시 강서구 곰달래로 66|서울 강서구 화곡동 938-1호 ||11:00~22:00|||||도미노피자 화곡점|(화곡동)|||80505
도미노피자|목동점|126.871504|37.537|도미노피자|02-2642-0354|서울특별시 양천구 목동중앙로 85|서울 양천구 목동 758-1||11:00~22:00|||||도미노피자 목동점|금호종합상가 (목동);금호종합상가|||80505
도미노피자|신월점|126.846716|37.521912|도미노피자|02-2692-3081|서울특별시 양천구 신월로 224|서울 양천구 신월2동 608-1||11:00~22:00|||||도미노피자 신월점|(신월동)|||80505
도미노피자|양천점|126.862269|37.522384|도미노피자|02-2604-1306|서울특별시 양천구 신월로 371|서울 양천구 신정4동 1010-15||11:30~22:00|||||도미노피자 양천점|(신정동)|||80505
도미노피자|계양점|126.72778|37.535555|도미노피자|032-549-3030|인천광역시 계양구 주부토로 463|인천 계양구 작전동 857-37||11:00~22:00|||||도미노피자 계양점|(작전동)|||80505
도미노피자|임학점|126.737903|37.544545|도미노피자|032-556-3082|인천광역시 계양구 장제로 865|인천 계양구 임학동 67-13||11:00~22:00|||||도미노피자 임학점|(임학동)|||80505
도미노피자|용현점|126.664244|37.449687|도미노피자|032-868-3082|인천광역시 남구 인하로133번길 4|인천 남구 용현동 50-22||11:00~22:00|||||도미노피자 용현점|(용현동,현진원룸주택)|||80505
도미노피자|주안점|126.680061|37.453315|도미노피자|032-435-3082|인천광역시 남구 미추홀대로 628|||11:00~22:00|||||도미노피자 주안점|(주안동)|||80505
도미노피자|간석점|126.698964|37.463654|도미노피자|032-439-3083|인천광역시 남동구 주안로 259번길 6|인천 남동구 간석동 383-18||11:30~22:00|||||도미노피자 간석점|(간석동)|||80505
도미노피자|구월점|126.699277|37.448982|도미노피자|032-434-3083|인천광역시 남동구 문화로 111|인천 남동구 구월동 1347-6||11:30~22:00|||||도미노피자 구월점|(구월동)|||80505
도미노피자|서창점|126.749163|37.439301|도미노피자|032-468-3081|인천광역시 남동구 장아산로 130|인천 남동구 서창동 547-3||11:00~22:00|||||도미노피자 서창점|(서창동)|||80505
도미노피자|인천논현점|126.736039|37.399721|도미노피자|032-423-3082|인천광역시 남동구 소래역로 28|인천 남동구 논현동 678-1||11:30~22:00|||||도미노피자 인천논현점|조은프라자 112호 (논현동);조은프라자 112호|||80505
도미노피자|인천만수점|126.725820|37.455236|도미노피자|032-464-3083|인천광역시 남동구 구월로 318|인천 남동구 만수5동 916-4||11:00~22:00|||||도미노피자 인천만수점|1층 (만수동,대성빌딩);대성빌딩 1층|||80505
도미노피자|부평산곡점|126.704252|37.493267|도미노피자|032-515-3907|인천광역시 부평구 마장로 168|인천 부평구 산곡동 369-164||11:00~22:00|||||도미노피자 부평산곡점|(산곡동)|||80505
도미노피자|부평점|126.722019|37.502463|도미노피자|032-519-2307|인천광역시 부평구 부평대로 114|인천 부평구 부평4동 431-37||11:00~22:00|||||도미노피자 부평점|(부평동,부평타워큐아파트)|||80505
도미노피자|삼산점|126.728808|37.520889|도미노피자|032-508-3082|인천광역시 부평구 주부토로 295|인천 부평구 갈산동 117-4||11:00~22:00|||||도미노피자 삼산점|1층 (갈산동)|||80505
도미노피자|검단점|126.662149|37.6002172|도미노피자|032-568-3083|인천광역시 서구 완정로92번길 41|인천 서구 마전동 660-18||11:00~22:00|||||도미노피자 검단점|101,102호 (마전동,인천검단힐스테이트2차);검단힐스테이트 2차상가 1동 지하101호|||80505
도미노피자|인천석남점|126.668499|37.506407|도미노피자|032-574-3082|인천광역시 서구 길주로 60|인천 서구 석남동 527-32||11:00~22:00|||||도미노피자 인천석남점|(석남동)|||80505
도미노피자|인천연희점|126.679476|37.543539|도미노피자|032-563-3084|인천광역시 서구 탁옥로 90|인천 서구 심곡동 298-2||11:00~22:00|||||도미노피자 인천연희점|(심곡동,덕산빌딩)|||80505
도미노피자|청라점|126.653438|37.539605|도미노피자|032-565-3081|인천광역시 서구 청라라임로138번길 4-4|인천 서구 연희동 765-2||11:00~22:00|||||도미노피자 청라점|(연희동)|||80505
도미노피자|송도점|126.649077|37.395631|도미노피자|032-859-0877|인천광역시 연수구 컨벤시아대로 송도동 21-60|인천 연수구 송도동 21-60||11:30~22:00|||||도미노피자 송도점|힐스테이트 4단지 116호;현대 힐스테이트 4단지 116호|||80505
도미노피자|신연수점|126.686238|37.424258|도미노피자|032-817-4591|인천광역시 연수구 함박로91번길 4|인천 연수구 연수동 526||11:00~22:00|||||도미노피자 신연수점|1층 (연수동);1통|||80505
도미노피자|연수점|126.675948|37.4163472|도미노피자|032-818-0030|인천광역시 연수구 용담로 93|인천 연수구 청학동 500-4||11:00~22:00|||||도미노피자 연수점||||80505
도미노피자|옥련점|126.654671|37.425402|도미노피자|032-831-6677|인천광역시 연수구 청량로184번길 52|인천 연수구 옥련동 357-4||11:00~22:00|||||도미노피자 옥련점|(옥련동,삼선프라자)|||80505
도미노피자|동인천역점|126.636452|37.471382|도미노피자|032-761-3091|인천광역시 중구 참외전로 188|인천 중구 율목동 1-30||11:00~22:00|||||도미노피자 동인천역점|도미노피자|||80505
도미노피자|인천운서점|126.496197|37.489247|도미노피자|032-751-3045|인천광역시 중구 모랫말로5번길 1|인천 중구 운서동 3116-2||11:00~22:00|||||도미노피자 인천운서점|(운서동)|||80505
도미노피자|고양점|126.902947|37.706557|도미노피자|031-966-3082|경기도 고양시 덕양구 혜음로 68|경기 고양시 덕양구 고양동 174-1||11:00~22:00|||||도미노피자 고양점|(고양동,중부대학교 근처);(중부대학교 근처)|||80505
도미노피자|대화점|126.733193|37.669253|도미노피자|031-919-3084|경기도 고양시 일산서구 송포로 26|경기 고양시 일산서구 대화동 1446-2||11:30~22:00|||||도미노피자 대화점|117호 (대화동,현대플라자);현대플라자 117|||80505
