##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@필라
필라|신세계영등포점|126.90556211937924|37.517170325437064|필라|02-2639-1571||서울 영등포구 영등포동4가 434-5|||||||필라 신세계영등포점||||91001
필라|장안바우하우스점|127.07238803828163|37.571926999991135|필라|02-2115-1225||서울 동대문구 장안동 368-1|||||||필라 장안바우하우스점|바우하우스 2층|||91001
필라|중랑점|127.076892|37.594838|필라|02-2209-3400|서울특별시 중랑구 망우로 216||||||||필라 중랑점|(상봉동) 1층|||91001
필라|태평점|126.9814391|37.4866967|필라|02-535-3931|서울특별시 동작구 동작대로 115||||||||필라 태평점|(사당동,태평백화점) 3층|||91001
필라|현대목동점|126.87503646301529|37.52685477786832|필라|02-2163-3563||서울 양천구 목1동 916|||||||필라 현대목동점||||91001
필라|현대미아점|127.02872561888178|37.6083746192496|필라|02-2117-1648||서울 성북구 길음2동 현대백 20-1|||||||필라 현대미아점||||91001
필라|현대신촌점|126.93596585407212|37.556222057427554|필라|02-3145-2630||서울 서대문구 창천동 현대백 30-33|||||||필라 현대신촌점||||91001
필라|현대천호점|127.12447671334878|37.53888905524574|필라|02-2225-7740||서울 강동구 천호동 455-8|||||||필라 현대천호점||||91001
필라|홈플러스방학점|127.04374441515345|37.66484375756252|필라|02-3144-0706||서울 도봉구 방학1동 707-7|||||||필라 홈플러스방학점|홈플러스 방학점 1층|||91001
필라|홍대점|126.9249811|37.5572394|필라|02-325-1116|서울특별시 마포구 양화로 176||||||||필라 홍대점|1층 3호 (동교동,와이즈파크)|||91001
필라|AK구로점|126.8828373345938|37.5011769667344|필라|02-6923-2325||서울 구로구 구로5동 애경백 573|||||||필라 AK구로점||||91001
필라|FILA홍대점|126.9232987|37.5569653|필라|02-332-9600||서울시 마포구 동교동 159-5|||||||필라 FILA홍대점|2층|||91001
필라|NC강서점|126.84034808043968|37.55996252013628|필라|02-2667-9720||서울 강서구 등촌동 689|||||||필라 NC강서점|강서NC 5층|||91001
필라|NC불광점|126.9304818|37.6149092|필라|02-350-8006|서울특별시 은평구 불광로 20||||||||필라 NC불광점|(대조동,NC백화점) 5층|||91001
필라|엔터식스왕십리점|127.0383942|37.5614417|필라|02-2200-6050|서울 성동구 왕십리광장로 17||||||||필라 엔터식스왕십리점|1층|||91001
필라|커먼그라운드점|127.0659828|37.5411561|필라|02-2122-1166||서울 광진구 자양동 17-1|||||||필라 커먼그라운드점|커먼그라운드 1층|||91001
필라|타임스퀘어점|126.9033332|37.5170517|필라|02-2677-4321||서울 영등포구 영등포동 4가 442|||||||필라 타임스퀘어점|타임스퀘어 3층|||91001
필라|홍대엑시트점|126.9232987|37.5569653|필라|02-332-9600||서울시 마포구 동교동 159-5|||||||필라 홍대엑시트점|2층|||91001
필라|IFC/Mall점|126.9253099|37.5249989|필라|02-6137-5275||서울시 영등포구 여의도동 23|||||||필라 IFC/Mall점|IFC Mall L2|||91001
필라|강서홈플러스점|126.854811|37.5584764|필라|010-9555-4730|서울특별시 강서구 화곡로 398||||||||필라 강서홈플러스점|(등촌동,홈플러스강서점앤본사사옥)|||91001
필라|구로롯데마트점|126.87265506160091|37.49823635895091|필라|02-2068-9231|서울특별시 구로구 경인로 482||||||||필라 구로롯데마트점|롯데마트 2층 filativa|||91001
필라|상암월드컵홈플러스점|126.899029|37.5699509|필라||서울특별시 마포구 월드컵로 240||||||||필라 상암월드컵홈플러스점|홈플러스 상암월드컵점 2층 filativa|||91001
필라|서울역롯데마트점|126.9695134|37.5574467|필라||서울특별시 중구 청파로 426||||||||필라 서울역롯데마트점|(봉래동2가)|||91001
필라|송파롯데마트점|127.1178672|37.4917416|필라|070-8816-6530||서울특별시 송파구 문정2동 150-2|||||||필라 송파롯데마트점|롯데마트 송파점 지하1층 filativa|||91001
필라|시흥홈플러스점|126.90079806392275|37.45190099489046|필라|02-896-1120|서울특별시 금천구 시흥대로 201||||||||필라 시흥홈플러스점|홈플러스 1층 filativa|||91001
필라|가양(E)점|126.82555316417654|37.559970419187636|필라|02-3662-4917|서울 강서구 양천로 559||||||||필라 가양(E)점|이마트 2층|||91001
필라|강남킴스I점|127.0071056|37.5101489|필라|02-530-5628|서울 서초구 잠원로 69||||||||필라 강남킴스I점||||91001
필라|경희대점|127.0526019|37.5920836|필라|02-6403-5404|서울특별시 동대문구 경희대로 6||||||||필라 경희대점|(회기동)|||91001
필라|구로(E)점|126.89792400484353|37.484349346152584|필라|02-851-1601|서울 구로구 디지털로 32길 43||||||||필라 구로(E)점|이마트 1층|||91001
필라|명일(E)점|127.15584258050512|37.55467335431544|필라|02-3426-1117|서울 강동구 고덕로 276||||||||필라 명일(E)점|이마트 2층 46-4 2층|||91001
필라|목동(E)점|126.87038151563104|37.52599561138993|필라|02-2654-3203|서울특별시 양천구 오목로 299||||||||필라 목동(E)점|이마트 B1층|||91001
필라|상봉(E)점|127.0934554971189|37.59648408153211|필라|02-494-2111|서울 중랑구 상봉로 118||||||||필라 상봉(E)점|이마트 2층 망우동 506-1|||91001
필라|성수(E)점|127.05299925631898|37.539710418384935|필라|02-374-5523|서울 성동구 뚝섬로 379||||||||필라 성수(E)점|이마트 2층 333-16|||91001
필라|신도림(E)점|126.89032002211589|37.50697581167161|필라|02-867-6738|서울특별시 구로구 새말로 97||||||||필라 신도림(E)점|테크노마트 지하2층 지하2층|||91001
필라|양재(E)점|127.03701200618391|37.46339771283331|필라|02-2155-1719|서울특별시 서초구 매헌로 16||||||||필라 양재(E)점|이마트 B1층 215|||91001
필라|역삼(E)점|127.04843803979415|37.49921769563609|필라|02-539-2375|서울특별시 강남구 역삼로 310||||||||필라 역삼(E)점|이마트 B1층 755|||91001
필라|영등포(E)점|126.90310543997903|37.51702417514559|필라|02-2677-7763|서울특별시 영등포구 영중로 15||||||||필라 영등포(E)점|이마트 B1층|||91001
필라|왕십리(E)점|127.03841864137779|37.561440934021405|필라|02-2200-1233|서울특별시 성동구 왕십리광장로 17||||||||필라 왕십리(E)점|이마트 왕십리점 2층|||91001
필라|용산(E)점|126.96594654446568|37.529673044896|필라|02-2012-1243|서울 용산구 한강대로23길 55||||||||필라 용산(E)점|한강로3가 4-999 이마트|||91001
필라|자양(E)점|127.0726183|37.5376127|필라|02-2024-8770|서울특별시 광진구 아차산로 272||||||||필라 자양(E)점|이마트 B1층|||91001
필라|창동(E)점|127.04732686338059|37.652023205481626|필라|02-905-3004|서울시 도봉구 노해로 65길 4||||||||필라 창동(E)점|이마트 창동점 이마트 2층 135-26|||91001
필라|천호(E)점|127.1255444261663|37.53864645706127|필라|02-488-0096|서울 강동구 천호대로 1017||||||||필라 천호(E)점|이마트 3층|||91001
필라|화곡점|126.8479361|37.5307628|필라|02-2697-9042|서울특별시 강서구 곰달래로 135||||||||필라 화곡점|(화곡동) 1층|||91001
필라|롯데노원점|127.06130814504641|37.65464763693384|필라|02-950-2630||서울 노원구 상계2동 롯데백화점 롯데백화점 6층 |||||||필라 롯데노원점||||91001
필라|롯데본점|126.98108862857354|37.564811792915776|필라|02-772-3780||서울 중구 소공동 1|||||||필라 롯데본점|롯데백화점 7층|||91001
필라|롯데은평몰점|126.9179003|37.6375366|필라|02-6975-5371|서울 은평구 통일로 1050||||||||필라 롯데은평몰점|롯데은평몰 3층|||91001
필라|바우하우스장안점|127.072367|37.5719378|필라|02-2115-1746||서울 동대문구 장안동 368-1|||||||필라 바우하우스장안점|아트몰링 7층|||91001
필라|신세계영등포점|126.90556211937924|37.517170325437064|필라|02-2639-1658||서울 영등포구 영등포동 4가 434-5|||||||필라 신세계영등포점|신세계 영등포점 7층|||91001
필라|아이파크용산점|126.96415455101253|37.52955718639316|필라|02-2012-4699||서울 용산구 한강로3가 용산 40-999|||||||필라 아이파크용산점|현대 아이파크몰 6층 (리빙관)|||91001
필라|현대동대문점|127.0076801|37.5687375|필라|02-2283-2833|서울 중구 장충단로 13길 20||||||||필라 현대동대문점|현대시티아울렛 8층|||91001
필라|현대목동점|126.87503646301529|37.52685477786832|필라|02-2163-1561||서울 양천구 목동 916|||||||필라 현대목동점|현대백화점 5층|||91001
필라|현대천호점|127.1244592|37.5388676|필라|02-2225-7941|서울 강동구 천호대로 1005||||||||필라 현대천호점|현대백화점 8층|||91001
필라|현대판교점|127.1120918|37.3927803|필라|031-5170-2725|경기 성남시 분당구 판교역로 146번길 20||||||||필라 현대판교점|현대백화점 7층|||91001
필라|AK구로점|126.88277403171674|37.50115888382456|필라|02-856-5497||서울 구로구 구로5동 애경백 5층 |||||||필라 AK구로점||||91001
필라|IFC몰점|126.9248643|37.5251815|필라|02-6137-5275|서울특별시 영등포구 국제금융로 10||||||||필라 IFC몰점|(여의도동,서울 국제금융 센터) IFC몰|||91001
필라|NC강남점|127.0074886|37.5092377|필라|02-530-5626|서울특별시 서초구 잠원로 51||||||||필라 NC강남점|(잠원동,뉴코아아울렛)|||91001
필라|NC강서점|126.8626091|37.5416166|필라|02-2667-9780||서울 강서구 등촌동 589|||||||필라 NC강서점|NC백화점 6층|||91001
필라|NC불광점|126.928882|37.6097566|필라|02-350-8617|서울특별시 은평구 불광로 20||||||||필라 NC불광점|(대조동,NC백화점) 7층 휠라키즈|||91001
필라|NC송파점|127.1250988|37.4775519|필라|02-2157-5665||서울시 송파구 문정동 634|||||||필라 NC송파점|NC백화점 6층|||91001
필라|현대디큐브점|126.8889387|37.5086097|필라|02-2210-9672||서울특별시 구로구 신도림동 692|||||||필라 현대디큐브점|현대디큐브시티 4층|||91001
필라|이태원/메가샵점|126.9898776|37.5340527|필라|02-796-7477|서울 용산구 이태원로 144||||||||필라 이태원/메가샵점||||91001
필라|구로점|126.88812728712401|37.478739807251884|필라|02-853-3600|서울 금천구 가산동 (디지털로 193) 60-6||||||||필라 구로점||||91001
필라|노원세이브존점|127.0683519|37.6537493|필라|02-949-7687|서울특별시 노원구 한글비석로 57||||||||필라 노원세이브존점|(하계동) 노원세이브존 (F) 1층|||91001
필라|롯데서울역점|126.9706856|37.5545373|필라|02-6965-2801|서울시 중구 한강대로 405||||||||필라 롯데서울역점|롯데아울렛 서울역점 4층 FILA|||91001
필라|마리오FILA점|126.8872528|37.4780991|필라|02-2067-2104|서울특별시 금천구 디지털로 185||||||||필라 마리오FILA점|(가산동,마리오-1패션타워)관 B1층|||91001
필라|마리오KIDS점|126.8872528|37.4780991|필라|02-2067-2306|서울특별시 금천구 디지털로 185||||||||필라 마리오KIDS점|(가산동,마리오-1 패션타워) 5층|||91001
필라|현대가든파이브점|127.1250988|37.4775519|필라|02-2673-2350||서울특별시 송파구 문정동 634|||||||필라 현대가든파이브점|가든파이브라이프 테크노관 3층 FILA|||91001
필라|현대동대문점|127.0076714|37.5687421|필라|02-2283-2705|서울특별시 중구 장충단로 13길 20||||||||필라 현대동대문점|현대시티아울렛 동대문점|||91001
필라|W-MALL점|126.88770431090538|37.477323019814634|필라|02-2081-0647||서울 금천구 가산동 60-27|||||||필라 W-MALL점|W-MALL 5층|||91001
필라|강릉멀티점|128.89529045025566|37.75269509266113|필라|033-642-3830||강원도 강릉시 금학동 64|||||||필라 강릉멀티점||||91001
필라|동해멀티점|129.1115860056009|37.524145064745035|필라|033-533-5656||강원 동해시 천곡동 801-14|||||||필라 동해멀티점||||91001
필라|삼척점|129.1663569120012|37.44386793784169|필라|033-574-9696||강원 삼척시 남양동 326-17|||||||필라 삼척점|1층|||91001
필라|영월점|128.4696791|37.183639|필라|033-375-2888|강원도 영월군 영월읍 중앙로 53||||||||필라 영월점||||91001
필라|원주점|127.9499506|37.348983|필라|070-7868-2500|강원도 원주시 원일로 96||||||||필라 원주점|(중앙동)|||91001
필라|춘천멀티점|127.7267153|37.8787671|필라|033-254-4841|강원도 춘천시 명동길 19||||||||필라 춘천멀티점|(죽림동)|||91001
필라|태백(신)점|128.9909753|37.1738431|필라|033-553-7272|강원도 태백시 황지로 174||||||||필라 태백(신)점|(황지동) FILA 대리점|||91001
필라|AK원주점|127.92756780409123|37.345726588017016|필라|033-811-5766||강원 원주시 단계동 1123|||||||필라 AK원주점||||91001
필라|강릉점|128.89733098511132|37.75458284615304|필라|033-648-6991|강원도 강릉시 금성로22번길 9||||||||필라 강릉점|(금학동) 휠라인티모|||91001
필라|강릉(E)점|128.92263039129833|37.770449045150194|필라|033-652-1413|강원 강릉시 경강로 2398-10||||||||필라 강릉(E)점|이마트 1층|||91001
필라|동해(E)점|129.1170298|37.5240122|필라||강원도 동해시 천곡로 100||||||||필라 동해(E)점|이마트 2층 831번지 이마트|||91001
필라|삼척점|129.1666346|37.4438911|필라|033-575-2030|강원도 삼척시 척주로 26||||||||필라 삼척점|(남양동,선무관삼척시본관) 106호 FILA INTIMO 삼척점|||91001
필라|속초점|128.5867955|38.2019666|필라|033-635-8001|강원도 속초시 중앙로 97||||||||필라 속초점||||91001
필라|속초(E)점|128.5960879451987|38.190925971474854|필라|033-632-0955|강원도 속초시 설악금강대교로 12||||||||필라 속초(E)점|이마트 2층 459-134|||91001
필라|원주점|127.9487576|37.3482774|필라|033-735-7005|강원도 원주시 무실로 20||||||||필라 원주점|(일산동) 휠라인티모 원주점|||91001
필라|춘천(E)점|127.71833906319267|37.863813754303514|필라|033-256-2878|강원도 춘천시 경춘로 2353||||||||필라 춘천(E)점|이마트 2층 511|||91001
필라|평창점|128.3944207605555|37.36717132048127|필라|033-332-5959|강원도 평창군 평창읍 백오1길 24-6||||||||필라 평창점|휠라인티모|||91001
필라|강릉점|128.89704921804193|37.75367933421975|필라|033-641-2004||강원 강릉시 금학동 30|||||||필라 강릉점|4호|||91001
필라|속초점|128.59056942363|38.20315469502938|필라|033-636-4356||강원 속초시 중앙동 479-28|||||||필라 속초점||||91001
필라|태백점|128.9912917|37.1762982|필라|033-552-0013||강원 태백시 황지동 7통1반 38-46|||||||필라 태백점||||91001
필라|AK원주점|127.9275194|37.3457152|필라|033-811-5904||강원 원주시 단계동 1123|||||||필라 AK원주점|AK플라자 5층|||91001
필라|춘천멀티점|127.7267114|37.8787758|필라|033-254-4841||강원 춘천시 죽림동 6-13|||||||필라 춘천멀티점||||91001
필라|원주상설점|127.9222502|37.3262249|필라|033-732-8989|강원도 원주시 무실밤골길 2||||||||필라 원주상설점|(무실동) 원주상설 (OUTLET)|||91001
필라|2001분당점|127.10728770745983|37.34928206704527|필라|031-786-2810||경기 성남시 분당구 구미동 11-1|||||||필라 2001분당점|2001아울렛 분당점|||91001
필라|2001안양점|126.92267161890295|37.39676064516744|필라|031-467-7539||경기 안양시 만안구 안양동 627-827|||||||필라 2001안양점|2001아울렛안양점 3층|||91001
필라|2001철산점|126.86711381314723|37.47525095996783|필라|070-4117-0779||경기 광명시 철산1동 261|||||||필라 2001철산점|2001아울렛 1층|||91001
필라|경기신천FILA점|126.77793722425346|37.44196342842709|필라|031-312-0450||경기 시흥시 신천동 431-1|||||||필라 경기신천FILA점||||91001
필라|금촌점|126.77581212074674|37.76069683229662|필라|031-941-6055||경기 파주시 아동동 334-3|||||||필라 금촌점||||91001
필라|롯데분당점|127.11429335161885|37.37846155485689|필라|031-738-2525||경기 성남시 분당구 수내동 14|||||||필라 롯데분당점||||91001
필라|롯데수원점|126.9935553|37.258185|필라|031-8066-0523|경기도 수원시 권선구 평동로 1-5||||||||필라 롯데수원점|(고색동) 175-46|||91001
필라|롯데안산점|126.83453454253797|37.3179996967946|필라|031-412-7935||경기 안산시 단원구 고잔동 536-2|||||||필라 롯데안산점|롯데백화점 5층|||91001
필라|롯데평촌점|126.948921|37.3863349|필라|031-8086-9545|경기도 안양시 동안구 시민대로 180||||||||필라 롯데평촌점|(호계동,G.SQURE) 롯데백화점 평촌점 5층|||91001
필라|롯데피트인산본FILA점|126.930669|37.3578053|필라|031-8033-1348|경기도 군포시 번영로 485||||||||필라 롯데피트인산본FILA점|(산본동) 롯데피트인 5층|||91001
필라|부천점|126.7834837|37.4863345|필라|032-611-2444||경기도 부천시 원미구 심곡동 168-5|||||||필라 부천점||||91001
필라|성남신흥점|127.1472774|37.4412874|필라|031-742-1188||신흥동 2512|||||||필라 성남신흥점||||91001
필라|성남은행동점|127.16561313412171|37.45912118456965|필라|031-723-9000||경기 성남시 중원구 은행동 723|||||||필라 성남은행동점||||91001
필라|세이브존성남점|127.142568|37.4416093|필라|031-730-1225|경기도 성남시 수정구 산성대로 337||||||||필라 세이브존성남점|(신흥동,세이브존) 1층 FILA|||91001
필라|송우멀티점|127.13532781162954|37.812356560386334|필라|031-541-5877||경기 포천시 소흘읍 이동교리 74-1|||||||필라 송우멀티점||||91001
필라|수원점|126.99921980728976|37.26992788838477|필라|031-255-0698|경기 수원시 팔달구 팔달로 3||||||||필라 수원점|29-1|||91001
필라|시화점|126.73725055562122|37.34402200734518|필라|031-499-7978||경기 시흥시 정왕동 1737-21|||||||필라 시화점|시화 휠라|||91001
필라|신세계의정부점|127.04629665071566|37.73751184405299|필라|031-8082-0664||경기 의정부시 의정부동 168-54|||||||필라 신세계의정부점||||91001
필라|신평택장당점|127.0822178|37.0286144|필라|031-666-0131|경기도 평택시 경기대로 951||||||||필라 신평택장당점|(장당동) 장당동FILA|||91001
필라|안산중앙멀티점|126.8377178729542|37.31711028043908|필라|031-481-9259|경기도 안산시 단원구 중앙대로 907||||||||필라 안산중앙멀티점|(고잔동,안산종합상가) 휠라인티모|||91001
필라|안산한대점|126.8452914|37.3045205|필라|031-407-8755|경기 안산시 상록구 삼리로 48||||||||필라 안산한대점||||91001
필라|안성점|127.2719797017523|37.00691725674492|필라|031-677-1086||경기 안성시 동본동 46|||||||필라 안성점||||91001
필라|안양점|126.92086137454656|37.39989500208481|필라|031-448-2220||경기 안양시 만안구 안양4동 674-297|||||||필라 안양점|안양 FILA|||91001
필라|양평점|127.49197680150981|37.48863457691597|필라|031-775-1050||경기 양평군 양평읍 양근리 293-4|||||||필라 양평점||||91001
필라|원당점|126.83544787010743|37.65741392074941|필라|031-967-0100||경기 고양시 덕양구 주교동 616-4|||||||필라 원당점||||91001
필라|평촌아울렛점|126.9515747|37.3891932|필라|070-8802-9936|경기도 안양시 동안구 동안로 119||||||||필라 평촌아울렛점|뉴코아아울렛 평촌점 6층|||91001
필라|하남점|127.20305446959057|37.53836922943943|필라|031-796-7111||경기 하남시 덕풍동 426-8|||||||필라 하남점|외 2필지|||91001
필라|현대중동점|126.76218172839239|37.50428614885791|필라|032-623-2671||경기 부천시 원미구 중1동 1164|||||||필라 현대중동점||||91001
필라|현대판교점|127.1120918|37.3927803|필라|031-5170-1545|경기도 성남시 분당구 판교역로 146번길 20||||||||필라 현대판교점|현대백화점 판교점 5층|||91001
필라|AK수원점|127.00179031752664|37.267102211327646|필라|031-240-1451|경기 수원시 팔달구 매산로 1||||||||필라 AK수원점|18 fila|||91001
필라|AK평택점|127.0835495817798|36.992695653364656|필라|031-646-6639||경기 평택시 평택동 185-1|||||||필라 AK평택점||||91001
필라|NC고잔점|126.83104642997353|37.31389326487052|필라|031-436-4134||경기 안산시 단원구 고잔동 725-1|||||||필라 NC고잔점|뉴코아아울렛 고잔점 4층|||91001
필라|NC광명점|126.88013292913|37.461079375543754|필라|02-3397-2668|경기도 광명시 하안로287번길 5||||||||필라 NC광명점|(하안동,뉴코아빌딩) 2층|||91001
필라|NC동수원점|127.0343133034429|37.26630073148931|필라|031-231-6401||경기 수원시 팔달구 인계동 1114-1|||||||필라 NC동수원점|뉴코아 아울렛 5층|||91001
필라|NC부천점|126.75663151331314|37.50412347601836|필라|032-624-8458||경기 부천시 원미구 상동 539-1|||||||필라 NC부천점|부천뉴코아 5층|||91001
필라|NC수원터미널점|127.0199600|37.2513342|필라|031-8065-3894|경기도 수원시 권선구 경수대로 270||||||||필라 NC수원터미널점|(권선동,주차빌딩) NC수원터미널 4층|||91001
필라|NC야탑점|127.12730005036587|37.41041651876152|필라|031-780-3858||경기 성남시 분당구 야탑동 357-1|||||||필라 NC야탑점|뉴코아아울렛 야탑점 4층|||91001
필라|NC평택점|127.11237466847021|36.99586890754706|필라|031-650-6419||경기 평택시 비전동 830|||||||필라 NC평택점|평택뉴코아|||91001
필라|롯데구리점|127.1437961|37.602736|필라|031-550-7588|경기도 구리시 경춘로 261||||||||필라 롯데구리점|롯데백화점 5층|||91001
필라|스타필드고양점|126.8323586|37.6374334|필라|031-5173-2068|||||||||필라 스타필드고양점|스타필드 2층|||91001
필라|신세계경기점|127.1068778|37.3247433|필라|031-695-1900||경기도 용인시 죽전동 1289|||||||필라 신세계경기점|신세계백화점 6층|||91001
필라|신세계하남점|127.2236921|37.5454878|필라|031-8072-1903||경기도 하남시 신장동 616|||||||필라 신세계하남점|신세계백화점 3층|||91001
필라|엔터식스/동탄점|127.0689314|37.2049556|필라|031-371-5600||경기도 화성시 반송동 96|||||||필라 엔터식스/동탄점|엔터식스 1층|||91001
필라|현대킨텍스점|126.7511979|37.6682829|필라|031-822-3561|경기도 고양시 일산서구 호수로 817||||||||필라 현대킨텍스점|현대백화점킨텍스점 5층|||91001
필라|김포풍무홈플러스점|126.72368761723374|37.60994671829129|필라|031-986-1364|경기도 김포시 풍무로 167||||||||필라 김포풍무홈플러스점|홈플러스 지하1층 filativa|||91001
필라|김포한강롯데마트점|126.6775973|37.6412675|필라||경기도 김포시 김포한강2로 41||||||||필라 김포한강롯데마트점|(장기동,e편한세상 캐널시티)|||91001
필라|김포홈플러스점|126.6986108|37.6238473|필라|070-4100-4774|경기도 김포시 중봉로 14||||||||필라 김포홈플러스점|(감정동) 홈플러스 김포점 2층 filativa|||91001
필라|부천상동홈플러스점|126.7551017|37.5042343|필라|032-325-7449|경기도 부천시 길주로 118||||||||필라 부천상동홈플러스점|(상동,삼성홈플러스상동점) 1층 filativa|||91001
필라|수원권선롯데마트점|127.03470278693032|37.25026205256702|필라|031-223-6931|경기도 수원시 권선구 동수원로 232||||||||필라 수원권선롯데마트점|롯데마트 1층 filativa|||91001
필라|안산홈플러스점|126.8500776|37.3172991|필라|070-7787-1911|경기도 안산시 상록구 충장로 432||||||||필라 안산홈플러스점|(성포동,홈플러스 안산점)|||91001
필라|안성롯데마트점|127.1975061|37.007936|필라|070-7768-4823||경기도 안성시 공도읍 양기리 산2-13|||||||필라 안성롯데마트점|filativa|||91001
필라|의정부롯데마트점|127.0842630206102|37.74282815966647|필라|010-7122-6257|경기도 의정부시 산단로 76번길 116-0||||||||필라 의정부롯데마트점|롯데마트 1층 filativa|||91001
필라|의정부홈플러스점|127.0710472563566|37.752142064463946|필라|010-2331-5466|경기도 의정부시 청사로 38||||||||필라 의정부홈플러스점|홈플러스 1층 filativa|||91001
필라|경기신천/INTIMO점|126.7806346|37.4415264|필라|031-404-6089||경기도 시흥시 신천동 744-1|||||||필라 경기신천/INTIMO점||||91001
필라|김포한강(E)점|126.6313215|37.6372695|필라|031-983-8038|경기도 김포시 김포한강7로 71||||||||필라 김포한강(E)점|이마트 1층 김포한강이마트|||91001
필라|남양주(E)점|127.24306239035622|37.65503663772687|필라|031-511-5312|경기도 남양주시 늘을2로 27||||||||필라 남양주(E)점|이마트 3층 637 이마트|||91001
필라|다산(E)점|127.15835571699512|37.608462882178266|필라|031-557-9988|경기도 남양주시 도농로 24||||||||필라 다산(E)점|이마트 B1층|||91001
필라|동백(E)점|127.1515924|37.2779916|필라|031-679-0921|경기도 용인시 기흥구 동백죽전대로 444||||||||필라 동백(E)점|(중동)|||91001
필라|동탄(E)점|127.07972405548328|37.214375033605194|필라|031-613-3835|경기도 화성시 동탄중앙로 376||||||||필라 동탄(E)점|이마트 2층 이마트 내 2층|||91001
필라|별내(E)점|127.1133146|37.6662792|필라|031-527-9998|경기도 남양주시 순화궁로 167||||||||필라 별내(E)점|(별내동) 이마트 2층|||91001
필라|봉담점|126.9417853|37.2028188|필라|031-297-9955|경기도 화성시 삼천병마로 1079-4||||||||필라 봉담점||||91001
필라|봉담(E)점|126.9721965547544|37.22254047937189|필라|031-225-3818||경기도 화성시 봉담읍 동화리 133-1|||||||필라 봉담(E)점|이마트 효행로 278|||91001
필라|부천(E)점|126.7661814|37.5035483|필라|032-651-5525|경기도 부천시 소사구 부천로 1||||||||필라 부천(E)점|이마트 5층|||91001
필라|부천고강점|126.81548660663695|37.52796247283368|필라|032-682-0838||경기 부천시 오정구 고강동 319-5|||||||필라 부천고강점|B-6호|||91001
필라|산본(E)점|126.93150387881973|37.36112156382834|필라|031-392-3335|경기 군포시 산본로 347||||||||필라 산본(E)점|이마트 3층 이마트|||91001
필라|상록수점|126.86376910959744|37.30209946653968|필라|031-502-7711|경기도 안산시 상록구 용신로 393||||||||필라 상록수점|청암빌딩 1층 111호 휠라인티모|||91001
필라|서수원(E)점|126.97021697120762|37.282423375477045|필라|031-295-8870|경기도 수원시 권선구 수인로 291||||||||필라 서수원(E)점|이마트 2층 925 이마트 서수원|||91001
필라|성남(E)점|127.14139720970579|37.44427511648809|필라|070-8886-1631|경기도 성남시 수정구 수정로 201||||||||필라 성남(E)점|이마트 1층 7336번지|||91001
필라|수원(E)점|127.02157359261318|37.249854296297535|필라|031-207-1246|경기 수원시 권선구 경수대로 270||||||||필라 수원(E)점|이마트 2층 이마트|||91001
