##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@동부화재
동부화재|덕양지점|126.774348|37.657052|동부화재|031-8092-6240|경기 고양시 일산동구 정발산로42번길 5|경기 고양시 일산동구 장항동 848|||||||동부화재 덕양지점|한화생명일산사옥 8층 (장항동);한화생명일산사옥 8층|||40702
동부화재|동백지점|127.149817|37.273546|동부화재|031-8092-6700|경기도 용인시 기흥구 동백중앙로 225-6|경기 용인시 기흥구 중동 842|||||||동부화재 동백지점|7층 (중동,쥬네브스타월드빌딩);쥬네브스타월드빌딩 7층|||40702
동부화재|동수원지점|127.032913|37.26096|동부화재|031-229-0230|경기 수원시 팔달구 효원로 288|경기 수원시 팔달구 인계동 1125|||||||동부화재 동수원지점|3층 (인계동,대원콤비프라자);대원빌딩 3층|||40702
동부화재|만안지점|126.931952|37.385449|동부화재|031-463-6160|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 만안지점|4층 (안양동,계양빌딩);계양빌딩 4층|||40702
동부화재|명학지점|126.931952|37.385449|동부화재|031-463-6150|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 명학지점|4층 (안양동,계양빌딩);계양빌딩 4층|||40702
동부화재|민락지점|127.037702|37.737595|동부화재|031-870-4762|경기 의정부시 둔야로17번길 34|경기 의정부시 의정부동 490-7|||||||동부화재 민락지점|8층 (의정부동,신도빌딩);신도빌딩 8층 성공지점|||40702
동부화재|발안지점|126.912374|37.11523|동부화재|031-8092-6562|경기 화성시 향남읍 상신하길로298번길 7-21|경기 화성시 향남읍 하길리 1470-2|||||||동부화재 발안지점|KT시네마 6층 (향남읍);KT시네마 6층|||40702
동부화재|범계지점|126.931952|37.385449|동부화재|031-463-6180|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 범계지점|5층 (안양동,계양빌딩);계양빌딩 5층|||40702
동부화재|부천지점|126.776551|37.499863|동부화재|032-222-5732|경기 부천시 원미구 신흥로 179|경기 부천시 원미구 중동 1132-3|||||||동부화재 부천지점|14층 DB손해보험 부천지점 중동 (중동,한화생명빌딩);한화생명빌딩 14층 DB손해보험 부천지점|||40702
동부화재|산본지점|126.931952|37.385449|동부화재|031-463-6139|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 산본지점|4층 (안양동,계양빌딩);계양빌딩 4층|||40702
동부화재|상동지점|126.776551|37.499863|동부화재|032-222-5728|경기 부천시 신흥로 179|경기 부천시 원미구 중동 1132-3|||||||동부화재 상동지점|한화생명빌딩 14층 DB손해보험 상동지점 (중동);한화생명빌딩 14층 DB손해보험 상동지점|||40702
동부화재|상록지점|126.83216|37.329181|동부화재|031-8092-6840|경기 안산시 단원구 광덕대로 267|경기 안산시 단원구 고잔동 523-1|||||||동부화재 상록지점|4층 (고잔동,안산중앙빌딩);안산중앙빌딩 4층|||40702
동부화재|새수원지점|127.032913|37.26096|동부화재|031-229-0283|경기 수원시 팔달구 효원로 288|경기 수원시 팔달구 인계동 1125|||||||동부화재 새수원지점|3층 (인계동,대원콤비프라자);대원빌딩 3층|||40702
동부화재|성남지점|127.128991|37.435661|동부화재|031-720-2322|경기 성남시 수정구 성남대로 1182|경기 성남시 수정구 수진동 4004|||||||동부화재 성남지점|9층 (수진동,KT빌딩);KT빌딩 9층|||40702
동부화재|송우지점|127.142346|37.829563|동부화재|031-839-8802|경기 포천시 소흘읍 송우로 62|경기 포천시 소흘읍 송우리 726-84|||||||동부화재 송우지점|10층 1001호 (송우웰빙타운);송우웰빙타운 10층 1001호|||40702
동부화재|수원지점|127.032913|37.26096|동부화재|031-229-0227|경기 수원시 팔달구 효원로 288|경기 수원시 팔달구 인계동 1125|||||||동부화재 수원지점|3층 (인계동,대원콤비프라자);대원빌딩 3층|||40702
동부화재|수정지점|127.128991|37.435661|동부화재|031-720-2500|경기 성남시 수정구 성남대로 1182|경기 성남시 수정구 수진동 4004|||||||동부화재 수정지점|8층 (수진동,KT빌딩);KT빌딩 8층|||40702
동부화재|시흥지점|0|0|동부화재|031-8092-6452|경기 시흥시 승지로59번길 3|경기 시흥시 능곡동 727|||||||동부화재 시흥지점|4층 (능곡동,서일프라자);서일프라자 4층|||40702
동부화재|신안산지점|126.83216|37.329181|동부화재|031-8092-6820|경기 안산시 단원구 광덕대로 267|경기 안산시 단원구 고잔동 523-1|||||||동부화재 신안산지점|2층 (고잔동,안산중앙빌딩);안산중앙빌딩 2층|||40702
동부화재|신흥지점|37.435661|127.128991|동부화재|031-720-2504|경기 성남시 수정구 성남대로 1182|경기 성남시 수정구 수진동 4004|||||||동부화재 신흥지점|8층 (수진동,KT빌딩);KT빌딩 8층|||40702
동부화재|안산지점|126.83216|37.329181|동부화재|031-8092-6811|경기 안산시 단원구 적금로 120|경기 안산시 단원구 고잔동 523-1|||||||동부화재 안산지점|B동 604호 안산지점 (고잔동,안산상공회의소);3층 DB손해보험|||40702
동부화재|안양지점|126.931952|37.385449|동부화재|031-463-6120|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 안양지점|4층 DB손해보험 (안양동,계양빌딩);계양빌딩 4층 DB손해보험|||40702
동부화재|양주지점|127.047172|37.819027|동부화재|031-839-8810|경기 양주시 평화로 1440|경기 양주시 덕계동 424-40|||||||동부화재 양주지점|3층 305호 (덕계동,스타프라자);스타프라자 3층 305호|||40702
동부화재|오산지점|127.074703|37.148238|동부화재|031-8092-6602|경기 오산시 운천로 62|경기 오산시 원동 811-1|||||||동부화재 오산지점|3층 DB손해보험 백양벧엘빌딩 (원동);백양벧엘빌딩 3층 DB손해보험|||40702
동부화재|운정지점|126.744937|37.711203|동부화재|031-8092-6290|경기 파주시 미래로 369-71|경기 파주시 동패동 1761-4|||||||동부화재 운정지점|(동패동,동방프라자)|||40702
동부화재|원미지점|126.776551|37.499863|동부화재|032-222-5712|경기 부천시 신흥로 179|경기 부천시 원미구 중동 1132-3|||||||동부화재 원미지점|한화생명빌딩 14층DB손해보험 원미지점 (중동);한화생명빌딩 14층 DB손해보험 원미지점|||40702
동부화재|의양지점|127.037702|37.737595|동부화재|031-870-4752|경기 의정부시 둔야로17번길 34|경기 의정부시 의정부동 490-6|||||||동부화재 의양지점|7층 (의정부동,신도빌딩);신도빌딩 7층|||40702
동부화재|의왕지점|126.931952|37.385449|동부화재|031-463-6190|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 의왕지점|4층 (안양동,계양빌딩);계양빌딩 4층|||40702
동부화재|의정부지점|127.037702|37.737595|동부화재|031-870-4792|경기 의정부시 둔야로17번길 34|경기 의정부시 의정부동 490-7.신도빌딩6층 의정부지점 |||||||동부화재 의정부지점|6층 (의정부동,신도빌딩)|||40702
동부화재|이천지점|127.444965|37.280735|동부화재|031-720-2380|경기 이천시 영창로 202|경기 이천시 창전동 163|||||||동부화재 이천지점|7층 (창전동,양정빌딩);양정빌딩 7층|||40702
동부화재|일산TC지점|126.774348|37.657052|동부화재|031-8092-6300|경기 고양시 일산동구 정발산로42번길 5|경기 고양시 일산동구 장항동 848|||||||동부화재 일산TC지점|한화생명일산사옥 13층 (장항동);한화생명일산사옥 13층|||40702
동부화재|일산지점|126.774348|37.657052|동부화재|031-8092-6240|경기 고양시 일산동구 정발산로42번길 5|경기 고양시 일산동구 장항동 848|||||||동부화재 일산지점|한화생명일산사옥 12층 (장항동);한화생명일산사옥 12층|||40702
동부화재|중원지점|127.128991|37.435661|동부화재|031-720-2450|경기 성남시 수정구 성남대로 1182|경기 성남시 수정구 수진동 4004|||||||동부화재 중원지점|8층 (수진동,KT빌딩);KT빌딩 9층|||40702
동부화재|진접지점|127.191741|37.723|동부화재|031-560-5751|경기 남양주시 진접읍 해밀예당3로 171|경기 남양주시 진접읍 장현리 239-3|||||||동부화재 진접지점|3층 (진접읍,세현빌딩);세현빌딩 3층|||40702
동부화재|토평지점|127.132622|37.600476|동부화재|031-560-5745|경기 구리시 경춘로 158|경기 구리시 교문동 205-3|||||||동부화재 토평지점|3층 DB손해보험 토평지점 (교문동,한화생명);한화생명 3층 DB손해보험 토평지점|||40702
동부화재|파주지점|126.765714|37.752238|동부화재|031-8092-6270|경기 파주시 금릉역로 84|경기 파주시 금촌동 986-1|||||||동부화재 파주지점|4층 (금촌동,청원센트럴타워);청원센트럴타워 4층|||40702
동부화재|평촌지점|126.931952|37.385449|동부화재|031-463-6140|경기 안양시 만안구 안양로 119|경기 안양시 만안구 안양동 548-1|||||||동부화재 평촌지점|4층 (안양동,계양빌딩);계양빌딩 4층|||40702
동부화재|평택지점|127.113934|36.99486|동부화재|031-8092-6512|경기 평택시 평남로 721|경기 평택시 비전동 877-3|||||||동부화재 평택지점|6층 (비전동,트윈프라자);트윈프라자 6층|||40702
동부화재|포천지점|127.196383|37.890006|동부화재|031-839-8820|경기 포천시 중앙로 21|경기 포천시 신읍동 376-2|||||||동부화재 포천지점|2층 (신읍동,해성빌딩);해성빌딩 2층 포천지점|||40702
동부화재|하남미사지점|127.194681|37.553845|동부화재|031-8092-6402|경기 하남시 조정대로 150|경기 하남시 덕풍동 아이테코 10층 1010호 |||||||동부화재 하남미사지점|10층,1010호 (덕풍동,아이테코)|||40702
동부화재|호원지점|127.037702|37.737595|동부화재|031-870-4772|경기 의정부시 둔야로17번길 34|경기 의정부시 의정부동 490-6|||||||동부화재 호원지점|8층 호원지점 (의정부동,신도빌딩);신도빌딩 8층 호원지점|||40702
동부화재|화성지점|126.912374|37.11523|동부화재|031-8092-6553|경기 화성시 향남읍 상신하길로298번길 7-21|경기 화성시 향남읍 하길리 1470-2|||||||동부화재 화성지점|KT프라자 6층 (향남읍);KT프라자 6층|||40702
동부화재|구리사업단|127.132622|37.600476|동부화재|031-560-5701|경기 구리시 경춘로 158|경기 구리시 교문동 205-3|||||||동부화재 구리사업단|3층 DB손해보험 구리사업단 (교문동,한화생명);한화생명 3층 DB손해보험 구리사업단|||40702
동부화재|부천사업단|126.776551|37.499863|동부화재|032-222-5700|경기 부천시 신흥로 179|경기 부천시 중동 1132-3|||||||동부화재 부천사업단|한화생명빌딩 14층 DB손해보험 부천사업단 (중동);한화생명빌딩 14층 DB손해보험 부천사업단|||40702
동부화재|성남사업단|127.128991|37.435661|동부화재|031-720-2300|경기 성남시 수정구 성남대로 1182|경기 성남시 수정구 수진동 4004|||||||동부화재 성남사업단|9층 (수진동,KT빌딩);KT빌딩 9층|||40702
동부화재|안산사업단|126.82999|37.320476|동부화재|031-8092-6800|경기 안산시 단원구 광덕대로 267|경기 안산시 단원구 고잔동 523-1|||||||동부화재 안산사업단|3층 (고잔동,안산중앙빌딩);안산중앙빌딩 3층|||40702
동부화재|의정부사업단|127.037702|37.737595|동부화재|031-870-4700|경기 의정부시 둔야로17번길 34|경기 의정부시 의정부동 490-7|||||||동부화재 의정부사업단|10층 (의정부동,신도빌딩);신도빌딩 10층 의정부사업단|||40702
동부화재|일산사업단|126.774348|37.657052|동부화재|031-8092-6200|경기 고양시 일산동구 정발산로42번길 5|경기 고양시 일산동구 장항동 848|||||||동부화재 일산사업단|한화생명일산사옥 10층 (장항동);한화생명일산사옥 10층|||40702
동부화재|평택사업단|127.113934|36.99486|동부화재|031-8092-6505|경기 평택시 평남로 721|경기 평택시 비전동 877-3|||||||동부화재 평택사업단|6층 (비전동,트윈프라자);트윈프라자 6층|||40702
동부화재|경기대인보상부|127.0328602539651|37.263234675284515|동부화재|031-8092-6104|경기도 수원시 팔달구 권광로 178|경기 수원시 팔달구 인계동 1124|||||||동부화재 경기대인보상부|(인계동) 한국교직원공제회관 14층;한국교직원공제회관 14층|||40702
동부화재|경기차량보상부|127.03292769444607|37.26323918684902|동부화재|031-8092-6114|경기도 수원시 팔달구 권광로 178|경기 수원시 팔달구 인계동 1124|||||||동부화재 경기차량보상부|(인계동) 한국교직원공제회관 14층;한국교직원공제회관 14층|||40702
동부화재|동서울차량보상부|127.137829|37.600117|동부화재|031-8092-6184|경기 구리시 경춘로 202|경기도 구리시 수택동 370-6|||||||동부화재 동서울차량보상부|KT건물 (수택동,KT구리지사) 별관 3층;KT건물 별관 3층|||40702
동부화재|거제중앙지점|128.623485|34.887248|동부화재|055-680-7812|경남 거제시 거제중앙로 1893|경남 거제시 고현동 36-15|||||||동부화재 거제중앙지점|8층 고현지점 (고현동,대금산빌딩);대금산빌딩 8층 고현지점|||40702
동부화재|거제지점|128.623485|34.887248|동부화재|055-680-7822|경남 거제시 거제중앙로 1893|경남 거제시 고현동 36-15|||||||동부화재 거제지점|8층 (고현동,대금산빌딩);대금산빌딩 8층|||40702
동부화재|거창지점|127.906093|35.682377|동부화재|055-749-3352|경남 거창군 거창읍 송정8길 6|경남 거창군 거창읍 송정리 1127-1|||||||동부화재 거창지점|그린빌딩3층 (거창읍);그린빌딩 3층|||40702
동부화재|경남지점|128.587962|35.223502|동부화재|055-259-7223|경남 창원시 마산회원구 합포로 294-1|경남 창원시 마산회원구 양덕동 155-6|||||||동부화재 경남지점|3층 (양덕동,DB손해보험빌딩);DB손해보험빌딩 3층|||40702
동부화재|고성지점|128.325939|34.977025|동부화재|055-680-7852|경남 고성군 고성읍 동외로 175|경남 고성군 고성읍 송학리 260-13|||||||동부화재 고성지점|3층 (양강빌딩);양강빌딩 3층 고성지점|||40702
동부화재|김해지점|128.88502|35.227425|동부화재|055-344-5402|경남 김해시 호계로 411|경남 김해시 부원동 614-19|||||||동부화재 김해지점|리갈타운 4층 DB손해보험 김해지점 (부원동,골든빌딩);리갈타운 4층 DB손해보험 김해지점|||40702
동부화재|동김해지점|128.88502|35.227425|동부화재|055-344-5420|경남 김해시 호계로 411|경남 김해시 부원동 614-19|||||||동부화재 동김해지점|5층 리갈타운 DB손해보험 (부원동,골든빌딩);리갈타운 5층 DB손해보험|||40702
동부화재|마산지점|128.587962|35.223502|동부화재|055-259-7217|경남 창원시 마산회원구 합포로 294-1|경남 창원시 마산회원구 양덕동 155-6|||||||동부화재 마산지점|4층 (양덕동);4층|||40702
동부화재|비봉지점|128.085919|37.187951|동부화재|055-749-3337|경남 진주시 강남로 287|경남 진주시 강남동 60-5|||||||동부화재 비봉지점|3층 (강남동,영창빌딩);영창빌딩 5층|||40702
동부화재|사천지점|128.095326|35.079406|동부화재|055-749-3362|경남 사천시 사천읍 옥산로 113|경남 사천시 사천읍 선인리 309-1|||||||동부화재 사천지점|2층 (사천읍,명민빌딩);명민빌딩 2층|||40702
동부화재|성산지점|128.6794|35.22436|동부화재|055-280-8213|경남 창원시 성산구 중앙대로 105|경남 창원시 성산구 중앙동 93-3|||||||동부화재 성산지점|14층 (중앙동,STX빌딩);STX빌딩 14층|||40702
동부화재|양산중부지점|129.026722|35.33828|동부화재|055-344-5432|경남 양산시 강변로 438|경남 양산시 중부동 685-7|||||||동부화재 양산중부지점|10층 (중부동,크리스탈타워);크리스탈타워 10층|||40702
동부화재|양산지점|129.026722|35.33828|동부화재|055-344-5452|경남 양산시 강변로 438|경남 양산시 중부동 685-7|||||||동부화재 양산지점|8층 (중부동,크리스탈타워);크리스탈타워 8층|||40702
동부화재|진주지점|128.085919|37.187951|동부화재|055-749-3323|경남 진주시 강남로 287|경남 진주시 강남동 60-5|||||||동부화재 진주지점|4층 (강남동,영창빌딩);영창빌딩 4층|||40702
동부화재|창원TC지점|128.6794|35.22436|동부화재|055-280-8232|경남 창원시 성산구 중앙대로 105|경남 창원시 성산구 중앙동 93-3|||||||동부화재 창원TC지점|14층 (중앙동,STX빌딩);STX빌딩 14층|||40702
동부화재|창원지점|128.6794|35.22436|동부화재|055-280-8210|경남 창원시 성산구 중앙대로 105|경남 창원시 성산구 중앙동 93-3|||||||동부화재 창원지점|14층 (중앙동,STX빌딩);STX빌딩 14층|||40702
동부화재|통영지점|128.428323|34.858853|동부화재|055-680-7842|경남 통영시 중앙로 317|경남 통영시 무전동 1037-1|||||||동부화재 통영지점|5층 (무전동,신명빌딩);신명빌딩 5층|||40702
동부화재|하동지점|127.748054|35.065374|동부화재|055-749-3392|경남 하동군 하동읍 경서대로 105|경남 하동군 하동읍 광평리 299-11|||||||동부화재 하동지점|2층 (세진빌딩);세진빌딩 2층|||40702
동부화재|혁신지점|128.085919|37.187951|동부화재|055-749-3312|경남 진주시 강남로 287|경남 진주시 강남동 60-5|||||||동부화재 혁신지점|5층 (강남동,영창빌딩);영창빌딩 3층|||40702
동부화재|진주사업단|128.085907|35.187924|동부화재|055-749-3333|경남 진주시 강남로 287|경남 진주시 강남동 60-5|||||||동부화재 진주사업단|3층 DB손해보험 영창빌딩 (강남동);영창빌딩 3층 DB손해보험|||40702
동부화재|창원사업단|128.587962|35.223502|동부화재|055-259-7206|경남 창원시 마산회원구 합포로 294-1|경남 창원시 마산회원구 양덕동 155-6|||||||동부화재 창원사업단|1층 DB손해보험 (양덕동);DB손해보험 1층|||40702
동부화재|통영사업단|128.623324|34.887688|동부화재|055-680-7800|경남 거제시 거제중앙로 1893|경남 거제시 고현동 36-15|||||||동부화재 통영사업단|7층 통영사업단 (고현동,대금산빌딩);대금산빌딩 7층 통영사업단|||40702
동부화재|포항사업단|129.35469|36.017988|동부화재|054-271-4600|경북 포항시 북구 중흥로 156|경북 포항시 북구 죽도동 657-8|||||||동부화재 포항사업단|2층 DB손해보험 (죽도동,산업은행);한국산업은행 2층 DB손해보험 포항지점|||40702
동부화재|경산지점|128.729492|35.834589|동부화재|053-251-4161|경북 경산시 대학로 63|경북 경산시 정평동 138-1|||||||동부화재 경산지점|4층 (정평동,킴스메디빌빌딩);킴스메디빌빌딩 4층|||40702
동부화재|경주지점|129.219283|35.855794|동부화재|054-271-4670|경북 경주시 원화로 396|경북 경주시 동천동 755-16|||||||동부화재 경주지점|4층 DB손해보험 (동천동,동부빌딩);동부빌딩 4층 DB손해보험|||40702
동부화재|구미지점|128.346247|36.118564|동부화재|054-450-5610|경북 구미시 송원동로 5|경북 구미시 송정동 56|||||||동부화재 구미지점|3층 DB손해보험 굿모닝증권빌딩 (송정동);굿모닝빌딩 3층 DB손해보험|||40702
동부화재|구미탑지점|128.346247|36.118564|동부화재|054-450-5620|경북 구미시 송원동로 5|경북 구미시 송정동 56|||||||동부화재 구미탑지점|3층 DB손해보험 굿모닝증권빌딩 (송정동);굿모닝빌딩 3층 DB손해보험|||40702
동부화재|김천지점|128.117676|36.129926|동부화재|054-450-5630|경북 김천시 시청로 15|경북 김천시 신음동 424-1|||||||동부화재 김천지점|4층 현대스파월드 (신음동);현대스파월드 4층|||40702
동부화재|문경지점|128.190425|36.586728|동부화재|054-851-4461|경북 문경시 당교로 251|경북 문경시 모전동 860-7|||||||동부화재 문경지점|2층 (모전동);2층|||40702
동부화재|상주지점|128.1592|36.413776|동부화재|054-450-5650|경북 상주시 상산로 257|경북 상주시 남성동 84-15|||||||동부화재 상주지점|2층 (남성동,강남빌딩);강남빌딩 2층|||40702
동부화재|새김천지점|128.117676|36.129926|동부화재|054-450-5640|경북 김천시 시청로 15|경북 김천시 신음동 424-1|||||||동부화재 새김천지점|2층 현대스파월드 (신음동);현대스파월드 2층|||40702
동부화재|신안동지점|128.704212|36.55915|동부화재|054-851-4477|경북 안동시 경북대로 326|경북 안동시 태화동 779-3|||||||동부화재 신안동지점|4층 (태화동,신성빌딩);신성빌딩 4층|||40702
동부화재|신영주지점|128.609745|36.8146493|동부화재|054-851-4512|경북 영주시 대동로 66|경북 영주시 가흥동 1827|||||||동부화재 신영주지점|DB손해보험 2층 (가흥동);DB손해보험 2층|||40702
동부화재|안동지점|128.704212|36.55915|동부화재|054-851-4501|경북 안동시 경북대로 326|경북 안동시 태화동 779-3|||||||동부화재 안동지점|4층 (태화동,신성빌딩);신성빌딩 4층|||40702
동부화재|영주지점|128.609745|36.8146493|동부화재|054-851-4451|경북 영주시 대동로 66|경북 영주시 가흥동 1827|||||||동부화재 영주지점|DB손해보험 3층 (가흥동);DB손해보험 3층|||40702
동부화재|영천영업소|128.947675|35.97533|동부화재|054-851-4531|경북 영천시 호국로 95|경북 영천시 야사동 131-6|||||||동부화재 영천영업소|3층 (야사동,영경빌딩);영경빌딩 3층|||40702
동부화재|포항영일지점|129.35469|36.017988|동부화재|054-271-4633|경북 포항시 북구 중흥로 156|경북 포항시 북구 죽도동 657-8|||||||동부화재 포항영일지점|4층 (죽도동,한국산업은행빌딩);한국산업은행빌딩 4층|||40702
동부화재|포항제일지점|129.35469|36.017988|동부화재|054-271-4612|경북 포항시 북구 중흥로 156|경북 포항시 북구 죽도동 657-8|||||||동부화재 포항제일지점|2층 (죽도동,한국산업은행);한국산업은행 2층|||40702
동부화재|포항중앙지점|0|0|동부화재|054-271-4645|경북 포항시 남구 포스코대로 324|경북 포항시 남구 상도동 18-263|||||||동부화재 포항중앙지점|2층 DB손해보험 포항중앙지점 (상도동,한국투자증권);2층 DB손해보험 포항중앙지점 한국투자증권|||40702
동부화재|포항지점|129.35469|36.017988|동부화재|054-271-4630|경북 포항시 북구 중흥로 156|경북 포항시 북구 죽도동 657-8|||||||동부화재 포항지점|3층 (죽도동,산업은행빌딩);산업은행빌딩 3층|||40702
동부화재|구미사업단|128.346247|36.118564|동부화재|054-450-5600|경북 구미시 송원동로 5|경북 구미시 송정동 56|||||||동부화재 구미사업단|5층 (송정동,굿모닝빌딩);굿모닝빌딩 5층|||40702
동부화재|안동사업단|128.704212|36.55915|동부화재|054-851-4500|경북 안동시 경북대로 326|경북 안동시 태화동 779-3|||||||동부화재 안동사업단|3층 (태화동,신성빌딩);신성빌딩 3층|||40702
